Fecha,Temperatura_°C
2014-01-01,5.329
2014-01-02,6.004
2014-01-03,6.779
2014-01-04,10.446
2014-01-05,9.525
2014-01-06,9.237
2014-01-07,10.575
2014-01-08,8.533
2014-01-09,7.729
2014-01-10,8.804
2014-01-11,8.308
2014-01-12,12.167
2014-01-13,14.954
2014-01-14,13.417
2014-01-15,11.237
2014-01-16,10.754
2014-01-17,11.204
2014-01-18,8.879
2014-01-19,9.35
2014-01-20,9.558
2014-01-21,7.029
2014-01-22,3.654
2014-01-23,5.358
2014-01-24,6.383
2014-01-25,8.433
2014-01-26,10.5
2014-01-27,9.183
2014-01-28,7.596
2014-01-29,9.55
2014-01-30,7.471
2014-01-31,8.967
2014-02-01,7.721
2014-02-02,6.437
2014-02-03,8.479
2014-02-04,8.196
2014-02-05,7.446
2014-02-06,10.079
2014-02-07,9.883
2014-02-08,9.054
2014-02-09,11.188
2014-02-10,12.775
2014-02-11,9.629
2014-02-12,6.933
2014-02-13,8.396
2014-02-14,10.421
2014-02-15,11.242
2014-02-16,11.292
2014-02-17,12.325
2014-02-18,10.775
2014-02-19,6.592
2014-02-20,9.063
2014-02-21,11.137
2014-02-22,10.787
2014-02-23,9.758
2014-02-24,7.875
2014-02-25,9.608
2014-02-26,11.75
2014-02-27,12.178
2014-02-28,8.321
2014-03-01,8.991
2014-03-02,9.408
2014-03-03,10.039
2014-03-04,8.3
2014-03-05,10.025
2014-03-06,12.583
2014-03-07,7.767
2014-03-08,6.292
2014-03-09,8.075
2014-03-10,8.992
2014-03-11,10.263
2014-03-12,5.525
2014-03-13,7.037
2014-03-14,8.883
2014-03-15,3.571
2014-03-16,5.392
2014-03-17,6.725
2014-03-18,7.35
2014-03-19,10.525
2014-03-20,6.637
2014-03-21,5.825
2014-03-22,13.121
2014-03-23,7.567
2014-03-24,5.3
2014-03-25,3.026
2014-03-26,0.0
2014-03-27,0.0
2016-04-13,8.023
2016-04-14,7.183
2016-04-15,6.792
2016-04-16,5.038
2016-04-17,6.204
2016-04-18,4.654
2016-04-19,8.675
2016-04-20,5.538
2016-04-21,7.508
2016-04-22,5.796
2016-04-23,4.146
2016-04-24,5.854
2016-04-25,5.929
2016-04-26,6.167
2016-04-27,5.442
2016-04-28,6.142
2016-04-29,5.746
2016-04-30,6.125
2016-05-01,6.417
2016-05-02,6.442
2016-05-03,8.575
2016-05-04,6.467
2016-05-05,6.112
2016-05-06,6.546
2016-05-07,6.321
2016-05-08,7.396
2016-05-09,5.817
2016-05-10,5.783
2016-05-11,5.296
2016-05-12,5.179
2016-05-13,4.904
2016-05-14,4.742
2016-05-15,6.125
2016-05-16,5.875
2016-05-17,4.125
2016-05-18,4.421
2016-05-19,3.958
2016-05-20,4.646
2016-05-21,3.171
2016-05-22,4.154
2016-05-23,3.187
2016-05-24,3.975
2016-05-25,1.758
2016-05-26,3.933
2016-05-27,3.638
2016-05-28,3.533
2016-05-29,4.433
2016-05-30,5.979
2016-05-31,5.517
2016-06-01,3.917
2016-06-02,0.683
2016-06-03,1.158
2016-06-04,2.24
2016-06-05,3.154
2016-06-06,6.588
2016-06-07,2.733
2016-06-08,2.04
2016-06-09,2.921
2016-06-10,3.162
2016-06-11,2.808
2016-06-12,1.225
2016-06-13,5.2
2016-06-14,1.875
2016-06-15,5.238
2016-06-16,7.725
2016-06-17,8.054
2016-06-18,4.8
2016-06-19,2.079
2016-06-20,0.558
2016-06-21,1.525
2016-06-22,2.267
2016-06-23,4.671
2016-06-24,1.933
2016-06-25,7.613
2016-06-26,8.942
2016-06-27,6.4
2016-06-28,7.138
2016-06-29,5.033
2016-06-30,3.867
2016-07-01,2.771
2016-07-02,1.743
2016-07-03,2.696
2016-07-04,9.879
2016-07-05,11.354
2016-07-06,7.967
2016-07-07,7.188
2016-07-08,5.808
2016-07-09,6.421
2016-07-10,3.075
2016-07-11,5.667
2016-07-12,3.146
2016-07-13,2.837
2016-07-14,5.408
2016-07-15,3.675
2016-07-16,2.35
2016-07-17,6.267
2016-07-18,3.558
2016-07-19,4.179
2016-07-20,4.029
2016-07-21,5.496
2016-07-22,3.396
2016-07-23,2.65
2016-07-24,1.788
2016-07-25,1.896
2016-07-26,-0.2
2016-07-27,-0.325
2016-07-28,0.583
2016-07-29,2.357
2016-07-30,2.625
2016-07-31,3.663
2016-08-01,3.454
2016-08-02,3.942
2016-08-03,2.383
2016-08-04,3.926
2016-08-05,2.204
2016-08-06,3.621
2016-08-07,4.971
