Fecha,Temperatura_°C
2014-02-27,25.669
2014-02-28,18.384
2014-03-01,14.457
2014-03-02,15.351
2014-03-03,17.05
2014-03-04,17.452
2014-03-05,17.565
2014-03-06,15.776
2014-03-07,25.246
2014-03-08,18.867
2014-03-09,16.99
2014-03-10,16.787
2014-03-11,16.547
2014-03-12,16.755
2014-03-13,15.821
2014-03-14,15.19
2014-03-15,15.29
2014-03-16,17.136
2014-03-17,17.1
2014-03-18,15.407
2014-03-19,16.25
2014-03-20,16.583
2014-03-21,16.444
2014-03-22,19.038
2014-03-23,18.238
2014-03-24,17.591
2014-03-25,17.858
2014-03-26,17.44
2014-03-27,15.575
2014-03-28,15.557
2014-03-29,14.289
2014-03-30,13.208
2014-03-31,11.822
2014-04-01,14.556
2014-04-02,14.924
2014-04-03,14.194
2014-04-04,13.947
2014-04-05,13.711
2014-04-06,11.854
2014-04-07,10.156
2014-04-08,11.429
2014-04-09,10.436
2014-04-10,14.719
2014-04-11,9.957
2014-04-12,11.701
2014-04-13,13.725
2014-04-14,14.057
2014-04-15,16.103
2014-04-16,13.773
2014-04-17,11.505
2014-04-18,8.307
2014-04-19,11.774
2014-04-20,12.58
2014-04-21,12.196
2014-04-22,14.357
2014-04-23,14.4
2014-04-24,14.678
2014-04-25,13.776
2014-04-26,10.352
2014-04-27,10.113
2014-04-28,10.625
2014-04-29,9.647
2014-04-30,8.473
2014-05-01,7.018
2014-05-02,7.593
2014-05-03,10.064
2014-05-04,11.443
2014-05-05,11.826
2014-05-06,12.64
2014-05-07,12.644
2014-05-08,13.688
2014-05-09,12.395
2014-05-10,10.753
2014-05-11,7.926
2014-05-12,8.481
2014-05-13,9.967
2014-05-14,11.715
2014-05-15,11.148
2014-05-16,10.008
2014-05-17,8.712
2014-05-18,10.742
2014-05-19,8.959
2014-05-20,6.784
2014-05-21,3.861
2014-05-22,4.574
2014-05-23,5.808
2014-05-24,4.416
2014-05-25,4.015
2014-05-26,5.652
2014-05-27,6.467
2014-05-28,8.159
2014-05-29,8.274
2014-05-30,4.831
2014-05-31,4.082
2014-06-01,4.581
2014-06-02,4.612
2014-06-03,3.939
2014-06-04,2.702
2014-06-05,3.129
2014-06-06,1.253
2014-06-07,-0.04
2014-06-08,0.525
2014-06-09,1.219
2014-06-10,1.303
2014-06-11,5.22
2014-06-12,0.617
2014-06-13,-0.297
2014-06-14,2.748
2014-06-15,4.94
2014-06-16,5.205
2014-06-17,5.536
2014-06-18,6.347
2014-06-19,6.792
2014-06-20,6.315
2014-06-21,4.102
2014-06-22,4.71
2014-06-23,6.345
2014-06-24,7.317
2014-06-25,5.982
2014-06-26,4.423
2014-06-27,2.884
2014-06-28,6.794
2014-06-29,5.41
2014-06-30,4.625
2014-07-01,4.818
2014-07-02,3.212
2014-07-03,4.008
2014-07-04,3.972
2014-07-05,3.806
2014-07-06,3.337
2014-07-07,6.358
2014-07-08,6.212
2014-07-09,7.092
2014-07-10,8.203
2014-07-11,5.466
2014-07-12,4.871
2014-07-13,8.743
2014-07-14,7.343
2014-07-15,4.4
2014-07-16,7.485
2014-07-17,7.268
2014-07-18,9.259
2014-07-19,9.028
2014-07-20,7.689
2014-07-21,4.155
2014-07-22,4.39
2014-07-23,2.694
2014-07-24,2.552
2014-07-25,6.441
2014-07-26,7.905
2014-07-27,9.507
2014-07-28,10.071
2014-07-29,11.328
2014-07-30,10.418
2014-07-31,7.651
2014-08-01,10.329
2014-08-02,11.076
2014-08-03,8.809
2014-08-04,6.176
2014-08-05,6.899
2014-08-06,4.239
2014-08-07,6.603
2014-08-08,9.103
2014-08-09,8.923
2014-08-10,8.086
2014-08-11,7.918
2014-08-12,6.873
2014-08-13,10.857
2014-08-14,9.373
2014-08-15,9.296
2014-08-16,10.993
2014-08-17,14.072
2014-08-18,16.596
2014-08-19,14.616
2014-08-20,13.063
2014-08-21,10.699
2014-08-22,7.656
2014-08-23,4.717
2014-08-24,1.556
2014-08-25,3.08
2014-08-26,7.716
2014-08-27,8.198
2014-08-28,8.65
2014-08-29,10.381
2014-08-30,9.08
2014-08-31,10.537
2014-09-01,7.857
2014-09-02,6.401
2014-09-03,6.2
2014-09-04,7.707
2014-09-05,4.999
2014-09-06,5.7
2014-09-07,10.7
2014-09-08,9.712
2014-09-09,7.148
2014-09-10,5.996
2014-09-11,7.765
2014-09-12,8.907
2014-09-13,9.11
2014-09-14,9.989
2014-09-15,14.24
2014-09-16,11.818
2014-09-17,9.993
2014-09-18,9.622
2014-09-19,10.055
2014-09-20,12.025
2014-09-21,12.497
2014-09-22,8.037
2014-09-23,6.812
2014-09-24,8.336
2014-09-25,8.768
2014-09-26,9.17
2014-09-27,10.646
2014-09-28,13.677
2014-09-29,12.158
2014-09-30,12.115
2014-10-01,14.223
2014-10-02,14.677
2014-10-03,13.047
2014-10-04,11.486
2014-10-05,12.57
2014-10-06,16.208
2014-10-07,15.95
2014-10-08,12.771
2014-10-09,12.147
2014-10-10,12.001
2014-10-11,12.395
2014-10-12,13.72
2014-10-13,16.414
2014-10-14,15.051
2014-10-15,13.287
2014-10-16,12.531
2014-10-17,12.856
2014-10-18,8.997
2014-10-19,14.325
2014-10-20,16.343
2014-10-21,18.781
2014-10-22,19.507
2014-10-23,19.639
2014-10-24,20.045
2014-10-25,20.311
2014-10-26,16.07
2014-10-27,15.22
2014-10-28,13.371
2014-10-29,13.58
2014-10-30,13.092
2014-10-31,13.12
2014-11-01,11.555
2014-11-02,12.042
2014-11-03,11.52
2014-11-04,13.465
2014-11-05,12.172
2014-11-06,14.491
2014-11-07,15.378
2014-11-08,17.601
2014-11-09,17.485
2014-11-10,16.903
2014-11-11,16.185
2014-11-12,15.583
2014-11-13,16.647
2014-11-14,18.334
2014-11-15,18.318
2014-11-16,20.175
2014-11-17,20.423
2014-11-18,16.763
2014-11-19,16.481
2014-11-20,14.046
2014-11-21,14.423
2014-11-22,16.198
2014-11-23,16.058
2014-11-24,12.753
2014-11-25,17.825
2014-11-26,16.034
2014-11-27,17.126
2014-11-28,15.973
2014-11-29,10.544
2014-11-30,10.221
2014-12-01,14.827
2014-12-02,17.037
2014-12-03,20.645
2014-12-04,20.849
2014-12-05,18.873
2014-12-06,15.233
2014-12-07,18.491
2014-12-08,19.725
2014-12-09,19.042
2014-12-10,18.378
2014-12-11,17.883
2014-12-12,17.746
2014-12-13,18.248
2014-12-14,17.512
2014-12-15,16.24
2014-12-16,16.32
2014-12-17,17.22
2014-12-18,18.827
2014-12-19,17.425
2014-12-20,10.994
2014-12-21,10.138
2014-12-22,12.024
2014-12-23,19.273
2014-12-24,18.645
2014-12-25,19.06
2014-12-26,19.763
2014-12-27,19.185
2014-12-28,20.376
2014-12-29,19.093
2014-12-30,18.088
2014-12-31,18.413
2015-01-01,18.695
2015-01-02,19.065
2015-01-03,20.751
2015-01-04,22.352
2015-01-05,21.732
2015-01-06,21.793
2015-01-07,18.99
2015-01-08,19.111
2015-01-09,21.335
2015-01-10,21.59
2015-01-11,22.084
2015-01-12,20.999
2015-01-13,20.048
2015-01-14,21.07
2015-01-15,21.517
2015-01-16,22.198
2015-01-17,21.995
2015-01-18,20.259
2015-01-19,18.429
2015-01-20,20.205
2015-01-21,19.91
2015-01-22,20.782
2015-01-23,20.758
2015-01-24,20.802
2015-01-25,20.888
2015-01-26,21.232
2015-01-27,20.858
2015-01-28,20.365
2015-01-29,21.531
2015-01-30,21.852
2015-01-31,22.144
2015-02-01,21.448
2015-02-02,21.101
2015-02-03,20.517
2015-02-04,21.053
2015-02-05,20.341
2015-02-06,19.892
2015-02-07,19.803
2015-02-08,19.297
2015-02-09,15.861
2015-02-10,18.994
2015-02-11,20.107
2015-02-12,21.789
2015-02-13,22.468
2015-02-14,21.046
2015-02-15,20.695
2015-02-16,20.623
2015-02-17,20.806
2015-02-18,17.212
2015-02-19,15.803
2015-02-20,12.147
2015-02-21,15.74
2015-02-22,18.532
2015-02-23,20.439
2015-02-24,18.12
2015-02-25,18.3
2015-02-26,20.502
2015-02-27,17.853
2015-02-28,16.907
2015-03-01,17.739
2015-03-02,10.49
2015-03-03,22.657
2015-03-04,18.94
2015-03-05,20.185
2015-03-06,19.568
2015-03-07,19.127
2015-03-08,18.954
2015-03-09,21.043
2015-03-10,22.254
2015-03-11,22.44
2015-03-12,19.964
2015-03-13,18.358
2015-03-14,18.205
2015-03-15,19.528
2015-03-16,18.952
2015-03-17,19.256
2015-03-18,19.388
2015-03-19,19.467
2015-03-20,20.777
2015-03-21,20.437
2015-03-22,18.723
2015-03-23,16.545
2015-03-24,14.759
2015-03-25,16.296
2015-03-26,14.243
2015-03-27,14.824
2015-03-28,16.236
2015-03-29,17.171
2015-03-30,15.488
2015-03-31,15.163
2015-04-01,15.908
2015-04-02,16.629
2015-04-03,15.487
2015-04-04,15.459
2015-04-05,15.534
2015-04-06,16.917
2015-04-07,15.459
2015-04-08,14.08
2015-04-09,15.93
2015-04-10,17.142
2015-04-11,17.043
2015-04-12,16.496
2015-04-13,15.442
2015-04-14,14.317
2015-04-15,13.294
2015-04-16,12.814
2015-04-17,11.882
2015-04-18,13.558
2015-04-19,10.666
2015-04-20,11.818
2015-04-21,11.573
2015-04-22,14.127
2015-04-23,13.595
2015-04-24,15.155
2015-04-25,16.037
2015-04-26,13.961
2015-04-27,15.273
2015-04-28,14.637
2015-04-29,13.997
2015-04-30,14.331
2015-05-01,12.305
2015-05-02,10.735
2015-05-03,9.978
2015-05-04,8.809
2015-05-05,9.2
2015-05-06,9.998
2015-05-07,15.049
2015-05-08,9.773
2015-05-09,8.737
2015-05-10,9.387
2015-05-11,10.041
2015-05-12,9.544
2015-05-13,9.52
2015-05-14,11.24
2015-05-15,11.104
2015-05-16,10.695
2015-05-17,10.332
2015-05-18,10.716
2015-05-19,11.791
2015-05-20,10.449
2015-05-21,9.648
