Date,Snow_Depth_cm
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.58
2022-03-04,1.07
2022-03-05,0.88
2022-03-06,0.51
2022-03-07,0.22
2022-03-08,0.05
2022-03-09,0.0
2022-03-10,0.05
2022-03-11,0.11
2022-03-12,0.01
2022-03-13,0.0
2022-03-14,0.08
2022-03-15,0.06
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.08
2022-03-21,0.0
2022-03-22,0.15
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.17
2022-03-28,0.03
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-02,0.15
2022-04-03,0.12
2022-04-04,0.11
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,1.04
2022-04-08,13.9
2022-04-09,43.48
2022-04-10,22.21
2022-04-11,8.19
2022-04-12,6.69
2022-04-13,8.36
2022-04-14,7.79
2022-04-15,22.14
2022-04-16,0.2
2022-04-17,1.8
2022-04-18,0.82
2022-04-19,5.17
2022-04-20,0.0
2022-04-21,42.57
2022-04-22,2.3
2022-04-24,0.34
2022-04-25,0.0
2022-04-26,0.0
2022-05-03,13.71
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,3.82
2022-06-01,7.97
2022-06-02,9.4
2022-06-03,22.93
2022-06-04,36.55
2022-06-05,38.61
2022-06-06,46.15
2022-06-07,37.5
2022-06-08,34.79
2022-06-09,33.97
2022-06-10,34.22
2022-06-11,34.73
2022-06-12,34.53
2022-06-13,33.6
2022-06-14,33.33
2022-06-15,31.96
2022-06-16,28.82
2022-06-17,26.49
2022-06-18,28.83
2022-06-19,29.8
2022-06-20,28.39
2022-06-21,25.68
2022-06-22,34.32
2022-06-23,22.24
2022-06-24,23.35
2022-06-25,26.18
2022-06-26,35.87
2022-06-27,29.3
2022-06-28,27.78
2022-06-29,27.42
2022-06-30,22.2
2022-07-01,12.69
2022-07-02,2.0
2022-07-03,1.19
2022-07-04,0.0
2022-07-05,1.78
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,2.01
2022-07-09,1.11
2022-07-10,6.84
2022-07-11,5.64
2022-07-12,7.21
2022-07-13,5.94
2022-07-14,1.85
2022-07-15,1.37
2022-07-16,3.83
2022-07-17,4.25
2022-07-18,5.15
2022-07-19,4.36
2022-07-20,4.3
2022-07-21,3.26
2022-07-22,3.18
2022-07-23,4.09
2022-07-24,2.01
2022-07-25,2.04
2022-07-26,3.21
2022-07-27,3.27
2022-07-28,1.92
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,9.12
2022-08-04,0.0
2022-08-05,2.64
2022-08-06,0.0
2022-08-07,2.79
2022-08-08,4.75
2022-08-09,4.64
2022-08-10,1.17
2022-08-11,1.66
2022-08-12,0.64
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.92
2022-08-18,3.11
2022-08-19,1.19
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,2.21
2022-08-23,0.0
2022-08-24,0.0
2022-08-26,1.35
2022-08-27,2.18
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.38
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,1.52
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.14
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,1.25
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,3.87
2022-09-26,0.0
2022-09-27,3.19
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.09
2022-10-02,0.84
2022-10-03,0.81
2022-10-04,0.65
2022-10-05,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,1.9
2022-10-14,0.65
2022-10-15,0.0
2022-10-16,1.25
2022-10-17,0.42
2022-10-18,0.38
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,4.04
2022-10-22,0.59
2022-10-23,0.41
2022-10-24,1.16
2022-10-25,0.25
2022-10-26,0.7
2022-10-27,0.7
2022-10-28,0.51
2022-10-29,0.48
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.39
2022-11-02,0.6
2022-11-03,0.25
2022-11-04,0.11
2022-11-05,0.93
2022-11-06,0.42
2022-11-07,0.17
2022-11-08,0.33
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,2.13
2022-11-12,2.54
2022-11-13,1.58
2022-11-14,1.96
2022-11-15,2.18
2022-11-16,1.33
2022-11-17,1.5
2022-11-18,0.73
2022-11-19,0.0
2022-11-20,1.11
2022-11-21,1.62
2022-11-22,8.06
2022-11-23,1.49
2022-11-24,5.96
2022-11-25,1.82
2022-11-26,1.85
2022-11-27,2.07
2022-11-28,4.0
2022-11-29,1.09
2022-11-30,0.97
2022-12-01,1.78
2022-12-03,8.63
2022-12-04,1.54
2022-12-06,2.69
2022-12-07,1.63
2022-12-08,1.12
2022-12-09,1.26
2022-12-10,0.78
2022-12-11,0.11
2022-12-12,1.07
2022-12-13,1.74
2022-12-14,2.25
2022-12-15,2.94
2022-12-16,9.73
2022-12-17,4.63
2022-12-18,1.9
2022-12-19,0.98
2022-12-20,3.18
2022-12-21,2.66
2022-12-22,2.19
2022-12-23,2.48
2022-12-24,2.25
2022-12-25,3.07
2022-12-26,1.23
2022-12-27,1.98
2022-12-28,5.29
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,6.47
2023-01-03,1.36
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,7.67
2023-01-07,0.28
2023-01-08,0.0
2023-01-09,1.64
2023-01-10,0.33
2023-01-11,0.31
2023-01-13,0.54
2023-01-14,0.88
2023-01-15,1.6
2023-01-16,0.43
2023-01-17,0.04
2023-01-18,0.12
2023-01-19,0.48
2023-01-20,2.5
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,2.01
2023-01-30,0.0
