Fecha,Temperatura_°C
2016-01-12,11.191
2016-01-13,9.286
2016-01-14,10.263
2016-01-15,10.52
2016-01-16,11.87
2016-01-17,13.693
2016-01-18,15.825
2016-01-19,17.552
2016-01-20,16.688
2016-01-21,16.498
2016-01-22,17.044
2016-01-23,16.705
2016-01-24,7.498
2016-01-25,6.821
2016-01-26,7.122
2016-01-27,9.15
2016-01-28,8.398
2016-01-29,9.061
2016-01-30,10.729
2016-01-31,11.579
2016-02-01,11.484
2016-02-02,11.272
2016-02-03,10.428
2016-02-04,8.581
2016-02-05,12.47
2016-02-06,11.694
2016-02-07,11.025
2016-02-08,10.271
2016-02-09,13.337
2016-02-10,13.72
2016-02-11,13.485
2016-02-12,12.234
2016-02-13,11.129
2016-02-14,12.113
2016-02-15,13.688
2016-02-16,12.034
2016-02-17,11.467
2016-02-18,12.326
2016-02-19,12.567
2016-02-20,14.959
2016-02-21,15.13
2016-02-22,14.406
2016-02-23,15.808
2016-02-24,14.16
2016-02-25,11.636
2016-02-26,8.667
2016-02-27,8.91
2016-02-28,10.567
2016-02-29,10.382
2016-03-01,12.379
2016-03-02,12.195
2016-03-03,11.263
2016-03-04,10.466
2016-03-05,11.596
2016-03-06,8.928
2016-03-07,7.227
2016-03-08,7.922
2016-03-09,9.626
2016-03-10,10.993
2016-03-11,11.318
2016-03-12,11.362
2016-03-13,11.154
2016-03-14,12.095
2016-03-15,12.525
2016-03-16,13.812
2016-03-17,10.52
2016-03-18,9.491
2016-03-19,8.81
2016-03-20,7.925
2016-03-21,8.903
2016-03-22,10.845
2016-03-23,11.934
2016-03-24,11.31
2016-03-25,9.293
2016-03-26,9.387
2016-03-27,9.411
2016-03-28,9.338
2016-03-29,9.65
2016-03-30,9.222
2016-03-31,10.492
2016-04-01,8.743
2016-04-02,7.0
2016-04-03,5.25
2016-04-04,5.189
2016-04-05,5.361
2016-04-06,5.257
2016-04-07,5.182
2016-04-08,3.073
2016-04-09,3.293
2016-04-10,5.908
2016-04-11,7.628
2016-04-12,6.057
2016-04-13,2.263
2016-04-14,4.499
2016-04-15,5.222
2016-04-16,3.304
2016-04-17,-0.076
2016-04-18,-0.715
2016-04-19,-2.99
2016-04-20,2.709
2016-04-21,3.082
2016-04-22,1.42
2016-04-23,-0.826
2016-04-24,-0.641
2016-04-25,-7.142
2016-04-26,0.059
2016-04-27,2.151
2016-04-28,3.612
2016-04-29,3.534
2016-04-30,5.103
2016-05-01,3.483
2016-05-02,0.52
2016-05-03,5.472
2016-05-04,4.475
2016-05-05,2.128
2016-05-06,1.383
2016-05-07,1.658
2016-05-08,1.674
2016-05-09,1.158
2016-05-10,2.047
2016-05-11,-0.007
2016-05-12,0.055
2016-05-13,4.096
2016-05-14,0.337
2016-05-15,-1.054
2016-05-16,2.864
2016-05-17,1.663
2016-05-18,1.38
2016-05-19,0.183
2016-05-20,-0.41
2016-05-21,-2.667
2016-05-22,-1.451
2016-05-23,4.996
2016-05-24,4.09
2016-05-25,2.783
2016-05-26,1.683
2016-05-27,2.224
2016-05-28,0.712
2016-05-29,-1.494
2016-05-30,-4.28
2016-05-31,-3.712
2016-06-01,-4.877
2016-06-02,-3.863
2016-06-03,-3.586
2016-06-04,-7.595
2016-06-05,-10.545
2016-06-06,-8.954
2016-06-07,-5.086
2016-06-08,-4.201
2016-06-09,-3.902
2016-06-10,-2.788
2016-06-11,-0.256
2016-06-12,0.083
2016-06-13,0.381
2016-06-14,0.914
2016-06-15,-0.456
2016-06-16,-1.952
2016-06-17,-1.969
2016-06-18,-2.509
2016-06-19,-0.58
2016-06-20,-3.156
2016-06-21,-2.746
2016-06-22,0.108
2016-06-23,0.429
2016-06-24,-1.973
2016-06-25,2.338
2016-06-26,2.909
2016-06-27,-0.641
2016-06-28,0.236
2016-06-29,3.527
2016-06-30,5.59
2016-07-01,4.119
2016-07-02,1.144
2016-07-03,-3.769
2016-07-04,-6.293
2016-07-05,-6.873
2016-07-06,-3.333
2016-07-07,-0.384
2016-07-08,-0.785
2016-07-09,-0.755
2016-07-10,-3.659
2016-07-11,-5.192
2016-07-12,-3.668
2016-07-13,-2.907
2016-07-14,-7.812
2016-07-15,-6.436
2016-07-16,-3.401
2016-07-17,0.103
2016-07-18,-3.297
2016-07-19,0.461
2016-07-20,-0.914
2016-07-21,2.007
2016-07-22,3.004
2016-07-23,-0.502
2016-07-24,-1.023
2016-07-25,-6.124
2016-07-26,-4.098
2016-07-27,1.125
2016-07-28,0.923
2016-07-29,1.506
2016-07-30,0.899
2016-07-31,-1.784
2016-08-01,-2.255
2016-08-02,-1.427
2016-08-03,0.523
2016-08-04,0.686
2016-08-05,-1.138
2016-08-06,-1.816
2016-08-07,-0.62
2016-08-08,-2.241
2016-08-09,-0.212
2016-08-10,2.245
2016-08-11,2.129
2016-08-12,3.125
2016-08-13,3.495
2016-08-14,1.548
2016-08-15,1.367
2016-08-16,1.235
2016-08-17,-1.045
2016-08-18,-2.618
2016-08-19,-5.712
2017-03-02,11.868
2017-03-03,7.776
2017-03-04,8.894
2017-03-05,7.855
2017-03-06,9.849
2017-03-07,10.996
2017-03-08,8.868
2017-03-09,6.785
2017-03-10,7.135
2017-03-11,7.914
2017-03-12,10.574
2017-03-13,13.444
2017-03-14,8.568
2017-03-15,7.271
2017-03-16,8.861
2017-03-17,7.204
2017-03-18,7.654
2017-03-19,8.869
2017-03-20,7.961
2017-03-21,8.108
