Fecha,Temperatura_°C
2020-09-24,-1.73
2020-09-25,-4.286
2020-09-26,-11.964
2020-09-27,-13.064
2020-09-28,-8.274
2020-09-29,-10.289
2020-09-30,-9.425
2020-10-01,-9.02
2020-10-02,-7.79
2020-10-03,-8.251
2020-10-04,-6.841
2020-10-05,-4.7
2020-10-06,-7.847
2020-10-07,-7.7
2020-10-08,-8.035
2020-10-09,-4.262
2020-10-10,-4.786
2020-10-11,-3.485
2020-10-12,-2.208
2020-10-13,-0.643
2020-10-14,-1.343
2020-10-15,-1.693
2020-10-16,-1.528
2020-10-17,-1.14
2020-10-18,-0.051
2020-10-19,-2.595
2020-10-20,-1.178
2020-10-21,-1.047
2020-10-22,-1.355
2020-10-23,-0.757
2020-10-24,-2.825
2020-10-25,-8.59
2020-10-26,-3.133
2020-10-27,-6.562
2020-10-28,-6.997
2020-10-29,-6.015
2020-10-30,-5.543
2020-10-31,-2.412
2020-11-01,-2.723
2020-11-02,-2.13
2020-11-03,-0.523
2020-11-04,0.795
2020-11-05,-1.182
2020-11-06,-3.449
2020-11-07,-1.673
2020-11-08,-1.787
2020-11-09,-2.297
2020-11-10,-3.175
2020-11-11,-2.602
2020-11-12,-1.079
2020-11-13,-2.751
2020-11-14,-6.697
2020-11-15,-8.18
2020-11-16,-7.611
2020-11-17,-6.672
2020-11-18,-5.091
2020-11-19,-5.037
2020-11-20,-5.56
2020-11-21,-4.924
2020-11-22,-0.023
2020-11-23,0.035
2020-11-24,-1.993
2020-11-25,-2.168
2020-11-26,-1.58
2020-11-27,-1.469
2020-11-28,-1.703
2020-11-29,-1.09
2020-11-30,-0.792
2020-12-01,-0.964
2020-12-02,-3.405
2020-12-03,-3.382
2020-12-04,-2.847
2020-12-05,-1.788
2020-12-06,0.385
2020-12-07,1.331
2020-12-08,0.363
2020-12-09,3.592
2020-12-10,2.077
2020-12-11,-1.209
2020-12-12,-1.717
2020-12-13,-1.863
2020-12-14,-0.953
2020-12-15,-1.729
2020-12-16,-0.432
2020-12-17,0.445
2020-12-18,-3.926
2020-12-19,-7.36
2020-12-20,-2.665
2020-12-21,2.94
2020-12-22,3.123
2020-12-23,3.453
2020-12-24,2.11
2020-12-25,1.419
2020-12-26,1.748
2020-12-27,0.693
2020-12-28,1.203
2020-12-29,1.185
2020-12-30,-0.609
2020-12-31,4.196
2021-01-01,4.437
2021-01-02,-1.471
2021-01-03,-1.281
2021-01-04,0.283
2021-01-05,-1.592
2021-01-06,-3.005
2021-01-07,-1.229
2021-01-08,-3.529
2021-01-09,-3.397
2021-01-10,-1.925
2021-01-11,-2.085
2021-01-12,0.354
2021-01-13,2.262
2021-01-14,2.741
2021-01-15,1.474
2021-01-16,-1.665
2021-01-17,-0.516
2021-01-18,2.161
2021-01-19,0.256
2021-01-20,0.963
2021-01-21,3.075
2021-01-22,5.533
2021-01-23,5.141
2021-01-24,3.582
2021-01-25,1.342
2021-01-26,-0.565
2021-01-27,-1.099
2021-01-28,-1.846
2021-01-29,-3.881
2021-01-30,-5.166
2021-01-31,-7.803
2021-02-01,-8.333
2021-02-02,-7.778
2021-02-03,-3.799
2021-02-04,2.344
2021-02-05,2.715
