Fecha,Temperatura_°C
2022-04-02,4.675
2022-04-03,8.798
2022-04-04,10.69
2022-04-05,13.417
2022-04-06,8.011
2022-04-07,8.813
2022-04-08,11.156
2022-04-09,9.375
2022-04-10,11.771
2022-04-11,10.644
2022-04-12,8.74
2022-04-13,13.196
2022-04-14,14.379
2022-04-15,12.623
2022-04-16,10.198
2022-04-17,9.387
2022-04-18,12.373
2022-04-19,8.842
2022-04-20,9.38
2022-04-21,8.405
2022-04-22,7.459
2022-04-23,6.224
2022-04-24,4.929
2022-04-25,3.905
2022-04-26,4.832
2022-04-27,2.564
2022-04-28,3.985
2022-04-29,5.555
2022-04-30,7.845
2022-05-01,9.65
2022-05-02,8.592
2022-05-03,9.638
2022-05-04,8.878
2022-05-05,8.812
2022-05-06,10.482
2022-05-07,12.388
2022-05-08,10.215
2022-05-09,9.498
2022-05-10,8.915
2022-05-11,4.063
2022-05-12,6.362
2022-05-13,6.639
2022-05-14,5.87
2022-05-15,1.202
2022-05-16,1.419
2022-05-17,3.8
2022-05-18,1.587
2022-05-19,3.428
2022-05-20,8.479
2022-05-21,5.244
2022-05-22,4.079
2022-05-23,3.107
2022-05-24,2.762
2022-05-25,1.079
2022-05-26,2.247
2022-05-27,2.562
2022-05-28,2.14
2022-05-29,2.592
2022-05-30,-0.217
2022-05-31,-1.006
2022-06-01,-1.254
2022-06-02,-0.194
2022-06-03,4.326
2022-06-04,5.927
2022-06-05,6.517
2022-06-06,5.772
2022-06-07,6.78
2022-06-08,5.648
2022-06-09,2.557
2022-06-10,5.225
2022-06-11,6.737
2022-06-12,9.865
2022-06-13,7.562
2022-06-14,7.833
2022-06-15,6.5
2022-06-16,4.781
2022-06-17,4.895
2022-06-18,5.442
2022-06-19,2.424
2022-06-20,1.552
2022-06-21,-1.909
2022-06-22,-1.65
2022-06-23,-1.735
2022-06-24,-3.066
2022-06-25,-3.0
2022-06-26,3.613
2022-06-27,6.398
2022-06-28,5.854
2022-06-29,4.146
2022-06-30,3.22
2022-07-01,1.928
2022-07-02,2.594
2022-07-03,3.513
2022-07-04,3.194
2022-07-05,3.833
2022-07-06,2.442
2022-07-07,2.883
2022-07-08,6.724
2022-07-09,5.023
2022-07-10,2.452
2022-07-11,1.548
2022-07-12,3.789
2022-07-13,3.783
2022-07-14,3.371
2022-07-15,1.39
2022-07-16,2.842
2022-07-17,3.946
2022-07-18,4.635
2022-07-19,5.084
2022-07-20,3.045
2022-07-21,1.358
2022-07-22,-0.656
2022-07-23,-0.363
2022-07-24,-0.131
2022-07-25,-1.427
2022-07-26,0.304
2022-07-27,2.283
2022-07-28,5.581
2022-07-29,6.696
2022-07-30,4.93
2022-07-31,3.829
2022-08-01,4.123
2022-08-02,6.2
2022-08-03,6.121
2022-08-04,4.128
2022-08-05,0.885
2022-08-06,0.802
2022-08-07,3.702
2022-08-08,5.5
2022-08-09,8.9
2022-08-10,8.555
2022-08-11,6.963
2022-08-12,3.465
2022-08-13,3.865
2022-08-14,2.648
2022-08-15,3.935
2022-08-16,3.543
2022-08-17,4.049
2022-08-18,6.93
2022-08-19,7.702
2022-08-20,5.344
2022-08-21,10.357
2022-08-22,8.612
2022-08-23,5.009
2022-08-24,5.94
2022-08-25,6.298
2022-08-26,4.181
2022-08-27,4.996
2022-08-28,6.665
2022-08-29,9.571
2022-08-30,9.738
2022-08-31,8.073
2022-09-01,6.915
2022-09-02,7.694
2022-09-03,9.717
2022-09-04,11.281
2022-09-05,8.847
2022-09-06,3.112
2022-09-07,4.051
2022-09-08,4.942
2022-09-09,8.526
2022-09-10,10.408
2022-09-11,8.922
2022-09-12,9.048
2022-09-13,8.784
2022-09-14,5.63
2022-09-15,6.433
2022-09-16,4.802
2022-09-17,3.733
2022-09-18,4.097
2022-09-20,8.117
2022-09-21,8.03
2022-09-22,9.065
2022-09-23,6.52
2022-09-24,8.581
2022-09-25,7.975
2022-09-26,6.973
2022-09-27,9.146
2022-09-28,10.353
2022-09-29,11.419
2022-09-30,10.075
2022-10-01,9.169
2022-10-02,7.9
2022-10-03,10.406
2022-10-04,10.238
2022-10-05,8.067
2022-10-06,7.317
2022-10-07,7.448
2022-10-08,6.888
2022-10-09,8.61
2022-10-10,8.873
2022-10-11,9.21
2022-10-12,5.196
2022-10-13,5.021
2022-10-14,9.44
2022-10-15,11.606
2022-10-16,10.848
2022-10-17,13.481
2022-10-18,15.998
2022-10-19,11.521
2022-10-20,8.665
2022-10-21,7.287
2022-10-22,9.685
2022-10-23,10.402
2022-10-24,11.994
2022-10-25,11.079
2022-10-26,10.589
2022-10-27,6.913
2022-10-28,5.338
2022-10-29,6.633
2022-10-30,7.729
2022-10-31,9.719
2022-11-01,12.612
2022-11-02,12.48
2022-11-03,15.992
2022-11-04,19.396
2022-11-05,17.769
2022-11-06,15.492
2022-11-07,15.313
2022-11-08,15.723
2022-11-09,12.583
2022-11-10,13.028
2022-11-11,14.334
2022-11-12,15.511
2022-11-13,13.419
2022-11-14,12.162
2022-11-15,11.527
2022-11-16,11.577
2022-11-17,13.569
2022-11-18,12.819
2022-11-19,9.894
2022-11-20,10.623
2022-11-21,10.607
2022-11-22,14.35
2022-11-23,11.902
2022-11-24,10.621
2022-11-25,11.471
2022-11-26,13.85
2022-11-27,16.371
2022-11-28,17.181
2022-11-29,11.55
2022-11-30,10.736
2022-12-01,10.454
2022-12-02,13.096
2022-12-03,11.156
2022-12-04,10.896
2022-12-05,9.672
2022-12-06,10.671
2022-12-07,10.998
2022-12-08,12.077
2022-12-09,11.279
2022-12-10,11.744
2022-12-11,11.021
2022-12-12,11.633
2022-12-13,13.09
2022-12-14,12.357
2022-12-15,13.16
2022-12-16,15.996
2022-12-17,13.694
2022-12-18,13.017
2022-12-19,12.993
2022-12-20,17.232
2022-12-21,15.939
2022-12-22,10.893
2022-12-23,10.934
2022-12-24,16.126
2022-12-25,19.873
2022-12-26,16.51
2022-12-27,11.024
2022-12-28,12.309
2022-12-29,15.162
2022-12-30,10.639
2022-12-31,13.877
2023-01-01,10.346
2023-01-02,13.15
2023-01-03,14.896
2023-01-04,19.477
2023-01-05,20.429
2023-01-06,17.567
2023-01-07,17.231
2023-01-08,17.627
2023-01-09,15.815
2023-01-10,10.4
2023-01-11,12.515
2023-01-12,14.0
2023-01-13,14.123
2023-01-14,14.781
2023-01-15,14.035
2023-01-16,16.227
2023-01-17,17.16
2023-01-18,20.14
2023-01-19,21.325
2023-01-20,21.348
2023-01-21,17.888
2023-01-22,16.042
2023-01-23,15.889
2023-01-24,10.181
2023-01-25,11.542
2023-01-26,11.754
2023-01-27,12.538
2023-01-28,15.829
2023-01-29,19.425
2023-01-30,16.027
2023-01-31,14.367
2023-02-01,15.444
2023-02-02,17.104
2023-02-03,20.792
2023-02-04,22.19
2023-02-05,17.94
2023-02-06,14.802
2023-02-07,17.208
2023-02-08,19.175
2023-02-09,14.198
2023-02-10,12.535
2023-02-11,13.035
2023-02-12,10.737
2023-02-13,9.056
2023-02-14,10.683
2023-02-15,12.033
2023-02-16,9.969
2023-02-17,14.481
2023-02-18,15.919
2023-02-19,12.385
2023-02-20,13.231
2023-02-21,13.717
2023-02-22,14.8
2023-02-23,14.546
2023-02-24,13.006
2023-02-25,9.863
2023-02-26,12.765
2023-02-27,15.21
2023-02-28,15.219
2023-03-01,11.919
2023-03-02,11.96
2023-03-03,9.804
2023-03-04,9.004
2023-03-05,14.179
2023-03-06,10.656
2023-03-07,10.89
2023-03-08,11.665
2023-03-09,12.304
2023-03-10,13.877
2023-03-11,14.819
2023-03-12,11.733
2023-03-13,13.025
2023-03-14,12.346
2023-03-15,9.49
2023-03-16,9.329
2023-03-17,8.483
2023-03-18,9.567
2023-03-19,10.454
2023-03-20,10.335
2023-03-21,11.396
2023-03-22,11.906
2023-03-23,13.458
2023-03-24,12.01
2023-03-25,9.067
2023-03-26,12.279
2023-03-27,10.79
2023-03-28,4.84
2023-03-29,4.581
2023-03-30,7.652
2023-03-31,6.342
2023-04-01,10.979
2023-04-02,10.61
2023-04-03,12.033
2023-04-04,14.483
2023-04-05,13.752
2023-04-06,9.019
2023-04-07,7.573
2023-04-08,8.377
2023-04-09,11.096
2023-04-10,5.333
2023-04-11,5.996
2023-04-12,4.919
2023-04-13,3.537
2023-04-14,6.687
2023-04-15,7.744
2023-04-16,8.06
2023-04-17,7.373
2023-04-18,12.315
2023-04-19,14.881
2023-04-20,13.623
2023-04-21,10.852
2023-04-22,10.383
2023-04-23,11.94
2023-04-24,13.225
2023-04-25,8.735
2023-04-26,6.85
2023-04-27,7.61
2023-04-28,7.506
2023-04-29,8.16
2023-04-30,6.871
2023-05-01,7.729
2023-05-02,6.677
2023-05-03,10.069
2023-05-04,12.802
2023-05-05,14.025
2023-05-06,12.115
2023-05-07,7.729
2023-05-08,7.631
2023-05-09,10.894
2023-05-10,9.323
2023-05-11,11.592
2023-05-12,10.59
2023-05-13,10.15
2023-05-14,14.252
2023-05-15,13.315
2023-05-16,8.283
2023-05-17,7.317
2023-05-18,5.952
2023-05-19,4.802
2023-05-20,5.596
2023-05-21,6.221
2023-05-22,5.613
2023-05-23,5.865
2023-05-24,4.308
2023-05-25,3.329
2023-05-26,3.229
2023-05-27,2.644
2023-05-28,2.64
2023-05-29,8.0
2023-05-30,11.696
2023-05-31,10.135
2023-06-01,10.221
2023-06-02,5.606
2023-06-03,4.721
2023-06-04,6.54
2023-06-05,7.192
2023-06-06,6.385
2023-06-07,5.373
2023-06-08,4.127
2023-06-09,3.377
2023-06-10,2.485
2023-06-11,4.956
2023-06-12,2.829
2023-06-13,5.131
2023-06-14,8.415
2023-06-15,2.447
2023-06-16,1.265
2023-06-17,3.737
2023-06-18,2.871
2023-06-19,-2.296
2023-06-20,-1.483
2023-06-21,7.4
2023-06-22,7.396
2023-06-23,6.235
2023-06-24,5.256
2023-06-25,4.094
2023-06-26,5.719
2023-06-27,4.131
2023-06-28,4.533
2023-06-29,4.133
2023-06-30,6.713
2023-07-01,7.167
2023-07-02,5.052
2023-07-03,3.275
2023-07-04,3.252
2023-07-05,3.515
2023-07-06,4.567
2023-07-07,3.058
2023-07-08,1.035
2023-07-09,-0.162
2023-07-10,0.787
2023-07-11,1.538
2023-07-12,1.888
2023-07-13,4.5
2023-07-14,1.779
2023-07-15,3.323
2023-07-16,-0.546
2023-07-17,-3.227
2023-07-18,-3.052
2023-07-19,4.373
2023-07-20,6.773
2023-07-21,7.202
2023-07-22,3.425
2023-07-23,1.481
2023-07-24,-0.642
2023-07-25,1.425
2023-07-26,2.106
2023-07-27,2.769
2023-07-28,8.431
2023-07-29,7.856
2023-07-30,5.479
2023-07-31,3.567
2023-08-01,4.215
2023-08-02,3.717
2023-08-03,5.681
2023-08-04,7.202
2023-08-05,7.042
2023-08-06,6.754
2023-08-07,3.244
2023-08-08,8.535
2023-08-09,8.015
2023-08-10,7.26
2023-08-11,4.625
2023-08-12,2.767
2023-08-13,4.535
2023-08-14,8.104
2023-08-15,4.471
2023-08-16,0.694
2023-08-17,2.14
2023-08-18,3.957
2023-08-19,2.106
2023-08-20,2.919
2023-08-21,4.94
2023-08-22,4.6
2023-08-23,4.379
2023-08-24,5.908
2023-08-25,6.006
2023-08-26,7.408
2023-08-27,8.642
2023-08-28,7.05
2023-08-29,6.554
2023-08-30,4.565
2023-08-31,5.502
2023-09-01,6.121
2023-09-02,3.454
2023-09-03,2.488
2023-09-04,3.491
2023-09-05,3.015
2023-09-06,6.383
2023-09-07,5.673
2023-09-08,8.45
2023-09-09,5.983
2023-09-10,7.148
2023-09-11,5.842
2023-09-12,6.931
2023-09-13,7.308
2023-09-14,7.954
2023-09-15,5.652
2023-09-16,4.738
2023-09-17,4.037
2023-09-18,4.492
2023-09-19,3.442
2023-09-20,2.221
2023-09-21,3.869
2023-09-22,5.519
2023-09-23,5.573
2023-09-24,5.458
2023-09-25,6.366
2023-09-26,7.181
2023-09-27,6.646
2023-09-28,7.608
2023-09-29,9.315
2023-09-30,10.265
2023-10-01,7.546
2023-10-02,8.725
2023-10-03,9.681
2023-10-04,9.538
2023-10-05,7.417
2023-10-06,5.835
2023-10-07,8.369
2023-10-08,6.554
2023-10-09,7.179
2023-10-10,5.462
2023-10-11,6.506
2023-10-12,8.446
2023-10-13,9.756
2023-10-14,10.458
2023-10-15,10.042
2023-10-16,10.208
2023-10-17,12.744
2023-10-18,14.156
2023-10-19,11.927
2023-10-20,10.992
2023-10-21,10.8
2023-10-22,9.704
2023-10-23,10.996
2023-10-24,12.279
2023-10-25,10.002
2023-10-26,10.467
2023-10-27,7.204
2023-10-28,4.471
2023-10-29,5.198
2023-10-30,6.221
2023-10-31,6.758
2023-11-01,8.9
2023-11-02,10.233
2023-11-03,10.833
2023-11-04,8.344
2023-11-05,9.358
2023-11-06,10.663
2023-11-07,10.296
2023-11-08,10.048
2023-11-09,10.823
2023-11-10,11.319
2023-11-11,8.808
2023-11-12,6.669
2023-11-13,6.79
2023-11-14,5.358
2023-11-15,7.3
2023-11-16,7.721
2023-11-17,8.575
2023-11-18,8.431
2023-11-19,9.135
2023-11-20,6.092
2023-11-21,8.204
2023-11-22,10.31
2023-11-23,12.488
2023-11-24,13.87
2023-11-25,13.179
2023-11-26,12.529
2023-11-27,11.442
2023-11-28,8.056
2023-11-29,8.091
2023-11-30,9.404
2023-12-01,5.754
2023-12-02,7.385
2023-12-03,9.06
2023-12-04,14.354
2023-12-05,15.563
2023-12-06,15.716
2023-12-07,14.967
2023-12-08,16.031
2023-12-09,11.944
2023-12-10,13.888
2023-12-11,12.392
2023-12-12,10.598
2023-12-13,10.738
2023-12-14,9.451
2023-12-15,6.958
2023-12-16,9.419
2023-12-17,11.442
2023-12-18,13.679
2023-12-19,15.119
2023-12-20,19.66
2023-12-21,16.808
2023-12-22,13.458
2023-12-23,13.794
2023-12-24,15.692
2023-12-25,17.463
2023-12-26,17.14
2023-12-27,17.725
2023-12-28,15.97
2023-12-29,16.154
2023-12-30,19.117
2023-12-31,19.198
2024-01-01,20.06
2024-01-02,18.781
2024-01-03,17.902
2024-01-04,15.617
2024-01-05,14.869
2024-01-06,13.306
2024-01-07,13.387
2024-01-08,11.192
2024-01-09,11.765
2024-01-10,14.306
2024-01-11,15.454
2024-01-12,15.656
2024-01-13,14.54
2024-01-14,16.269
2024-01-15,16.34
2024-01-16,14.902
2024-01-17,16.021
2024-01-18,12.598
2024-01-19,16.365
2024-01-20,16.433
2024-01-21,17.85
2024-01-22,20.192
2024-01-23,19.165
2024-01-24,17.371
2024-01-25,19.569
2024-01-26,17.367
2024-01-27,13.938
2024-01-28,15.346
2024-01-29,16.002
2024-01-30,16.471
2024-01-31,16.55
2024-02-01,17.935
2024-02-02,14.871
2024-02-03,12.563
2024-02-04,15.319
2024-02-05,16.812
2024-02-06,14.798
2024-02-07,10.656
2024-02-08,14.556
2024-02-09,15.956
2024-02-10,19.148
2024-02-11,14.321
2024-02-12,13.192
2024-02-13,19.237
2024-02-14,21.462
2024-02-15,19.498
2024-02-16,18.019
2024-02-17,13.858
2024-02-18,13.671
2024-02-19,19.304
2024-02-20,17.456
2024-02-21,15.404
2024-02-22,10.494
