Fecha,Temperatura_°C
2022-06-05,-6.739180359836243
2022-06-06,-3.7956398919753087
2022-06-07,-1.179018135376756
2022-06-08,-1.6617763888888888
2022-06-09,-1.957009870064968
2022-06-10,0.9248761813537676
2022-06-11,2.51209841954023
2022-06-12,3.123844181034483
2022-06-13,4.791813793103448
2022-06-14,0.6780122860791826
2022-06-15,-3.612091292735043
2022-06-16,-8.754266211685824
2022-06-17,-6.644975622605364
2022-06-18,-2.754380418719212
2022-06-19,-2.594997222222222
2022-06-20,-3.515520833333333
2022-06-21,-6.235709821428571
2022-06-22,-9.113199156746033
2022-06-23,-9.943619607953798
2022-06-24,-7.700247967322429
2022-06-25,-2.045973913043478
2022-06-26,-3.8794459770114944
2022-06-27,-4.877593284936479
2022-12-06,-7.7342055555555556
2022-12-07,-3.10960128968254
2022-12-08,7.42925138888889
2022-12-09,7.265684722222223
2022-12-10,8.808170833333334
2022-12-11,10.61348611111111
2022-12-12,8.306420833333332
2022-12-13,8.18693888888889
2022-12-14,6.823427777777778
2022-12-15,8.033788888888887
2022-12-16,5.4618875000000005
2022-12-17,2.552726388888889
2022-12-18,2.986902777777777
2022-12-19,3.987706944444444
2022-12-20,4.464169444444445
2022-12-21,5.718144444444444
2022-12-22,4.954611111111111
2022-12-23,3.5787638888888886
2022-12-24,3.744406944444444
2022-12-25,4.494595833333333
2022-12-26,2.199038888888889
2022-12-27,0.830901388888889
2022-12-28,2.0131625000000004
2022-12-29,5.49589916117309
2022-12-30,5.33399558531746
2022-12-31,1.9866835267462424
2023-01-01,-0.0286308429118773
2023-01-02,2.0129060236511456
2023-01-03,3.042764328703703
2023-01-04,7.904795524691359
2023-01-05,7.0560483024691365
2023-01-06,5.887924545019158
2023-01-07,5.68310818452381
2023-01-08,6.07371545395457
2023-01-09,4.835505694007328
2023-01-10,3.5113232758620687
2023-01-11,3.986513811728396
2023-01-12,1.80513695436508
2023-01-13,2.884876799637984
2023-01-14,3.8632166666666654
2023-01-15,3.645427232142856
