Fecha,Temperatura_C
2021-09-22,10.606
2021-09-23,10.446
2021-09-24,15.077
2021-09-25,8.35
2021-09-26,8.202
2021-09-27,6.292
2021-09-28,11.319
2021-09-29,8.544
2021-09-30,6.663
2021-10-01,7.202
2021-10-02,3.531
2021-10-03,6.052
2021-10-04,7.288
2021-10-05,11.007
2021-10-06,11.007
2021-10-07,16.191
2021-10-08,10.06
2021-10-09,23.458
2021-10-11,13.386
2021-10-12,11.0
2021-10-13,9.492
2021-10-14,4.615
2021-10-15,9.655
2021-10-16,10.205
2021-10-17,13.488
2021-10-18,14.65
2021-10-19,20.988
2021-10-20,14.243
2021-10-21,10.316
2021-10-22,8.779
2021-10-23,7.78
2021-10-24,9.773
2021-10-25,10.502
2021-10-26,14.015
2021-10-27,14.167
2021-10-28,15.6
2021-10-29,13.134
2021-10-30,19.214
2021-10-31,17.858
2021-11-01,15.724
2021-11-02,15.007
2021-11-03,7.564
2021-11-04,7.269
2021-11-05,16.314
2021-11-06,15.648
2021-11-07,12.77
2021-11-08,15.442
2021-11-09,15.28
2021-11-10,13.495
2021-11-11,14.981
2021-11-12,13.009
2021-11-13,7.509
2021-11-14,9.102
2021-11-15,7.405
2021-11-16,13.676
2021-11-17,13.125
2021-11-18,15.079
2021-11-19,17.65
2021-11-20,17.997
2021-11-21,17.242
2021-11-22,15.856
2021-11-23,16.519
2021-11-24,14.338
2021-11-25,14.633
2021-11-26,16.366
2021-11-27,11.606
2021-11-28,13.503
2021-11-29,12.983
2021-11-30,15.653
2021-12-01,12.653
2021-12-02,13.088
2021-12-03,12.426
2021-12-04,17.672
2021-12-05,23.181
2021-12-06,25.233
2021-12-07,15.544
2021-12-08,21.375
2021-12-09,23.585
2021-12-10,20.015
2021-12-11,10.454
2021-12-12,9.092
2021-12-13,11.729
2021-12-14,13.381
2021-12-15,14.853
2021-12-16,18.762
2021-12-17,14.896
2021-12-18,16.654
2021-12-19,17.456
2021-12-20,17.569
2021-12-21,16.332
2021-12-22,16.312
2021-12-23,19.767
2021-12-24,17.41
2021-12-25,18.99
2021-12-26,19.379
2021-12-27,18.952
2021-12-28,20.608
2021-12-29,14.833
2021-12-30,14.319
2021-12-31,11.501
2022-01-01,12.497
2022-01-02,11.966
2022-01-03,14.132
2022-01-04,15.287
2022-01-05,16.847
2022-01-06,18.49
2022-01-07,19.636
2022-01-08,19.969
2022-01-09,19.272
2022-01-10,19.403
2022-01-11,20.33
2022-01-12,20.556
2022-01-13,16.079
2022-01-14,18.014
2022-01-15,16.689
2022-01-16,10.375
2022-01-17,8.992
2022-01-18,11.589
2022-01-19,13.593
2022-01-20,12.58
2022-01-21,14.578
2022-01-22,11.728
2022-01-23,12.578
2022-01-24,16.372
2022-01-25,17.188
2022-01-26,21.039
2022-01-27,25.079
2022-01-28,18.25
2022-01-29,17.356
2022-01-30,14.001
2022-01-31,14.002
2022-02-01,16.657
2022-02-02,18.776
2022-02-03,17.605
2022-02-04,16.851
2022-02-05,18.672
2022-02-06,21.433
2022-02-07,20.593
2022-02-08,18.24
2022-02-09,16.66
2022-02-10,13.504
2022-02-11,14.836
2022-02-12,22.232
2022-02-13,20.502
2022-02-14,18.046
2022-02-15,16.392
2022-02-16,15.613
2022-02-17,15.914
2022-02-18,13.109
2022-02-19,12.509
2022-02-20,11.567
2022-02-21,15.21
2022-02-22,17.241
2022-02-23,14.97
2022-02-24,12.248
2022-02-25,15.003
2022-02-26,14.985
2022-02-27,12.193
2022-02-28,12.394
2022-03-01,9.179
2022-03-02,16.243
2022-03-03,16.28
2022-03-04,12.066
2022-03-05,11.542
2022-03-06,10.579
2022-03-07,12.538
2022-03-08,10.566
2022-03-09,9.501
2022-03-10,10.984
2022-03-11,18.523
2022-03-12,13.91
2022-03-13,17.141
2022-03-14,15.021
2022-03-15,19.627
2022-03-16,15.597
2022-03-17,11.671
2022-03-18,11.723
2022-03-19,14.786
2022-03-20,13.021
2022-03-21,9.965
2022-03-22,11.71
2022-03-23,7.67
2022-03-24,8.394
2022-03-25,14.76
2022-03-26,9.407
2022-03-27,11.023
2022-03-28,9.619
2022-03-29,7.455
2022-03-30,7.28
2022-03-31,9.233
2022-04-01,10.78
2022-04-02,9.326
2022-04-03,7.477
2022-04-04,7.047
2022-04-05,11.064
2022-04-06,12.597
2022-04-07,14.226
2022-04-08,12.408
2022-04-09,9.804
2022-04-10,6.346
2022-04-11,7.048
2022-04-12,7.883
2022-04-13,8.086
2022-04-14,13.424
2022-04-15,7.511
2022-04-16,14.123
2022-04-17,13.782
2022-04-18,11.766
2022-04-19,9.759
2022-04-20,7.213
2022-04-21,6.346
2022-04-22,8.878
2022-04-23,10.12
2022-04-24,10.885
2022-04-25,3.549
2022-04-26,7.667
2022-04-27,5.012
2022-04-28,4.886
2022-04-29,4.788
2022-04-30,4.117
2022-05-01,4.525
2022-05-02,5.283
2022-05-03,6.979
2022-05-04,8.929
2022-05-05,8.719
2022-05-06,7.621
2022-05-07,7.838
2022-05-08,8.623
2022-05-09,8.925
2022-05-10,10.373
2022-05-11,11.006
2022-05-12,8.729
2022-05-13,5.912
2022-05-14,6.729
2022-05-15,11.892
2022-05-16,13.11
2022-05-17,14.477
2022-05-18,10.974
2022-05-19,8.992
2022-05-20,8.377
2022-05-21,8.912
2022-05-22,6.41
2022-05-23,3.643
2022-05-24,4.562
2022-05-25,3.59
2022-05-26,1.473
2022-05-27,0.208
2022-05-28,-0.881
2022-05-29,-0.762
2022-05-30,0.219
2022-05-31,-0.158
2022-06-01,-0.6
2022-06-02,1.435
2022-06-03,5.028
2022-06-04,5.975
2022-06-05,8.346
2022-06-06,8.281
2022-06-07,8.973
2022-06-08,7.851
2022-06-09,3.987
2022-06-10,6.291
2022-06-11,8.392
2022-06-12,4.483
2022-06-13,3.377
2022-06-14,4.413
2022-06-15,6.135
2022-06-16,5.621
2022-06-17,5.463
2022-06-18,5.635
2022-06-19,7.132
2022-06-20,6.24
2022-06-21,5.23
2022-06-22,4.473
