Fecha,Temperatura_°C
2015-02-19,20.722
2015-02-20,13.363
2015-02-21,13.579
2015-02-22,13.975
2015-02-23,14.708
2015-02-24,14.267
2015-02-25,13.748
2015-02-26,17.708
2015-02-27,16.996
2015-02-28,18.933
2015-03-01,17.308
2015-03-02,13.058
2015-03-03,12.85
2015-03-04,15.058
2015-03-05,14.487
2015-03-06,13.567
2015-03-07,12.521
2015-03-08,10.387
2015-03-09,12.471
2015-03-10,16.283
2015-03-11,13.383
2015-03-12,12.983
2015-03-13,10.962
2015-03-14,12.196
2015-03-15,13.375
2015-03-16,11.467
2015-03-17,11.329
2015-03-18,12.183
2015-03-19,8.375
2015-03-20,7.963
2015-03-21,8.779
2015-03-22,10.842
2015-03-23,12.287
2015-03-24,12.929
2015-03-25,12.175
2015-03-26,11.992
2015-03-27,13.946
2015-03-28,13.558
2015-03-29,13.1
2015-03-30,10.904
2015-03-31,10.008
2015-04-01,8.988
2015-04-02,9.433
2015-04-03,8.829
2015-04-04,7.25
2015-04-05,8.025
2015-04-06,8.604
2015-04-07,10.888
2015-04-08,11.113
2015-04-09,11.754
2015-04-10,10.771
2015-04-11,9.142
2015-04-12,11.083
2015-04-13,8.142
2015-04-14,7.3
2015-04-15,7.742
2015-04-16,8.883
2015-04-17,9.829
2015-04-18,9.163
2015-04-19,9.95
2015-04-20,6.917
2015-04-21,9.2
2015-04-22,12.954
2015-04-23,15.904
2015-04-24,12.492
2015-04-25,13.0
2015-04-26,8.754
2015-04-27,9.175
2015-04-28,9.962
2015-04-29,9.275
2015-04-30,10.354
2015-05-01,6.917
2015-05-02,5.367
2015-05-03,8.583
2015-05-04,10.712
2015-05-05,7.408
2015-05-06,5.712
2015-05-07,7.112
2015-05-08,8.671
2015-05-09,9.104
2015-05-10,9.925
2015-05-11,11.167
2015-05-12,10.667
2015-05-13,6.296
2015-05-14,11.621
2015-05-15,10.354
2015-05-16,8.937
2015-05-17,8.637
2015-05-18,10.267
2015-05-19,9.696
2015-05-20,9.263
2015-05-21,7.117
2015-05-22,4.404
2015-05-23,4.012
2015-05-24,5.908
2015-05-25,8.55
2015-05-26,8.95
2015-05-27,7.621
2015-05-28,10.063
2015-05-29,7.592
2015-05-30,6.325
2015-05-31,5.304
2015-06-01,6.358
2015-06-02,6.675
2015-06-03,7.308
2015-06-04,6.975
2015-06-05,5.213
2015-06-06,5.692
2015-06-07,5.362
2015-06-08,2.717
2015-06-09,2.671
2015-06-10,5.037
2015-06-11,4.942
2015-06-12,6.238
2015-06-13,5.075
2015-06-14,6.296
2015-06-15,8.188
2015-06-16,5.179
2015-06-17,4.317
2015-06-18,3.117
2015-06-19,6.15
2015-06-20,5.967
2015-06-21,4.008
2015-06-22,2.021
2015-06-23,2.896
2015-06-24,5.204
2015-06-25,11.229
2015-06-26,7.242
2015-06-27,5.625
2015-06-28,9.421
2015-06-29,7.875
2015-06-30,2.329
2015-07-01,2.258
2015-07-02,1.871
2015-07-03,1.958
2015-07-04,3.117
2015-07-05,5.342
2015-07-06,4.954
2015-07-07,4.337
2015-07-08,3.075
2015-07-09,3.024
2015-07-10,3.484
2015-07-11,5.262
2015-07-12,2.921
2015-07-13,3.929
2015-07-14,4.642
2015-07-15,3.433
2015-07-16,4.596
2015-07-17,3.525
2015-07-18,3.717
2015-07-19,1.879
2015-07-20,4.463
2015-07-21,6.171
2015-07-22,8.038
2015-07-23,9.254
2015-07-24,9.337
2015-07-25,6.313
2015-07-26,5.579
2015-07-27,7.692
2015-07-28,6.904
2015-07-29,6.225
2015-07-30,5.583
2015-07-31,4.529
2015-08-01,5.921
2015-08-02,4.325
2015-08-03,5.2
2015-08-04,4.304
2015-08-05,8.233
2015-08-06,4.483
2015-08-07,3.588
2015-08-08,2.062
2015-08-09,2.754
2015-08-10,3.104
2015-08-11,4.804
2015-08-12,4.4
2015-08-13,3.713
2015-08-14,6.946
2015-08-15,5.642
2015-08-16,7.771
2015-08-17,6.425
2015-08-18,2.017
2015-08-19,2.554
2015-08-20,4.4
2015-08-21,5.7
2015-08-22,4.471
2015-08-23,4.5
2015-08-24,5.633
2015-08-25,6.537
2015-08-26,7.642
2015-08-27,7.479
2015-08-28,6.563
2015-08-29,5.533
2015-08-30,7.188
2015-08-31,4.321
2015-09-01,3.908
2015-09-02,5.867
2015-09-03,7.504
2015-09-04,7.617
2015-09-05,9.475
2015-09-06,6.004
2015-09-07,4.858
2015-09-08,3.042
2015-09-09,3.113
2015-09-10,5.396
2015-09-11,5.85
2015-09-12,7.25
2015-09-13,6.771
2015-09-14,5.029
2015-09-15,2.733
2015-09-16,6.196
2015-09-17,5.2
2015-09-18,6.192
2015-09-19,6.496
2015-09-20,6.338
2015-09-21,6.583
2015-09-22,7.496
2015-09-23,8.071
2015-09-24,6.221
2015-09-25,7.633
2015-09-26,8.875
2015-09-27,7.979
2015-09-28,7.396
2015-09-29,6.988
2015-09-30,6.458
2015-10-01,6.292
2015-10-02,8.004
2015-10-03,10.846
2015-10-04,11.133
2015-10-05,8.071
2015-10-06,5.45
2015-10-07,5.608
2015-10-08,6.958
2015-10-09,7.375
2015-10-10,8.617
2015-10-11,10.225
2015-10-12,11.346
2015-10-13,9.829
2015-10-14,8.404
2015-10-15,7.596
2015-10-16,7.858
2015-10-17,8.775
2015-10-18,11.05
2015-10-19,11.912
2015-10-20,9.996
2015-10-21,6.779
2015-10-22,6.937
2015-10-23,8.583
2015-10-24,9.746
2015-10-25,10.129
2015-10-26,10.183
2015-10-27,10.967
2015-10-28,9.754
2015-10-29,7.742
2015-10-30,8.363
2015-10-31,9.371
2015-11-01,11.133
2015-11-02,11.442
2015-11-03,11.721
2015-11-04,14.554
2015-11-05,14.438
2015-11-06,14.183
2015-11-07,13.046
2015-11-08,13.096
2015-11-09,12.725
2015-11-10,13.604
2015-11-11,14.008
2015-11-12,13.867
2015-11-13,11.417
2015-11-14,12.367
2015-11-15,11.517
2015-11-16,8.113
2015-11-17,4.192
2015-11-18,6.792
2015-11-19,6.996
2015-11-20,10.233
2015-11-21,10.3
2015-11-22,10.867
2015-11-23,11.983
2015-11-24,12.661
2015-11-25,12.896
