Fecha,Temperatura_C
2014-01-01,7.563
2014-01-02,5.367
2014-01-03,7.2
2014-01-04,12.912
2014-01-05,12.933
2014-01-06,10.746
2014-01-07,10.308
2014-01-08,10.088
2014-01-09,7.129
2014-01-10,7.321
2014-01-11,9.967
2014-01-12,12.179
2014-01-13,11.196
2014-01-14,12.283
2014-01-15,13.867
2014-01-16,13.129
2014-01-17,10.104
2014-01-18,7.891
2014-01-19,9.375
2014-01-20,8.17
2014-01-21,9.838
2014-01-22,9.226
2014-01-23,7.746
2014-01-24,7.4
2014-01-25,5.6
2014-01-26,5.583
2014-01-27,2.655
2014-01-28,3.858
2014-01-29,8.179
2014-01-30,9.887
2014-01-31,8.478
2014-02-01,7.271
2014-02-02,8.504
2014-02-03,8.2
2014-02-04,9.742
2014-02-05,7.729
2014-02-06,5.047
2014-02-07,-0.504
2014-02-08,-2.609
2014-02-09,-2.3
2014-02-10,-1.165
2014-02-11,-0.604
2014-02-12,0.588
2014-02-13,0.208
2014-02-14,-4.596
2014-02-15,-2.573
2014-02-16,-2.871
2014-02-17,-2.3
2014-02-18,-0.921
2014-02-19,-2.761
2014-02-20,1.6
2014-02-21,-0.17
2014-02-22,-1.248
2014-02-23,-4.433
2014-02-24,1.668
2014-02-25,-1.217
2014-02-26,-0.967
2014-02-27,-0.1
2014-02-28,-1.996
2014-03-01,-3.763
2014-03-02,-4.495
2014-03-03,-3.1
2014-03-04,-3.517
2014-03-05,0.214
2014-03-06,0.123
2014-03-07,1.918
2014-03-08,2.429
2014-03-09,-2.148
2014-03-10,-1.539
2014-03-11,0.818
2014-03-12,-3.218
2014-03-13,0.295
2014-03-14,-2.1
2014-03-15,-3.042
2014-03-16,-2.022
2014-03-17,-4.157
2014-03-18,0.33
2014-03-19,-0.991
2014-03-20,-0.133
2014-03-21,0.592
2014-03-22,1.714
2014-03-23,2.87
2014-03-24,0.838
2014-03-25,-3.055
2014-03-26,-2.714
2014-03-27,1.975
2014-03-28,-5.046
2014-03-29,-0.633
2014-03-30,-8.319
2014-03-31,-5.526
2014-04-01,-1.096
2014-04-02,-0.867
2014-04-03,-4.921
2014-04-04,0.109
2014-04-05,-2.275
2014-04-06,-5.075
2014-04-07,-7.937
2014-04-08,-5.252
2014-04-09,-1.483
2014-04-10,-7.083
2014-04-11,-5.7
2014-04-12,-5.946
2014-04-13,-3.542
2014-04-14,1.696
2014-04-15,0.279
2014-04-16,-1.952
2014-04-17,-4.222
2014-04-18,-2.346
2014-04-19,-5.571
2014-04-20,-2.213
2014-04-21,-1.146
2014-04-22,-3.054
2014-04-23,-0.66
2014-04-24,-0.939
2014-04-25,-5.478
2014-04-26,-3.121
2014-04-27,-4.212
2014-04-28,-2.987
2014-04-29,-3.064
2014-04-30,-9.304
2014-05-01,-5.563
2014-05-02,-9.058
2014-05-03,-4.429
2014-05-04,-4.308
2014-05-05,-5.187
2014-05-06,-1.67
2014-05-07,1.771
2014-05-08,2.139
2014-05-09,-0.526
2014-05-10,-4.071
2014-05-11,-5.93
2014-05-12,-6.533
2014-05-13,-3.313
2014-05-14,-4.167
2014-05-15,-3.038
2014-05-16,-2.887
2014-05-17,3.967
2014-05-18,3.671
2014-05-19,4.092
2014-05-20,0.358
2014-05-21,-7.654
2014-05-22,-7.692
2014-05-23,-3.038
2014-05-24,1.075
2014-05-25,-0.496
2014-05-26,1.488
2014-05-27,4.942
2014-05-28,4.521
2014-05-29,-2.475
2014-05-30,-4.929
2014-05-31,-3.975
2014-06-01,2.133
2014-06-02,2.792
2014-06-03,0.088
2014-06-04,-7.829
2014-06-05,-8.029
2014-06-06,-7.592
2014-06-07,-11.108
2014-06-08,-6.796
2014-06-09,0.267
2014-06-10,2.596
2014-06-11,-3.033
2014-06-12,-10.279
2014-06-13,-4.521
2014-06-14,1.354
2014-06-15,3.737
2014-06-16,3.696
2014-06-17,3.958
2014-06-18,4.521
2014-06-19,5.579
2014-06-20,4.175
2014-06-21,1.45
2014-06-22,0.313
2014-06-23,1.375
2014-06-24,-0.012
2014-06-25,-3.5
2014-06-26,-7.617
2014-06-27,-2.792
2014-06-28,1.975
2014-06-29,2.358
2014-06-30,1.342
2014-07-01,-0.367
2014-07-02,-5.983
2014-07-03,-2.575
2014-07-04,-5.55
2014-07-05,-8.996
2014-07-06,-4.604
2014-07-07,1.042
2014-07-08,2.633
2014-07-09,3.617
2014-07-10,4.433
2014-07-11,0.846
2014-07-12,0.233
2014-07-13,6.621
2014-07-14,0.637
2014-07-15,-0.629
2014-07-16,0.621
2014-07-17,0.883
2014-07-18,5.058
2014-07-19,7.158
2014-07-20,6.246
2014-07-21,1.042
2014-07-22,-6.525
2014-07-23,-11.387
2014-07-24,-6.542
2014-07-25,-3.275
2014-07-26,-2.213
2014-07-27,-0.583
2014-07-28,2.671
2014-07-29,1.358
2014-07-30,3.517
2014-07-31,1.092
2014-08-01,4.238
2014-08-02,2.358
2014-08-03,-0.954
2014-08-04,3.367
2014-08-05,5.242
2014-08-06,-5.504
2014-08-07,-0.417
2014-08-08,3.713
2014-08-09,5.117
2014-08-10,1.754
2014-08-11,-1.696
2014-08-12,-2.35
2014-08-13,0.762
2014-08-14,3.554
2014-08-15,4.163
2014-08-16,5.487
2014-08-17,7.504
2014-08-18,9.85
2014-08-19,7.892
2014-08-20,7.386
2014-08-21,7.396
2014-08-22,1.533
2014-08-23,-0.4
2014-08-24,-9.536
2014-08-25,-5.854
2014-08-26,2.371
2014-08-27,0.954
2014-08-28,0.046
