Date,Snow_Depth_cm
2016-03-04,0.0
2016-03-05,0.11
2016-03-06,0.44
2016-03-07,0.6
2016-03-08,0.31
2016-03-09,0.15
2016-03-10,0.38
2016-03-11,0.11
2016-03-12,0.23
2016-03-13,0.33
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.55
2016-04-01,0.0
2016-04-02,0.57
2016-04-03,0.85
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.05
2016-04-08,0.0
2016-04-09,0.52
2016-04-10,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,1.0
2016-04-14,1.0
2016-04-15,1.0
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-23,5.33
2016-04-24,20.39
2016-04-25,23.1
2016-04-26,11.05
2016-04-27,0.08
2016-04-28,0.0
2016-04-29,0.0
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,1.0
2016-05-19,1.82
2016-05-20,0.0
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,4.4
2016-05-31,4.17
2016-06-01,17.85
2016-06-02,18.32
2016-06-03,13.77
2016-06-04,13.32
2016-06-05,13.0
2016-06-06,12.62
2016-06-07,12.59
2016-06-08,11.84
2016-06-09,11.62
2016-06-10,10.62
2016-06-11,8.9
2016-06-12,4.52
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.3
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.26
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,2.21
2016-07-11,24.75
2016-07-12,26.0
2016-07-13,15.63
2016-07-14,35.0
2016-07-15,33.5
2016-07-16,21.83
2016-07-17,0.13
2016-07-18,3.1
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,1.83
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.45
2016-07-25,17.33
2016-07-26,14.55
2016-07-27,11.17
2016-07-28,6.83
2016-07-29,5.36
2016-07-30,4.75
2016-07-31,4.58
2016-08-02,4.62
2016-08-03,3.38
2016-08-04,2.52
2016-08-05,1.88
2016-08-06,1.55
2016-08-07,0.82
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.3
2016-08-15,0.62
2016-08-16,0.39
2016-08-17,3.05
2016-08-18,8.86
2016-08-19,4.96
2016-08-20,3.33
2016-08-21,0.67
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,2.59
2016-08-27,1.59
2016-08-28,0.71
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.19
2016-09-02,0.21
2016-09-03,0.68
2016-09-04,1.0
2016-09-05,0.3
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.44
2016-09-12,1.75
2016-09-13,3.25
2016-09-14,1.3
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,1.13
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.05
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-13,1.17
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,1.86
2016-10-17,3.35
2016-10-18,0.3
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-02,2.14
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,0.12
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.05
2016-11-12,0.41
2016-11-13,0.95
2016-11-14,1.45
2016-11-15,0.89
2016-11-16,0.58
2016-11-17,0.06
2016-11-18,0.0
2016-11-19,0.45
2016-11-20,1.0
2016-11-21,0.0
2016-11-22,0.58
2016-11-23,0.85
2016-11-24,0.89
2016-11-25,0.86
2016-11-26,1.45
2016-11-27,1.29
2016-11-28,0.14
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.32
2016-12-04,0.82
2016-12-05,1.15
2016-12-06,0.62
2016-12-07,0.25
2016-12-08,0.5
2016-12-09,0.91
2016-12-10,1.45
2016-12-11,0.45
2016-12-12,0.58
2016-12-13,0.04
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.08
2016-12-17,0.58
2016-12-18,0.45
2016-12-19,0.0
2016-12-20,0.29
2016-12-21,0.41
2016-12-22,0.14
2016-12-23,0.0
2016-12-24,0.27
2016-12-25,3.55
2016-12-26,4.58
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.04
2016-12-31,0.79
2017-01-01,0.28
2017-01-02,0.04
2017-01-03,0.89
2017-01-04,0.14
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.58
2017-01-09,1.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.12
2017-01-17,0.0
