Date,Snow_Depth_cm
2017-05-16,35.1
2017-05-17,33.35
2017-05-18,36.98
2017-05-19,37.67
2017-05-20,32.7
2017-05-21,29.85
2017-05-22,29.71
2017-05-23,35.03
2017-05-24,34.68
2017-05-25,37.33
2017-05-26,37.64
2017-05-27,36.3
2017-05-28,35.35
2017-05-29,34.42
2017-05-30,33.42
2017-05-31,32.2
2017-06-01,30.84
2017-06-02,30.06
2017-06-03,29.98
2017-06-04,29.36
2017-06-05,29.33
2017-06-06,29.05
2017-06-07,29.83
2017-06-08,31.39
2017-06-09,29.39
2017-06-10,28.4
2017-06-11,27.84
2017-06-12,27.83
2017-06-13,27.64
2017-06-14,27.46
2017-06-15,27.06
2017-06-16,29.87
2017-06-17,37.01
2017-06-18,35.49
2017-06-19,35.28
2017-06-20,35.25
2017-06-21,34.66
2017-06-22,34.48
2017-06-23,36.2
2017-06-24,36.21
2017-06-25,33.9
2017-06-26,34.85
2017-06-27,47.3
2017-06-28,40.93
2017-06-29,38.23
2017-06-30,35.24
2017-07-01,34.27
2017-07-02,34.15
2017-07-03,33.42
2017-07-04,33.25
2017-07-05,34.06
2017-07-06,33.84
2017-07-07,33.76
2017-07-08,33.51
2017-07-09,33.27
2017-07-10,33.07
2017-07-11,32.93
2017-07-12,32.92
2017-07-13,32.49
2017-07-14,32.27
2017-07-15,31.84
2017-07-16,31.73
2017-07-17,31.5
2017-07-18,31.28
2017-07-19,30.86
2017-07-20,29.5
2017-07-21,27.91
2017-07-22,26.84
2017-07-23,25.75
2017-07-24,24.68
2017-07-25,23.58
2017-07-26,19.75
2017-07-27,15.98
2017-07-28,12.58
2017-07-29,9.89
2017-07-30,9.19
2017-07-31,6.78
2017-08-01,5.68
2017-08-02,4.51
2017-08-03,2.14
2017-08-04,0.49
2017-08-05,0.14
2017-08-06,0.38
2017-08-07,0.53
2017-08-08,0.33
2017-08-09,0.47
2017-08-10,0.72
2017-08-11,2.28
2017-08-12,9.27
2017-08-13,7.62
2017-08-14,6.0
2017-08-15,4.82
2017-08-16,3.63
2017-08-17,1.67
2017-08-18,0.6
2017-08-19,0.63
2017-08-20,0.38
2017-08-21,0.29
2017-08-22,0.42
2017-08-23,0.05
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.01
2017-09-12,0.0
2017-09-13,0.03
2017-09-14,0.07
2017-09-15,0.02
2017-09-16,0.0
2017-09-17,0.05
2017-09-18,0.1
2017-09-19,0.12
2017-09-20,0.08
2017-09-21,0.1
2017-09-22,0.08
2017-09-23,0.09
2017-09-24,0.13
2017-09-25,0.09
2017-09-26,0.16
2017-09-27,0.15
2017-09-28,0.21
2017-09-29,0.27
2017-10-01,0.5
2017-10-02,0.57
2017-10-03,0.53
2017-10-04,0.0
2017-10-05,0.38
2017-10-06,0.77
2017-10-07,0.78
2017-10-08,0.75
2017-10-09,0.17
2017-10-10,0.15
2017-10-11,0.05
2017-10-12,0.0
2017-10-13,0.17
2017-10-14,0.25
2017-10-15,0.17
2017-10-16,0.23
2017-10-17,0.31
2017-10-18,0.05
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.07
2017-10-22,0.1
2017-10-24,0.1
2017-10-25,0.1
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.09
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.05
2017-11-15,0.06
2017-11-16,0.12
2017-11-17,0.16
2017-11-18,0.23
2017-11-19,0.13
2017-11-20,0.27
2017-11-21,0.16
2017-11-22,0.07
2017-11-23,0.15
2017-11-24,0.24
2017-11-25,0.09
2017-11-26,0.09
2017-11-27,0.05
2017-11-28,0.16
2017-11-29,0.21
2017-11-30,0.09
2017-12-01,0.15
2017-12-02,0.23
2017-12-03,0.18
2017-12-04,0.18
2017-12-05,0.16
2017-12-06,0.15
2017-12-08,0.16
2017-12-09,0.15
2017-12-10,0.16
2017-12-11,0.11
2017-12-12,0.23
2017-12-13,0.3
2017-12-14,0.14
2017-12-15,0.07
2017-12-16,0.1
2017-12-17,0.14
2017-12-18,0.16
2017-12-19,0.16
2017-12-20,0.19
2017-12-21,0.21
2017-12-22,0.25
2017-12-23,0.27
2017-12-24,0.35
2017-12-25,0.25
2017-12-26,0.32
2017-12-27,0.27
2017-12-28,0.19
2017-12-29,0.15
2017-12-30,0.22
2017-12-31,0.32
2018-01-01,0.34
2018-01-02,0.42
2018-01-03,0.36
2018-01-04,0.29
2018-01-05,0.3
2018-01-06,0.19
2018-01-07,0.13
2018-01-08,0.29
2018-01-09,0.29
2018-01-10,0.41
2018-01-11,0.36
2018-01-12,0.34
2018-01-14,0.38
2018-01-15,0.38
2018-01-16,0.38
2018-01-17,0.28
2018-01-18,0.26
2018-01-19,0.25
2018-01-20,0.33
2018-01-21,0.35
2018-01-22,0.31
2018-01-23,0.33
2018-01-24,0.28
2018-01-25,0.33
2018-01-26,0.28
2018-01-27,0.24
2018-01-28,0.2
2018-01-29,0.24
2018-01-30,0.23
2018-01-31,0.23
2018-02-01,0.24
2018-02-02,0.17
2018-02-03,0.23
2018-02-04,0.15
2018-02-05,0.12
2018-02-06,0.25
2018-02-07,0.23
2018-02-08,0.27
2018-02-09,0.28
2018-02-10,0.25
2018-02-11,0.28
2018-02-12,0.23
2018-02-14,0.23
2018-02-15,0.21
2018-02-16,0.0
2018-02-17,0.25
2018-02-18,0.36
2018-02-19,0.41
2018-02-20,0.46
2018-02-21,0.32
2018-02-22,0.31
2018-02-23,0.36
2018-02-24,0.37
2018-02-25,0.34
2018-02-27,0.33
2018-02-28,0.33
2018-03-01,0.12
2018-03-02,0.27
2018-03-03,0.3
2018-03-04,0.23
2018-03-05,0.24
2018-03-06,0.38
2018-03-07,0.4
2018-03-08,0.37
2018-03-09,0.36
2018-03-10,0.27
2018-03-11,0.1
2018-03-12,0.04
2018-03-13,0.14
2018-03-14,0.24
2018-03-15,0.14
2018-03-16,0.12
2018-03-17,0.12
2018-03-18,0.18
2018-03-19,0.15
2018-03-20,0.16
2018-03-21,0.14
2018-03-22,0.18
2018-03-23,0.21
2018-03-24,0.33
2018-03-25,0.22
2018-03-26,0.25
2018-03-27,0.23
2018-03-28,0.19
2018-03-29,0.16
2018-04-03,0.32
2018-04-04,0.35
2018-04-05,0.37
2018-04-06,0.33
2018-04-07,0.22
2018-04-08,0.18
2018-04-09,0.18
2018-04-10,0.27
2018-04-11,0.25
2018-04-12,0.14
2018-04-13,0.03
2018-04-14,0.01
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.09
2018-04-18,0.14
2018-04-19,0.17
2018-04-20,0.12
2018-04-21,0.05
2018-04-22,0.07
2018-04-23,0.08
2018-04-24,0.08
2018-04-25,0.11
2018-04-26,0.3
2018-04-27,0.16
2018-04-28,0.13
2018-04-29,0.06
2018-04-30,0.04
2018-05-01,0.13
2018-05-02,0.1
2018-05-03,0.08
2018-05-04,0.1
2018-05-05,0.05
2018-05-06,0.07
2018-05-07,0.11
2018-05-08,0.07
2018-05-10,0.0
2018-05-11,0.09
2018-05-12,0.08
2018-05-13,0.11
2018-05-14,0.12
2018-05-15,0.11
2018-05-16,0.12
2018-05-17,0.16
2018-05-18,0.07
2018-05-19,0.0
2018-05-20,0.01
2018-05-21,0.03
2018-05-22,0.07
2018-05-23,0.05
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.07
