Date,Snow_Depth_cm
2019-10-31,1.46
2023-06-07,0.14
2023-06-08,0.1
2023-06-09,0.05
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.03
2023-06-15,0.0
2023-06-16,0.01
2023-06-17,0.0
2023-06-20,0.05
2023-06-21,1.56
2023-06-22,63.39
2023-06-23,150.51
2023-06-24,170.86
2023-06-25,154.4
2023-06-26,150.3
2023-06-27,146.66
2023-06-28,144.56
2023-06-29,142.9
2023-06-30,141.65
2023-07-01,140.54
2023-07-02,139.34
2023-07-03,138.21
2023-07-04,137.23
2023-07-05,136.3
2023-07-06,135.35
2023-07-07,134.53
2023-07-08,133.68
2023-07-09,132.76
2023-07-10,132.14
2023-07-11,132.03
2023-07-12,138.53
2023-07-13,144.19
2023-07-14,137.36
2023-07-15,134.54
2023-07-16,133.85
2023-07-17,131.92
2023-07-18,130.53
2023-07-19,130.25
2023-07-20,128.61
2023-07-21,127.56
2023-07-22,127.24
2023-07-23,126.53
2023-07-24,126.02
2023-07-25,125.59
2023-07-26,125.1
2023-07-27,124.61
2023-07-28,124.08
2023-07-29,123.36
2023-07-30,122.73
2023-07-31,122.01
2023-08-01,121.26
2023-08-02,120.68
2023-08-03,120.12
2023-08-04,119.6
2023-08-05,119.28
2023-08-06,118.75
2023-08-07,118.29
2023-08-08,118.01
2023-08-09,117.69
2023-08-10,117.61
2023-08-11,117.11
2023-08-12,116.71
2023-08-13,116.33
2023-08-14,115.91
2023-08-15,115.58
2023-08-16,115.25
2023-08-17,115.04
2023-08-18,114.78
2023-08-19,143.24
2023-08-20,230.02
2023-08-21,232.62
2023-08-22,209.15
2023-12-03,190.77
2023-12-06,179.47
2023-12-07,177.36
2023-12-08,172.65
2023-12-09,168.82
2023-12-10,165.79
2023-12-11,149.38
2023-12-12,146.51
2023-12-13,145.25
2023-12-14,144.53
2023-12-15,143.88
2023-12-16,141.63
2023-12-17,137.23
2023-12-18,135.58
2023-12-19,133.11
2023-12-20,132.56
2023-12-21,128.56
2023-12-22,125.35
2023-12-23,123.97
2023-12-24,123.21
2023-12-25,114.3
2023-12-26,74.36
2023-12-27,67.93
2023-12-28,63.09
2023-12-29,61.13
2023-12-30,56.86
2023-12-31,53.39
2024-01-01,50.77
2024-01-02,47.68
2024-01-03,44.05
2024-01-04,36.36
2024-01-05,25.24
2024-01-06,18.25
