Fecha,Temperatura_°C
2014-01-01,19.752
2014-01-02,18.92
2014-01-03,20.822
2014-01-04,23.52
2014-01-05,21.55
2014-01-06,22.463
2014-01-07,23.511
2014-01-08,20.648
2014-01-09,19.54
2014-01-10,21.068
2014-01-11,22.34
2014-01-12,22.902
2014-01-13,21.067
2014-01-14,21.937
2014-01-15,23.286
2014-01-16,21.903
2014-01-17,21.171
2014-01-18,20.427
2014-01-19,20.83
2014-01-20,20.39
2014-01-21,20.078
2014-01-22,19.829
2014-01-23,19.28
2014-01-24,18.925
2014-01-25,19.839
2014-01-26,19.337
2014-01-27,17.466
2014-01-28,19.192
2014-01-29,21.191
2014-01-30,21.733
2014-01-31,21.511
2014-02-01,20.37
2014-02-02,18.63
2014-02-03,18.953
2014-02-04,19.708
2014-02-05,17.956
2014-02-06,19.293
2014-02-07,19.261
2014-02-08,18.985
2014-02-09,19.99
2014-02-10,20.473
2014-02-11,20.686
2014-02-12,21.139
2014-02-13,20.058
2014-02-14,18.325
2014-02-15,15.218
2014-02-16,18.146
2014-02-17,19.695
2014-02-18,19.545
2014-02-19,19.682
2014-02-20,19.998
2014-02-21,19.814
2014-02-22,20.05
2014-02-23,18.667
2014-02-24,14.768
2014-02-25,16.237
2014-02-26,19.763
2014-02-27,20.661
2014-02-28,18.772
2014-03-01,15.446
2014-03-02,17.534
2014-03-03,18.331
2014-03-04,18.77
2014-03-05,19.804
2014-03-06,19.69
2014-03-07,20.842
2014-03-08,20.63
2014-03-09,18.066
2014-03-10,18.131
2014-03-11,17.747
2014-03-12,18.16
2014-03-13,16.473
2014-03-14,16.101
2014-03-15,16.308
2014-03-16,17.854
2014-03-17,18.625
2014-03-18,16.633
2014-03-19,16.837
2014-03-20,18.746
2014-03-21,19.838
2014-03-22,20.557
2014-03-23,19.516
2014-03-24,18.701
2014-03-25,17.805
2014-03-26,15.845
2014-03-27,15.128
2014-03-28,16.05
2014-03-29,15.318
2014-03-30,13.737
2014-03-31,12.693
2014-04-01,15.163
2014-04-02,14.796
2014-04-03,14.543
2014-04-04,14.149
2014-04-05,13.81
2014-04-06,10.732
2014-04-07,11.204
2014-04-08,12.198
2014-04-09,14.971
2014-04-10,14.745
2014-04-11,13.152
2014-04-12,13.628
2014-04-13,16.175
2014-04-14,17.799
2014-04-15,17.575
2014-04-16,14.572
2014-04-17,13.271
2014-04-18,13.409
2014-04-19,14.657
2014-04-20,16.283
2014-04-21,15.006
2014-04-22,15.96
2014-04-23,16.176
2014-04-24,14.973
2014-04-25,14.518
2014-04-26,8.573
2014-04-27,11.408
2014-04-28,11.946
2014-04-29,11.613
2014-04-30,10.994
2014-05-01,14.334
2014-05-02,14.445
2014-05-03,14.466
2014-05-04,13.529
2014-05-05,13.508
2014-05-06,15.085
2014-05-07,14.612
2014-05-08,15.896
2014-05-09,12.672
2014-05-10,10.125
2014-05-11,9.091
2014-05-12,10.581
2014-05-13,12.691
2014-05-14,13.124
2014-05-15,12.954
2014-05-16,12.93
2014-05-17,12.729
2014-05-18,13.727
2014-05-19,10.711
2014-05-20,8.742
2014-05-21,8.106
2014-05-22,6.329
2014-05-23,11.545
2014-05-24,8.294
2014-05-25,7.095
2014-05-26,8.809
2014-05-27,12.582
2014-05-28,10.748
2014-05-29,8.68
2014-05-30,7.122
2014-05-31,7.438
2014-06-01,7.78
2014-06-02,10.497
2014-06-03,6.044
2014-06-04,5.683
2014-06-05,5.605
2014-06-06,4.937
2014-06-07,3.75
2014-06-08,4.912
2014-06-09,8.531
2014-06-10,9.56
2014-06-11,9.614
2014-06-12,3.66
2014-06-13,5.062
2014-06-14,9.033
2014-06-15,10.407
2014-06-16,11.182
2014-06-17,13.42
2014-06-18,14.556
2014-06-19,13.607
2014-06-20,10.157
2014-06-21,4.624
2014-06-22,5.959
2014-06-23,9.224
2014-06-24,8.25
2014-06-25,5.053
2014-06-26,5.547
2014-06-27,5.554
2014-06-28,7.352
2014-06-29,8.588
2014-06-30,6.394
2014-07-01,4.669
2014-07-02,6.199
2014-07-03,6.295
2014-07-04,5.979
2014-07-05,6.083
2014-07-06,5.121
2014-07-07,8.76
2014-07-08,10.209
2014-07-09,10.495
2014-07-10,8.926
2014-07-11,2.732
2014-07-12,7.568
2014-07-13,10.14
2014-07-14,9.638
2014-07-15,7.689
2014-07-16,11.425
2014-07-17,9.472
2014-07-18,12.003
2014-07-19,13.558
2014-07-20,8.419
2014-07-21,6.77
2014-07-22,6.527
2014-07-23,5.825
2014-07-24,5.01
2014-07-25,7.838
2014-07-26,9.403
2014-07-27,15.45
2014-07-28,13.083
2014-07-29,14.446
2014-07-30,13.615
2014-07-31,11.953
2014-08-01,12.689
2014-08-02,12.92
2014-08-03,8.388
2014-08-04,9.673
2014-08-05,9.999
2014-08-06,5.303
2014-08-07,6.367
2014-08-08,11.145
2014-08-09,9.566
2014-08-10,9.628
2014-08-11,8.798
2014-08-12,8.182
2014-08-13,10.049
2014-08-14,14.381
2014-08-15,13.22
2014-08-16,17.59
2014-08-17,16.855
2014-08-18,17.602
2014-08-19,11.312
2014-08-20,12.129
2014-08-21,12.488
2014-08-22,9.278
2014-08-23,7.689
2014-08-24,5.688
2014-08-25,6.853
2014-08-26,10.304
2014-08-27,7.764
2014-08-28,12.299
2014-08-29,12.556
2014-08-30,10.578
2014-08-31,10.705
2014-09-01,11.492
2014-09-02,11.931
2014-09-03,10.193
2014-09-04,9.524
2014-09-05,8.784
2014-09-06,7.977
2014-09-07,13.214
2014-09-08,12.69
2014-09-09,9.541
2014-09-10,8.292
2014-09-11,9.699
2014-09-12,9.792
2014-09-13,8.167
2014-09-14,11.256
2014-09-15,15.533
2014-09-16,13.044
2014-09-17,8.379
2014-09-18,10.911
2014-09-19,11.23
2014-09-20,14.055
2014-09-21,13.358
2014-09-22,9.717
2014-09-23,9.45
2014-09-24,10.45
2014-09-25,11.176
2014-09-26,11.904
2014-09-27,11.302
2014-09-28,14.106
2014-09-29,13.248
2014-09-30,14.991
2014-10-01,16.444
2014-10-02,16.201
2014-10-03,14.089
2014-10-04,12.46
2014-10-05,13.585
2014-10-06,17.307
2014-10-07,16.583
2014-10-08,13.809
2014-10-09,12.861
2014-10-10,13.562
2014-10-11,14.997
2014-10-12,16.329
2014-10-13,19.026
2014-10-14,17.669
2014-10-15,15.369
2014-10-16,15.276
2014-10-17,19.049
2014-10-18,9.722
2014-10-19,15.749
2014-10-20,19.179
2014-10-21,20.579
2014-10-22,20.469
2014-10-23,21.391
2014-10-24,25.768
2014-10-25,21.743
2014-10-26,14.482
2014-10-27,17.511
2014-10-28,15.824
2014-10-29,14.578
