Fecha,Temperatura_C
2020-06-10,-3.27
2020-06-11,-5.644
2020-06-12,-12.954
2020-06-13,-7.852
2020-06-14,-3.534
2020-06-15,-5.728
2020-06-16,-5.921
2020-06-17,-12.703
2020-06-18,-12.729
2020-06-19,-11.0
2020-06-20,-12.669
2020-06-21,-7.997
2020-06-22,-8.83
2020-06-23,-11.819
2020-06-24,-19.054
2020-06-25,-14.521
2020-06-26,-13.375
2020-06-27,-11.21
2020-06-28,-10.937
2020-06-29,-14.688
2020-06-30,-15.837
2020-07-01,-10.988
2020-07-02,-10.76
2020-07-03,-12.7
2020-07-04,-14.142
2020-07-05,-15.525
2020-07-06,-13.1
2020-07-07,-17.127
2020-07-08,-15.904
2020-07-09,-10.836
2020-07-10,-10.543
2020-07-11,-9.515
2020-07-12,-9.423
2020-07-13,-9.201
2020-07-14,-6.05
2020-07-15,-7.695
2020-07-16,-9.004
2020-07-17,-9.0
2020-07-18,-10.06
2020-07-19,-9.85
2020-07-20,-9.081
2020-07-21,-12.27
2020-07-22,-15.321
2020-07-23,-19.754
2020-07-24,-17.858
2020-07-25,-9.982
2020-07-26,-10.551
2020-07-27,-12.174
2020-07-28,-12.336
2020-07-29,-9.189
2020-07-30,-11.161
2020-07-31,-8.22
2020-08-01,-6.067
2020-08-02,-2.813
2020-08-03,-1.482
2020-08-04,-2.272
2020-08-05,-8.377
2020-08-06,-5.147
2020-08-07,-4.388
2020-08-08,-3.783
2020-08-09,-6.941
2020-08-10,-10.311
2020-08-11,-9.967
2020-08-12,-12.525
2020-08-13,-12.479
2020-08-14,-13.942
2020-08-15,-13.025
2020-08-16,-12.017
2020-08-17,-12.346
2020-08-18,-15.154
2020-08-19,-15.167
2020-08-20,-10.465
2020-08-21,-8.375
2020-08-22,-7.74
2020-08-23,-9.396
2020-08-24,-9.493
2020-08-25,-12.358
2020-08-26,-15.687
2020-08-27,-12.342
2020-08-28,-14.479
2020-08-29,-14.5
2020-08-30,-10.173
2020-08-31,-7.111
2020-09-01,-9.446
2020-09-02,-11.649
2020-09-03,-11.962
2020-09-04,-9.917
2020-09-05,-12.842
2020-09-06,-10.347
2020-09-07,-8.961
2020-09-08,-11.579
2020-09-09,-9.582
2020-09-10,-6.881
2020-09-11,-7.841
2020-09-12,-8.685
2020-09-13,-8.502
2020-09-14,-4.939
2020-09-15,-6.914
2020-09-16,-9.102
2020-09-17,-5.423
2020-09-18,-4.889
2020-09-19,-4.885
2020-09-20,-5.671
2020-09-21,-4.996
2020-09-22,-6.199
2020-09-23,-4.201
2020-09-24,-2.948
2020-09-25,-5.236
2020-09-26,-11.516
2020-09-27,-12.613
2020-09-28,-7.917
2020-09-29,-10.787
2020-09-30,-9.96
2020-10-01,-10.092
2020-10-02,-9.329
2020-10-03,-10.827
2020-10-04,-6.335
2020-10-05,-5.45
2020-10-06,-7.99
2020-10-07,-8.609
2020-10-08,-8.493
2020-10-09,-4.455
2020-10-10,-4.283
2020-10-11,-3.364
2020-10-12,-2.435
2020-10-13,-0.898
2020-10-14,-2.077
2020-10-15,-2.863
2020-10-16,-1.228
2020-10-17,-1.595
2020-10-18,-1.139
2020-10-19,-3.648
2020-10-20,-2.123
2020-10-21,-1.563
2020-10-22,-0.958
2020-10-23,-1.122
2020-10-24,-3.043
2020-10-25,-8.315
2020-10-26,-4.019
2020-11-18,-1.501
2020-11-19,-4.573
2020-11-20,-5.812
2020-11-21,-5.057
2020-11-22,-0.674
2020-11-23,-0.97
2020-11-24,-2.751
2020-11-25,-2.808
2020-11-26,-1.29
2020-11-27,-1.355
2020-11-28,-2.127
2020-11-29,-1.59
2020-11-30,-1.026
2020-12-01,-1.329
2020-12-02,-3.218
2020-12-03,-3.296
2020-12-04,-2.198
2020-12-05,-1.298
2020-12-06,0.385
2020-12-07,0.701
2020-12-08,0.357
2020-12-09,3.203
2020-12-10,0.41
2020-12-11,-1.899
2020-12-12,-2.127
2020-12-13,-1.808
2020-12-14,-1.041
2020-12-15,-2.712
2020-12-16,-0.687
2020-12-17,-0.305
2020-12-18,-5.348
2020-12-19,-7.484
2020-12-20,-3.214
2020-12-21,2.367
2020-12-22,2.848
2020-12-23,2.86
2020-12-24,2.027
2020-12-25,1.757
2020-12-26,1.544
2020-12-27,0.881
2020-12-28,1.561
2020-12-29,0.53
2020-12-30,-0.867
2020-12-31,3.723
2021-01-01,4.125
2021-01-02,-1.096
2021-01-03,-1.296
2021-01-04,0.457
2021-01-05,-2.269
2021-01-06,-2.953
2021-01-07,-1.76
2021-01-08,-3.936
2021-01-09,-3.705
2021-01-10,-2.994
2021-01-11,-3.121
2021-01-13,2.715
2021-01-14,1.613
2021-01-15,0.971
2021-01-16,-2.342
2021-01-17,-0.636
2021-01-18,2.145
2021-01-19,0.843
2021-01-20,0.89
2021-01-21,1.889
2021-01-22,3.95
2021-01-23,4.667
2021-01-24,3.3
2021-01-25,1.493
2021-01-26,-1.125
2021-01-27,-1.123
2021-01-28,-2.303
2021-01-29,-4.692
2021-01-30,-5.148
2021-01-31,-7.209
2021-02-01,-7.828
2021-02-02,-7.373
2021-02-03,-4.242
2021-02-04,1.5
2021-02-05,2.67
2021-02-06,2.467
2021-02-07,2.392
2021-02-08,-0.198
2021-02-09,-2.224
2021-02-10,-0.374
2021-02-11,-1.541
2021-02-12,-2.311
2021-02-15,-3.241
2021-02-16,-3.157
2021-02-17,-3.02
2021-02-18,-3.427
2021-02-19,-3.514
2021-02-20,-2.899
2021-02-21,-2.502
2021-02-22,-0.953
2021-02-23,3.249
2021-02-24,5.603
2021-02-25,4.966
2021-02-26,4.525
2021-02-27,2.396
2021-02-28,2.21
2021-03-01,0.965
2021-03-02,-0.085
2021-03-03,1.013
2021-03-04,3.944
2021-03-05,4.569
2021-03-06,4.624
2021-03-07,3.513
2021-03-08,4.147
2021-03-09,4.424
2021-03-10,2.364
2021-03-11,0.53
2021-03-12,-0.112
2021-03-13,-0.99
2021-03-14,-0.775
2021-03-15,-3.215
2021-03-16,-6.317
2021-03-17,-4.752
2021-03-18,-4.82
2021-03-19,-6.715
2021-03-20,-7.998
