Fecha,Temperatura_°C
2019-02-20,6.633
2019-02-21,8.183
2019-02-22,8.52
2019-02-23,7.419
2019-02-24,5.528
2019-02-25,5.273
2019-02-26,5.947
2019-02-27,7.044
2019-02-28,8.585
2019-03-01,7.764
2019-03-02,8.434
2019-03-03,6.045
2019-03-04,3.881
2019-03-05,6.714
2019-03-06,7.973
2019-03-07,6.612
2019-03-08,5.715
2019-03-09,6.074
2019-03-10,5.496
2019-03-11,4.785
2019-03-12,5.398
2019-03-13,6.495
2019-03-14,5.417
2019-03-15,4.157
2019-03-16,2.4
2019-03-17,4.528
2019-03-18,4.213
2019-03-19,2.273
2019-03-20,4.615
2019-03-21,5.817
2019-03-22,7.625
2019-03-23,8.483
2019-03-24,8.355
2019-03-25,5.798
2019-03-26,6.637
2019-03-27,7.455
2019-03-28,6.975
2019-03-29,6.555
2019-03-30,7.588
2019-03-31,4.534
2019-04-01,6.989
2019-04-02,10.27
2019-04-03,9.196
2019-04-04,3.015
2019-04-05,4.803
2019-04-06,7.601
2019-04-07,10.134
2019-04-08,8.757
2019-04-09,4.06
2019-04-10,3.562
2019-04-11,7.283
2019-04-12,6.572
2019-04-13,1.531
2019-04-14,2.157
2019-04-15,5.75
2019-04-16,7.643
2019-04-17,7.77
2019-04-18,5.73
2019-04-19,3.543
2019-04-20,1.811
2019-04-21,1.087
2019-04-22,1.763
2019-04-23,3.529
2019-04-24,0.153
2019-04-25,0.188
2019-04-26,2.387
2019-04-27,4.463
2019-04-28,5.4
2019-04-29,4.6
2019-04-30,2.35
2019-05-01,4.536
2019-05-02,3.307
2019-05-03,1.33
2019-05-04,1.372
2019-05-05,3.594
2019-05-06,5.967
2019-05-07,3.228
2019-05-08,2.377
2019-05-09,-3.316
2019-05-10,-2.31
2019-05-11,2.319
2019-05-12,7.129
2019-05-13,7.263
2019-05-14,7.518
2019-05-15,7.479
2019-05-16,5.032
2019-05-17,-0.498
2019-05-18,-2.335
2019-05-19,-0.946
2019-05-20,-7.768
2019-05-21,-9.568
2019-05-22,-5.118
2019-05-23,2.333
2019-05-24,2.341
2019-05-25,-1.254
2019-05-26,-6.043
2019-05-27,-5.889
2019-05-28,-4.597
2019-05-29,-5.355
2019-05-30,-6.26
2019-05-31,-7.319
2019-06-01,-6.899
2019-06-02,-2.677
2019-06-03,2.63
2019-06-04,2.108
2019-06-05,-1.114
2019-06-06,-6.278
2019-06-07,-1.523
2019-06-08,1.041
2019-06-09,1.269
2019-06-10,-0.365
2019-06-11,-3.644
2019-06-12,-7.202
2019-06-13,-9.289
2019-06-14,-10.184
2019-06-15,-10.585
2019-06-16,-7.839
2019-06-17,-9.582
2019-06-18,-8.398
2019-06-19,2.203
2019-06-20,4.398
2019-06-21,1.33
2019-06-22,2.812
2019-06-23,-0.573
2019-06-24,-8.839
2019-06-25,-9.868
2019-06-26,-6.283
2019-06-27,-6.073
2019-06-28,-6.555
2019-06-29,-9.941
2019-06-30,-8.787
2019-07-01,-4.023
2019-07-02,-3.565
2019-07-03,-2.468
2019-07-04,-1.85
2019-07-05,4.596
2019-07-06,6.699
2019-07-07,1.378
2019-07-08,-0.483
2019-07-09,-0.933
2019-07-10,-3.311
2019-07-11,-5.331
2019-07-12,-6.307
2019-07-13,-6.353
2019-07-14,-3.525
2019-07-15,1.639
2019-07-16,1.208
2019-07-17,0.133
2019-07-18,-2.86
2019-07-19,0.148
2019-07-20,-0.466
2019-07-21,-9.586
2019-07-22,-9.918
2019-07-23,-6.512
2019-07-24,-4.032
2019-07-25,-2.763
2019-07-26,-2.285
2019-07-27,-0.765
2019-07-28,-4.847
2019-07-29,-4.241
2019-07-30,1.951
2019-07-31,-3.897
2019-08-01,-7.774
2019-08-02,0.691
2019-08-03,3.303
2019-08-04,4.945
2019-08-05,3.31
2019-08-06,-2.03
2019-08-07,-4.607
2019-08-08,-6.173
2019-08-09,-4.791
2019-08-10,-2.515
2019-08-11,-8.708
2019-08-12,-6.274
2019-08-13,3.496
2019-08-14,5.515
2019-08-15,2.321
2019-08-16,-2.574
2019-08-17,-6.907
2019-08-18,-3.805
2019-08-19,-5.246
2019-08-20,0.902
2019-08-21,-0.985
2019-08-22,2.709
2019-08-23,4.815
2019-08-24,1.147
2019-08-25,-0.36
2019-08-26,1.979
2019-08-27,4.876
2019-08-28,2.808
2019-08-29,-2.068
2019-08-30,-3.013
2019-08-31,-1.001
2019-09-01,-1.042
2019-09-02,-3.132
2019-09-03,-0.845
2019-09-04,1.049
2019-09-05,-4.582
2019-09-06,-6.03
2019-09-07,-7.392
2019-09-08,-5.165
2019-09-09,-8.601
2019-09-10,-7.115
2019-09-11,-6.658
2019-09-12,0.055
2019-09-13,1.156
2019-09-14,-2.214
2019-09-15,-6.335
2019-09-16,-1.147
2019-09-17,2.949
2019-09-18,2.311
2019-09-19,-5.535
2019-09-20,-4.673
2019-09-21,1.054
2019-09-22,3.157
2019-09-23,3.453
2019-09-24,6.983
2019-09-25,8.979
2019-09-26,10.305
2019-09-27,3.36
2019-09-28,3.806
2019-09-29,2.445
2019-09-30,-4.873
2019-10-01,-8.46
2019-10-02,-8.333
2019-10-03,-7.823
2019-10-04,-5.295
2019-10-05,-3.382
2019-10-06,0.039
2019-10-07,1.975
2019-10-08,4.036
2019-10-09,4.719
2019-10-10,3.606
2019-10-11,2.338
2019-10-12,0.976
2019-10-13,3.065
2019-10-14,-0.943
2019-10-15,-2.076
2019-10-16,-1.966
2019-10-17,-3.413
2019-10-18,0.919
2019-10-19,1.818
2019-10-20,-2.008
2019-10-21,0.665
2019-10-22,0.954
2019-10-23,1.348
2019-10-24,1.415
2019-10-25,2.846
2019-10-26,0.645
2019-10-27,-0.478
2019-10-28,-3.231
2019-10-29,-3.116
2019-10-30,0.689
2019-10-31,4.52
2019-11-01,0.756
2019-11-02,4.903
2019-11-03,4.243
2019-11-04,-0.113
2019-11-05,2.653
2019-11-06,4.075
2019-11-07,7.795
2019-11-08,6.182
2019-11-09,8.091
2019-11-10,9.763
2019-11-11,8.972
2019-11-12,6.313
2019-11-13,5.167
2019-11-14,6.864
2019-11-15,8.19
2019-11-16,6.407
2019-11-17,6.358
2019-11-18,8.653
2019-11-19,10.143
2019-11-20,9.819
2019-11-21,8.185
2019-11-22,8.3
2019-11-23,7.618
2019-11-24,2.846
2019-11-25,-2.345
2019-11-26,-1.33
2019-11-27,3.883
2019-11-28,5.23
2019-11-29,3.35
2019-11-30,7.091
2019-12-01,8.159
2019-12-02,7.018
2019-12-03,4.337
2019-12-04,2.248
2019-12-05,5.647
2019-12-06,5.167
2019-12-07,4.451
2019-12-08,5.982
2019-12-09,7.446
2019-12-10,7.181
2019-12-11,5.849
2019-12-12,7.408
2019-12-13,7.093
2019-12-14,2.774
2019-12-15,1.977
2019-12-16,4.248
2019-12-17,7.133
2019-12-18,7.386
2019-12-19,5.509
2019-12-20,3.929
2019-12-21,6.795
2019-12-22,8.693
2019-12-23,11.388
2019-12-24,7.375
2019-12-25,6.854
2019-12-26,9.035
2019-12-27,10.022
2019-12-28,11.581
2019-12-29,12.37
2019-12-30,11.142
2019-12-31,11.054
2020-01-01,11.127
2020-01-02,11.13
2020-01-03,12.254
2020-01-04,12.273
2020-01-05,2.855
2020-01-06,2.08
2020-01-07,4.424
2020-01-08,2.459
2020-01-09,4.548
2020-01-10,7.209
2020-01-11,8.867
2020-01-12,10.452
2020-01-13,10.138
2020-01-14,10.571
2020-01-15,11.41
2020-01-16,14.498
2020-01-17,14.456
2020-01-18,15.357
2020-01-19,14.403
2020-01-20,13.867
2020-01-21,13.084
2020-01-22,14.98
2020-01-23,13.594
2020-01-24,13.667
2020-01-25,11.89
2020-01-26,9.245
2020-01-27,9.733
2020-01-28,7.66
2020-01-29,5.234
2020-01-30,7.815
2020-01-31,9.128
2020-02-01,8.492
2020-02-02,9.065
2020-02-03,8.507
2020-02-04,6.198
2020-02-05,4.741
2020-02-06,5.154
2020-02-07,8.487
2020-02-08,10.345
2020-02-09,9.876
2020-02-10,9.986
2020-02-11,11.078
2020-02-12,8.908
2020-02-13,6.377
2020-02-14,9.095
2020-02-15,9.728
2020-02-16,7.819
2020-02-17,5.592
2020-02-18,9.74
2020-02-19,10.283
2020-02-20,11.796
2020-02-21,10.975
2020-02-22,8.35
2020-02-23,6.842
2020-02-24,4.189
2020-02-25,4.549
2020-02-26,8.373
2020-02-27,8.379
2020-02-28,8.48
2020-02-29,9.091
2020-03-01,10.703
2020-03-02,10.472
2020-03-03,12.075
2020-03-04,13.165
2020-03-05,14.385
2020-03-06,13.553
2020-03-07,11.807
2020-03-08,10.829
2020-03-09,11.232
2020-03-10,11.288
2020-03-11,8.175
2020-03-12,8.47
2020-03-13,8.184
2020-03-14,8.373
2020-03-15,8.2
2020-03-16,7.121
2020-03-17,4.542
2020-03-18,4.188
2020-03-19,6.077
2020-03-20,6.217
2020-03-21,4.982
2020-03-22,5.851
2020-03-23,4.299
2020-03-24,5.403
2020-03-25,6.285
2020-03-26,7.364
2020-03-27,7.096
2020-03-28,5.907
2020-03-29,6.636
2020-03-30,8.201
2020-03-31,7.875
2020-04-01,6.927
2020-04-02,11.171
2020-04-03,12.015
2020-04-04,7.052
2020-04-05,3.085
2020-04-06,5.731
2020-04-07,7.47
2020-04-08,7.197
2020-04-09,7.078
2020-04-10,6.126
2020-04-11,2.985
2020-04-12,-2.359
2020-04-13,-1.264
2020-04-14,2.433
2020-04-15,4.437
2020-04-16,5.48
2020-04-17,9.69
2020-04-18,9.794
2020-04-19,8.894
2020-04-20,8.989
2020-04-21,7.069
2020-04-22,5.58
2020-04-23,1.446
2020-04-24,-2.061
2020-04-25,0.079
2020-04-26,1.994
2020-04-27,-0.294
2020-04-28,-0.596
2020-04-29,5.844
2020-04-30,5.278
2020-05-01,7.671
2020-05-02,5.402
2020-05-03,3.026
2020-05-04,1.947
2020-05-05,4.17
2020-05-06,7.3
2020-05-07,8.246
2020-05-08,7.061
2020-05-09,3.625
2020-05-10,2.374
2020-05-11,3.494
2020-05-12,-0.17
2020-05-13,0.101
2020-05-14,1.994
2020-05-15,6.154
2020-05-16,8.792
2020-05-17,7.047
2020-05-18,4.458
2020-05-19,1.436
2020-05-20,-4.455
2020-05-21,-8.33
2020-05-22,-2.393
2020-05-23,6.609
2020-05-24,8.579
2020-05-25,10.397
2020-05-26,10.979
2020-05-27,6.862
2020-05-28,1.707
