Fecha,Temperatura_C
2023-01-25,25.012
2023-01-26,21.227
2023-01-27,21.552
2023-01-28,22.473
2023-01-29,21.979
2023-01-30,21.631
2023-01-31,21.098
2023-02-01,21.85
2023-02-02,22.244
2023-02-03,21.369
2023-02-04,21.738
2023-02-05,21.031
2023-02-06,21.512
2023-02-07,22.192
2023-02-08,22.967
2023-02-09,24.106
2023-02-10,22.881
2023-02-11,24.265
2023-02-12,22.658
2023-02-13,22.221
2023-02-14,22.327
2023-02-15,21.748
2023-02-16,19.627
2023-02-17,19.075
2023-02-18,18.406
2023-02-19,19.275
2023-02-20,19.994
2023-02-21,20.033
2023-02-22,18.595
2023-02-23,19.654
2023-02-24,19.05
2023-02-25,18.669
2023-02-26,20.5
2023-02-27,21.635
2023-02-28,21.86
2023-03-01,21.367
2023-03-02,22.588
2023-03-03,20.806
2023-03-04,21.75
2023-03-05,21.158
2023-03-06,19.954
2023-03-07,19.835
2023-03-08,20.189
2023-03-09,21.217
2023-03-10,20.638
2023-03-11,20.123
2023-03-12,20.065
2023-03-13,20.2
2023-03-14,20.375
2023-03-15,20.196
2023-03-16,20.092
2023-03-17,20.367
2023-03-18,20.633
2023-03-19,19.86
2023-03-20,19.085
2023-03-21,19.544
2023-03-22,20.494
2023-03-23,20.954
2023-03-24,20.048
2023-03-25,20.202
2023-03-26,20.008
2023-03-27,20.017
2023-03-28,20.679
2023-03-29,21.231
2023-03-30,21.444
2023-03-31,20.692
2023-04-01,19.985
2023-04-02,19.721
2023-04-03,18.687
2023-04-04,18.06
2023-04-05,17.31
2023-04-06,17.435
2023-04-07,18.533
2023-04-08,19.252
2023-04-09,18.981
2023-04-10,19.706
2023-04-11,18.529
2023-04-12,17.069
2023-04-13,16.492
2023-04-14,15.371
2023-04-15,15.004
2023-04-16,12.919
2023-04-17,10.685
2023-04-18,11.158
2023-04-19,14.729
2023-04-20,15.127
2023-04-21,12.729
2023-04-22,12.885
2023-04-23,12.269
2023-04-24,13.138
2023-04-25,15.123
2023-04-26,16.567
2023-04-27,16.594
2023-04-28,16.529
2023-04-29,15.429
2023-04-30,14.3
2023-05-01,14.242
2023-05-02,12.058
2023-05-03,11.273
2023-05-04,10.456
2023-05-05,10.763
2023-05-06,11.073
2023-05-07,11.9
2023-05-08,13.706
2023-05-09,15.757
2023-05-10,17.292
2023-05-11,17.421
2023-05-12,18.054
2023-05-13,18.117
2023-05-14,17.779
