Fecha,Temperatura_C
2021-01-01,13.055
2021-01-02,10.49
2021-01-03,9.29
2021-01-04,10.232
2021-01-05,8.178
2021-01-06,7.754
2021-01-07,8.056
2021-01-08,7.138
2021-01-09,7.315
2021-01-10,7.627
2021-01-11,7.747
2021-01-12,8.826
2021-01-13,9.603
2021-01-14,10.572
2021-01-15,10.962
2021-01-16,8.435
2021-01-17,8.63
2021-01-18,10.68
2021-01-19,8.818
2021-01-20,8.058
2021-01-21,8.791
2021-01-22,10.567
2021-01-23,10.404
2021-01-24,8.244
2021-01-25,5.535
2021-01-26,7.143
2021-01-27,7.745
2021-01-28,7.629
2021-01-29,7.452
2021-01-30,8.471
2021-01-31,6.506
2021-02-01,5.657
2021-02-02,5.78
2021-02-03,7.5
2021-02-04,11.313
2021-02-05,11.771
2021-02-06,11.173
2021-02-07,11.264
2021-02-08,8.764
2021-02-09,8.022
2021-02-10,5.97
2021-02-11,5.252
2021-04-29,5.496
2021-04-30,3.74
2021-05-01,3.716
2021-05-02,3.415
2021-05-03,1.858
2021-05-04,1.585
2021-05-05,0.998
2021-05-06,3.958
2021-05-07,2.595
2021-05-08,2.563
2021-05-09,2.887
2021-05-10,3.708
2021-05-11,2.764
2021-05-12,4.012
2021-05-13,3.556
2021-05-14,3.405
2021-05-15,3.833
2021-05-16,4.246
2021-05-17,4.18
2021-05-18,4.105
2021-05-19,1.667
2021-05-20,0.103
2021-05-21,0.0
2021-05-22,0.11
2021-05-23,1.499
2021-05-24,1.5
2021-05-25,2.577
2021-05-26,2.638
2021-05-27,1.651
2021-05-28,0.22
2021-05-29,0.936
2021-05-30,0.878
2021-05-31,2.132
2021-06-01,3.025
2021-06-02,3.341
2021-06-03,3.79
2021-06-04,3.402
2021-06-05,2.473
2021-06-06,1.727
2021-06-07,1.181
2021-06-08,1.652
2021-06-09,0.466
2021-06-10,1.066
2021-06-11,3.742
2021-06-12,4.06
2021-06-13,3.126
2021-06-14,3.078
2021-06-15,0.11
2021-06-16,0.072
2021-06-17,0.042
2021-06-18,0.017
2021-06-19,0.162
2021-06-20,0.0
2021-06-21,0.405
2021-06-22,0.995
2021-06-23,0.0
2021-06-24,0.263
2021-06-25,0.02
2021-06-26,0.0
2021-06-27,0.063
2021-06-28,0.808
2021-06-29,2.019
2021-06-30,1.962
2021-07-01,2.101
2021-07-02,1.546
2021-07-03,2.061
2021-07-04,2.779
2021-07-05,1.855
2021-07-06,0.92
2021-07-07,1.724
2021-07-08,2.502
2021-07-09,1.906
2021-07-10,2.186
2021-07-11,1.994
2021-07-28,0.0
2023-05-24,2.896
2023-05-25,0.987
2023-05-26,1.908
2023-05-27,1.475
2023-05-28,3.154
2023-05-29,1.621
2023-05-30,3.175
2023-05-31,4.508
2023-06-01,5.038
2023-06-02,3.383
2023-06-03,3.633
2023-06-04,3.521
2023-06-05,5.046
2023-06-06,5.308
2023-06-07,5.342
2023-06-08,4.887
2023-06-09,4.388
2023-06-10,2.121
2023-06-11,-0.063
2023-06-12,-4.192
2023-06-13,-3.554
2023-06-14,-0.271
2023-06-15,0.104
2023-06-16,0.792
2023-06-17,0.721
2023-06-18,0.987
2023-06-19,1.071
2023-06-20,-2.204
2023-06-21,-2.287
2023-06-22,-1.542
2023-06-23,1.875
2023-06-24,-0.6
2023-06-25,-1.433
2023-06-26,2.392
2023-06-27,3.454
2023-06-28,2.304
2023-06-29,1.175
2023-06-30,1.371
2023-07-01,2.412
2023-07-02,2.858
2023-07-03,0.571
2023-07-04,1.075
2023-07-05,0.362
2023-07-06,1.817
2023-07-07,-0.421
2023-07-08,0.621
2023-07-09,1.554
2023-07-10,2.571
2023-07-11,-0.642
2023-07-12,-6.454
2023-07-13,-3.804
2023-07-14,-2.071
2023-07-15,-1.825
2023-07-16,-2.4
2023-07-17,-0.133
2023-07-18,2.454
2023-07-19,3.329
2023-07-20,6.183
2023-07-21,3.967
2023-07-22,2.171
2023-07-23,4.433
2023-07-24,4.362
2023-07-25,2.658
2023-07-26,1.092
2023-07-27,2.729
2023-07-28,4.471
2023-07-29,6.713
2023-07-30,6.788
2023-07-31,7.268
2023-08-01,6.679
2023-08-02,6.017
2023-08-03,5.858
2023-08-04,4.333
2023-08-05,5.083
2023-08-06,4.592
2023-08-07,3.217
2023-08-08,-0.783
2023-08-09,2.996
2023-08-10,1.171
2023-08-11,2.196
2023-08-12,3.654
2023-08-13,5.679
2023-08-14,6.208
2023-08-15,4.379
2023-08-16,3.533
2023-08-17,-0.683
2023-08-18,-0.983
2023-08-19,-4.233
2023-08-20,-2.471
2023-08-21,-1.8
2023-08-22,-2.004
2023-08-23,-0.221
2023-08-24,0.643
2023-08-25,1.775
2023-08-26,1.408
2023-08-27,1.8
2023-08-28,0.229
2023-08-29,-0.846
2023-08-30,1.579
2023-08-31,3.046
2023-09-01,2.65
2023-09-02,1.217
2023-09-03,-5.183
2023-09-04,-5.4
2023-09-05,2.55
2023-09-06,2.275
2023-09-07,-0.683
2023-09-08,0.3
2023-09-09,1.008
2023-09-10,0.783
2023-09-11,-0.491
2023-09-12,-4.083
2023-09-13,-6.833
2023-09-14,0.192
2023-09-15,5.5
2023-09-16,5.163
2023-09-17,4.292
2023-09-18,4.838
2023-09-19,6.579
2023-09-20,4.446
2023-09-21,5.346
2023-09-22,7.146
2023-09-23,8.064
2023-09-24,8.408
2023-09-25,4.496
2023-09-26,4.342
2023-09-27,2.621
2023-09-28,3.409
2023-09-29,4.291
2023-09-30,5.5
2023-10-01,6.039
2023-10-02,5.6
2023-10-03,2.029
2023-10-04,1.539
2023-10-05,1.596
2023-10-06,-0.357
2023-10-07,1.487
2023-10-08,3.263
2023-10-09,5.043
2023-10-10,4.967
2023-10-11,4.971
2023-10-12,5.667
2023-10-13,5.226
2023-10-14,7.933
2023-10-15,7.609
2023-10-16,7.929
2023-10-17,8.578
2023-10-18,5.633
2023-10-19,6.275
2023-10-20,8.473
2023-10-21,9.025
2023-10-22,6.142
2023-10-23,5.996
2023-10-24,6.539
2023-10-25,5.405
2023-10-26,4.592
2023-10-27,2.017
2023-10-28,1.038
2023-10-29,1.5
2023-10-30,1.583
2023-10-31,3.6
2023-11-01,1.062
2023-11-02,-2.104
2023-11-03,4.395
2023-11-04,6.525
2023-11-05,5.671
2023-11-06,8.122
2023-11-07,8.475
2023-11-08,9.204
2023-11-09,6.008
2023-11-10,3.339
2023-11-11,3.433
2023-11-12,4.635
2023-11-13,4.35
2023-11-14,2.588
2023-11-15,2.754
2023-11-16,2.092
2023-11-17,0.079
2023-11-18,3.629
2023-11-19,8.088
2023-11-20,9.367
2023-11-21,8.4
2023-11-22,7.15
2023-11-23,7.871
2023-11-24,7.423
2023-11-25,8.483
2023-11-26,8.97
2023-11-27,9.465
2023-11-28,9.3
2023-11-29,9.136
2023-11-30,9.076
