Fecha,Temperatura_C
2016-08-25,3.775
2016-08-26,4.579
2016-08-27,1.267
2016-08-28,-1.596
2016-08-29,2.113
2016-08-30,4.925
2016-08-31,4.071
2016-09-01,1.483
2016-09-02,0.471
2016-09-03,-0.5
2016-09-04,-2.179
2016-09-05,-0.813
2016-09-06,4.938
2016-09-07,6.217
2016-09-08,6.638
2016-09-09,8.333
2016-09-10,9.217
2016-09-11,6.775
2016-09-12,3.446
2016-09-13,5.792
2016-09-14,5.746
2016-09-15,7.788
2016-09-16,8.742
2016-09-17,8.133
2016-09-18,10.254
2016-09-19,12.1
2016-09-20,11.8
2016-09-21,10.233
2016-09-22,9.996
2016-09-23,8.863
2016-09-24,9.363
2016-09-25,10.213
2016-09-26,10.429
2016-09-27,10.783
2016-09-28,9.779
2016-09-29,6.033
2016-09-30,5.996
2016-10-01,6.996
2016-10-02,8.358
2016-10-03,8.338
2016-10-04,6.346
2016-10-05,8.521
2016-10-06,9.029
2016-10-07,5.763
2016-10-08,6.983
2016-10-09,7.629
2016-10-10,6.117
2016-10-11,6.45
2016-10-12,5.033
2016-10-13,5.825
2016-10-14,4.225
2016-10-15,1.9
2016-10-16,2.65
2016-10-17,2.792
2016-10-18,-0.254
2016-10-19,1.338
2016-10-20,6.35
2016-10-21,9.271
2016-10-22,6.563
2016-10-23,4.896
2016-10-24,4.508
2016-10-25,3.717
2016-10-26,9.742
2016-10-27,12.388
2016-10-28,11.838
2016-10-29,10.317
2016-10-30,6.75
2016-10-31,4.829
2016-11-01,3.696
2016-11-02,7.304
2016-11-03,12.279
2016-11-04,14.596
2016-11-05,14.242
2016-11-06,12.788
2016-11-07,10.829
2016-11-08,11.517
2016-11-09,11.917
2016-11-10,12.096
2016-11-11,11.117
2016-11-12,9.883
2016-11-13,8.442
2016-11-14,7.454
2016-11-15,6.783
2016-11-16,7.133
2016-11-17,10.388
2016-11-18,10.788
2016-11-19,8.296
2016-11-20,6.363
2016-11-21,6.771
2016-11-22,6.663
2016-11-23,3.063
2016-11-24,6.838
2016-11-25,8.488
2016-11-26,7.854
2016-11-27,7.208
2016-11-28,9.888
2016-11-29,12.171
2016-11-30,11.833
2016-12-01,11.504
2016-12-02,11.013
2016-12-03,11.746
2016-12-04,10.25
2016-12-05,9.992
2016-12-06,11.229
2016-12-07,8.988
2016-12-08,7.625
2016-12-09,1.696
2016-12-10,5.763
2016-12-11,9.121
2016-12-12,10.25
2016-12-13,11.4
2016-12-14,13.383
2016-12-15,12.354
2016-12-16,11.825
