Fecha,Temperatura_C
2015-12-01,30.164
2015-12-02,16.842
2016-01-13,17.291
2016-01-14,16.646
2016-01-15,15.713
2016-01-16,16.136
2016-01-17,16.8
2016-01-18,16.0
2016-01-19,16.091
2016-01-20,18.572
2016-01-21,19.4
2016-01-22,18.978
2016-01-23,17.708
2016-01-24,15.661
2016-01-25,15.375
2016-01-26,15.105
2016-01-27,16.626
2016-01-28,17.547
2016-01-29,17.89
2016-01-30,15.384
2016-01-31,16.363
2016-02-01,19.148
2016-02-02,19.386
2016-02-03,17.526
2016-02-04,13.387
2016-02-05,14.147
2016-02-06,16.648
2016-02-07,18.196
2016-02-08,17.943
2016-02-09,18.904
2016-02-10,16.704
2016-02-11,20.065
2016-02-12,16.879
2016-02-13,15.755
2016-02-14,19.233
2016-02-15,19.808
2016-02-16,15.933
2016-02-17,12.625
2016-02-18,13.842
2016-02-19,16.133
2016-02-20,17.442
2016-02-21,18.371
2016-02-22,13.958
2016-02-23,13.483
2016-02-24,16.267
2016-02-25,15.7
2016-02-26,13.496
2016-02-27,14.483
2016-02-28,12.85
2016-02-29,12.979
2016-03-01,14.517
2016-03-02,15.154
2016-03-03,17.333
2016-03-04,14.371
2016-03-05,14.767
2016-03-06,14.325
2016-03-07,16.104
2016-03-08,17.262
2016-03-09,13.425
2016-03-10,18.104
2016-03-11,12.379
2016-03-12,13.233
2016-03-13,16.163
2016-03-14,15.854
2016-03-15,16.671
2016-03-16,14.921
2016-03-17,13.788
2016-03-18,13.188
2016-03-19,13.054
2016-03-20,14.342
2016-03-21,18.387
2016-03-22,20.575
2016-03-23,12.683
2016-03-24,12.554
2016-03-25,11.104
2016-03-26,14.392
2016-03-27,17.288
2016-03-28,16.346
2016-03-29,15.229
2016-03-30,15.638
2016-03-31,13.3
2016-04-01,10.967
2016-04-02,11.212
2016-04-03,11.529
2016-04-04,10.946
2016-04-05,13.696
2016-04-06,11.812
2016-04-07,10.425
2016-04-08,10.246
2016-04-09,8.412
2016-04-10,10.046
