Fecha,Temperatura_C
2019-04-02,6.538
2019-04-03,8.249
2019-04-04,4.003
2019-04-05,3.169
2019-04-06,5.28
2019-04-07,7.888
2019-04-08,8.238
2019-04-09,6.255
2019-04-10,5.551
2019-04-11,5.349
2019-04-12,4.59
2019-04-13,4.033
2019-04-14,5.222
2019-04-15,6.375
2019-04-16,7.745
2019-04-17,7.568
2019-04-18,6.824
2019-04-19,6.257
2019-04-20,5.35
2019-04-21,3.502
2019-04-22,1.803
2019-04-23,4.342
2019-04-24,0.416
2019-04-25,1.131
2019-04-26,2.241
2019-04-27,4.247
2019-04-28,6.134
2019-04-29,5.552
2019-04-30,3.407
2019-05-01,5.31
2019-05-02,5.312
2019-05-03,5.212
2019-05-04,4.604
2019-05-05,5.907
2019-05-06,5.228
2019-05-07,1.706
2019-05-08,2.895
2019-05-09,-2.354
2019-05-10,-1.579
2019-05-11,-0.231
2019-05-12,4.254
2019-05-13,4.734
2019-05-14,3.3
2019-05-15,6.695
2019-05-16,4.387
2019-05-17,1.854
2019-05-18,0.295
2019-05-19,0.396
2019-05-20,-3.958
2019-05-21,-6.801
2019-05-22,-7.552
2019-05-23,-0.107
2019-05-24,1.939
2019-05-25,-0.272
2019-05-26,-3.256
2019-05-27,-5.423
2019-05-28,-4.272
2019-05-29,-3.738
2019-05-30,-6.496
2019-05-31,-7.073
2019-06-01,-6.406
2019-06-02,-3.237
2019-06-03,1.918
2019-06-04,3.955
2019-06-05,3.324
2019-06-06,-0.611
2019-06-07,-0.933
2019-06-08,-0.17
2019-06-09,0.538
2019-06-10,-0.532
2019-06-11,-2.526
2019-06-12,-4.821
2019-06-13,-6.796
2019-06-14,-5.038
2019-06-15,-8.637
2019-06-16,-7.264
2019-06-17,-9.002
2019-06-18,-4.868
2019-06-19,1.84
2019-06-20,5.388
2019-06-21,3.734
2019-06-22,4.894
2019-06-23,4.709
2019-06-24,-3.353
2019-06-25,-7.764
2019-06-26,-2.724
