Date,Snow_Depth_cm
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-05,0.0
2011-03-06,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-12,6.71
2011-03-13,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-26,0.0
2011-03-27,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,6.79
2011-04-14,12.06
2011-04-15,10.28
2011-04-16,8.19
2011-04-17,7.25
2011-04-18,5.47
2011-04-19,2.62
2011-04-20,0.0
2011-04-21,0.0
2011-04-22,32.34
2011-04-23,30.46
2011-04-24,26.06
2011-04-25,21.54
2011-04-26,15.92
2011-04-27,12.76
2011-04-28,15.49
2011-04-29,14.39
2011-04-30,9.77
2011-05-01,6.56
2011-05-02,2.84
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-14,0.0
2011-05-15,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,25.37
2011-05-21,28.56
2011-05-22,63.72
2011-05-23,54.89
2011-05-24,50.97
2011-05-25,48.23
2011-05-26,45.16
2011-05-27,42.04
2011-05-28,41.3
2011-05-29,39.47
2011-05-30,37.83
2011-05-31,36.13
2011-06-01,35.58
2011-06-02,33.59
2011-06-03,33.28
2011-06-04,32.26
2011-06-05,39.65
2011-06-06,40.26
2011-06-07,47.36
2011-06-08,65.73
2011-06-09,77.32
2011-06-10,74.18
2011-06-11,68.99
2011-06-12,72.35
2011-06-13,70.96
2011-06-14,70.43
2011-06-15,69.26
2011-06-16,75.25
2011-06-17,78.11
2011-06-18,97.04
2011-06-19,165.19
2011-06-20,165.49
2011-06-21,156.41
2011-06-22,150.43
2011-06-23,146.28
2011-06-24,142.47
2011-06-25,138.78
2011-06-26,134.72
2011-06-27,130.42
2011-06-28,128.55
2011-06-29,148.55
2011-06-30,170.75
2011-07-01,169.53
2011-07-02,170.08
2011-07-03,165.92
2011-07-04,162.74
2011-07-05,161.5
2011-07-06,159.47
2011-07-07,157.49
2011-07-08,156.35
2011-07-09,153.6
2011-07-10,146.69
2011-07-11,147.68
2011-07-12,164.54
2011-07-13,161.18
2011-07-14,181.59
2011-07-15,229.33
2011-07-16,268.91
2011-07-17,289.38
2011-07-18,315.18
2011-07-19,296.88
2011-07-20,288.95
2011-07-21,282.8
2011-07-22,277.63
2011-07-23,272.89
2011-07-24,268.3
2011-07-25,292.69
2011-07-26,289.97
2011-07-27,284.8
2011-07-28,289.64
2011-07-29,311.59
2011-07-30,321.4
2011-07-31,299.96
2011-08-01,298.11
2011-08-02,314.99
2011-08-03,309.09
2011-08-04,299.64
2011-08-05,335.0
2011-08-06,335.0
2011-08-07,335.0
2011-08-08,335.0
2011-08-09,321.01
2011-08-10,299.79
2011-08-11,293.85
2011-08-12,322.3
2011-08-13,315.36
2011-08-14,299.68
2011-08-15,297.55
2011-08-16,335.0
2011-08-17,335.0
2011-08-18,335.0
2011-08-19,335.0
2011-08-20,335.0
2011-08-21,335.0
2011-08-22,335.0
2011-08-23,335.0
2011-08-24,335.0
2011-08-25,335.0
2011-08-26,335.0
2011-08-27,335.0
2011-08-28,335.0
2011-09-27,335.0
2011-09-28,303.72
2011-09-29,299.83
2011-09-30,299.67
2011-10-01,299.82
2011-10-02,299.54
2011-10-03,299.67
2011-10-04,299.74
2011-10-05,299.58
2011-10-06,319.88
2011-10-07,295.79
2011-10-08,300.31
2011-10-09,290.07
2011-10-10,299.35
2011-10-11,296.86
2011-10-12,335.0
2011-10-13,335.0
2011-10-14,290.44
2011-10-15,292.59
2011-10-16,300.02
2011-10-17,299.63
2011-10-18,299.18
2011-10-20,299.17
2011-10-21,298.5
2011-10-22,295.16
2011-10-23,290.0
2011-10-24,285.31
2011-10-25,278.96
2011-10-26,272.82
2011-10-27,266.32
2011-10-28,261.32
2011-10-29,256.07
2011-10-30,249.78
2011-10-31,242.02
2011-11-01,235.9
2011-11-02,229.17
2011-11-03,222.31
2011-11-04,215.11
2011-11-05,211.97
2011-11-06,202.85
2011-11-07,195.8
2011-11-08,194.4
2011-11-09,244.24
2011-11-10,243.83
2011-11-11,229.96
2011-11-12,220.2
2011-11-13,214.07
2011-11-14,204.31
2011-11-15,192.95
2011-11-16,183.79
2011-11-17,176.31
2011-11-18,169.71
2011-11-19,163.33
2011-11-20,160.47
2011-11-21,157.03
2011-11-22,149.54
2011-11-23,142.01
2011-11-24,133.31
2012-01-27,0.0
2012-01-28,0.0
2012-01-29,2.71
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,3.96
2012-02-02,2.75
2012-02-03,3.58
2012-02-04,0.0
2012-02-05,0.0
2012-02-06,3.32
2012-02-07,2.19
2012-02-08,2.18
2012-02-09,0.0
2012-02-10,0.0
2012-02-11,0.0
2012-02-12,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-18,0.0
2012-02-19,0.0
2012-02-20,0.0
2012-02-21,2.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-25,0.0
2012-02-26,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,2.47
2012-03-02,2.02
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,0.0
2012-03-13,2.42
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-17,0.0
2012-03-18,2.3
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,3.88
2012-03-23,2.63
2012-03-24,3.32
2012-03-25,5.24
2012-03-26,4.63
2012-03-27,6.31
2012-03-28,3.45
2012-03-29,2.99
2012-03-30,0.0
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-05,0.0
2012-04-06,0.0
2012-04-07,0.0
2012-04-08,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-14,0.0
2012-04-15,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-21,0.0
2012-04-22,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-28,11.59
2012-04-29,9.64
2012-04-30,6.17
2012-05-01,2.08
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-06,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,0.0
2012-05-26,0.0
2012-05-27,0.0
2012-05-28,0.0
2012-05-29,6.65
2012-05-30,4.12
2012-05-31,0.0
2012-06-01,0.0
2012-06-02,4.67
2012-06-03,3.62
2012-06-04,4.03
2012-06-05,4.18
2012-06-06,4.59
2012-06-07,5.16
2012-06-08,4.7
2012-06-09,4.91
2012-06-10,4.63
2012-06-11,7.33
2012-06-13,6.78
2012-06-14,10.87
2012-06-15,7.51
2012-06-16,8.94
2012-06-17,8.92
2012-06-18,23.55
2012-06-19,22.1
2012-06-20,34.95
2012-06-21,50.24
2012-06-22,49.33
2012-06-23,47.7
2012-06-24,47.7
2012-06-25,46.35
2012-06-26,45.89
2012-06-27,44.76
2012-06-28,62.12
2012-07-01,78.16
2012-07-02,99.62
2012-07-03,97.27
2012-07-04,108.11
2012-07-05,126.8
2012-07-06,123.26
2012-07-07,120.33
2012-07-08,117.4
2012-07-09,115.12
2012-07-10,115.16
2012-07-11,114.27
2012-07-12,114.06
2012-07-13,112.47
2012-07-14,109.11
2012-07-15,106.71
2012-07-16,106.49
2012-07-17,102.63
2012-07-18,99.19
2012-07-19,97.47
2012-07-20,97.37
2012-07-21,100.34
2012-07-22,101.1
2012-07-23,101.64
2012-07-24,104.31
2012-07-25,106.09
2012-07-26,105.57
2012-07-27,106.15
2012-07-28,106.21
2012-07-29,104.8
2012-07-30,103.56
2012-07-31,104.51
2012-08-01,103.89
2012-08-02,157.5
2012-08-03,164.43
2012-08-04,153.67
2012-08-05,148.58
2012-08-06,147.15
2012-08-07,145.12
2012-08-08,142.08
2012-08-09,139.19
2012-08-10,137.61
2012-08-11,136.68
2012-08-12,135.84
2012-08-13,135.41
2012-08-14,135.96
2012-08-15,147.02
2012-08-16,169.71
2012-08-17,164.81
2012-08-18,161.76
2012-08-19,160.83
2012-08-20,177.24
2012-08-21,173.95
2012-08-22,192.12
2012-08-23,199.59
2012-08-24,196.83
2012-08-25,190.92
2012-08-26,186.56
2012-08-27,181.62
2012-08-28,176.53
2012-08-29,170.8
2012-08-30,166.17
2012-08-31,163.13
2012-09-01,159.89
2012-09-02,156.29
2012-09-03,153.63
2012-09-04,149.58
2012-09-05,146.78
2012-09-06,138.34
2012-09-07,133.89
2012-09-08,131.35
2012-09-09,128.64
2012-09-10,125.4
2012-09-11,123.71
2012-09-12,120.01
2012-09-13,118.31
2012-09-14,116.98
2012-09-15,114.76
2012-09-16,114.4
2012-09-17,112.98
2012-09-18,113.61
2012-09-19,114.63
2012-09-21,115.59
2012-09-22,112.13
2012-09-23,109.92
2012-09-24,106.49
2012-09-25,103.09
2012-09-26,98.74
2012-09-27,95.29
2012-09-28,93.67
2012-09-29,91.66
2012-09-30,90.11
2012-10-01,89.42
2012-10-02,86.61
2012-10-03,84.46
2012-10-04,82.3
2012-10-05,97.24
2012-10-06,108.37
2012-10-07,111.57
2012-10-08,108.08
2012-10-09,102.11
2012-10-10,98.26
2012-10-11,91.64
2012-10-12,87.0
2012-10-13,82.07
2012-10-14,76.98
2012-10-15,73.64
2012-10-16,69.46
2012-10-17,65.07
2012-10-18,61.14
2012-10-19,56.47
2012-10-20,53.22
2012-10-21,51.66
2012-10-22,63.34
2012-10-23,60.86
2012-10-24,56.34
2012-10-25,50.51
2012-10-26,44.62
2012-10-27,38.23
2012-10-28,31.14
2012-10-29,24.14
2012-10-30,18.64
2012-10-31,13.47
2012-11-01,8.79
2012-11-02,7.07
2012-11-03,7.25
2013-02-28,11.38
2013-03-01,10.31
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,21.41
2017-05-15,0.0
2017-05-16,0.0
2017-05-19,74.93
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,33.26
2017-06-22,0.0
2017-06-23,2.67
2017-06-24,0.0
2017-06-26,71.59
2017-06-27,53.39
2017-06-28,48.54
2017-06-29,43.0
2017-06-30,38.18
2017-07-01,34.54
2017-07-02,31.38
2017-07-03,26.88
2017-07-04,24.62
2017-07-05,26.7
2017-07-06,27.57
2017-07-07,29.48
2017-07-08,30.25
2017-07-09,29.0
2017-07-10,28.05
2017-07-11,26.75
2017-07-12,24.71
2017-07-13,40.04
2017-07-14,44.95
2017-07-15,104.13
2017-07-16,106.08
2017-07-17,83.17
2017-07-18,80.12
2017-07-19,78.52
2017-07-20,76.46
2017-07-21,74.17
2017-07-22,72.33
2017-07-23,95.38
2017-07-24,105.92
2017-07-25,101.5
2017-07-26,97.29
2017-07-27,94.17
2017-07-28,92.33
2017-07-29,91.08
2017-07-30,88.88
2017-07-31,86.79
2017-08-01,84.83
2017-08-02,82.91
2017-08-03,80.0
2017-08-04,76.42
2017-08-05,74.75
2017-08-06,84.79
2017-08-07,86.0
2017-08-08,92.5
2017-08-09,104.04
2017-08-10,125.8
2017-08-11,134.95
2017-08-12,134.44
2017-08-13,146.33
2017-08-15,146.96
2017-08-16,143.96
2017-08-17,140.0
2017-08-18,144.62
2017-08-19,151.11
2017-08-20,147.58
2017-08-21,143.5
2017-08-22,142.52
2017-08-23,171.17
2017-08-24,165.7
2017-08-25,188.75
2017-08-26,187.42
2017-08-27,173.91
2017-08-28,213.71
2017-08-29,218.21
2017-08-30,208.88
2017-08-31,199.25
2017-09-01,194.73
2017-09-02,203.5
2017-09-03,198.08
2017-09-04,194.54
2017-09-05,192.25
2017-09-06,189.38
2017-09-07,187.48
2017-09-08,185.0
2017-09-09,182.17
2017-09-10,181.14
2017-09-11,180.21
2017-09-12,176.67
2017-09-13,173.83
2017-09-14,174.12
2017-09-15,173.21
2017-09-16,169.38
2017-09-17,163.88
2017-09-18,160.5
2017-09-19,157.25
2017-09-20,155.33
2017-09-21,151.58
2017-09-22,147.54
2017-09-23,143.71
2017-09-24,140.08
2017-09-25,138.04
2017-09-26,135.12
2017-09-27,130.46
2017-09-28,127.29
2017-09-29,125.0
2017-09-30,157.42
2017-10-01,180.12
2017-10-02,180.78
2017-10-03,175.67
2017-10-04,178.17
2017-10-05,232.14
2017-10-06,233.71
2017-10-07,222.54
2017-10-08,211.08
2017-10-09,205.12
2017-10-10,202.33
2017-10-11,199.57
2017-10-12,197.54
2017-10-13,194.12
2017-10-14,189.33
2017-10-15,182.96
2017-10-16,177.83
