Fecha,Temperatura_C
2018-02-16,24.709
2018-02-17,19.282
2018-02-18,17.69
2018-02-19,15.192
2018-02-20,16.936
2018-02-21,19.16
2018-02-22,19.033
2018-02-23,16.644
2018-02-24,17.12
2018-02-25,17.52
2018-02-26,18.237
2018-02-27,16.009
2018-02-28,16.465
2018-03-01,18.324
2018-03-02,20.174
2018-03-03,18.748
2018-03-04,17.258
2018-03-05,18.751
2018-03-06,19.337
2018-03-07,17.523
2018-03-08,17.066
2018-03-09,17.225
2018-03-10,15.24
2018-03-11,16.07
2018-03-12,16.938
2018-03-13,16.002
2018-03-14,14.77
2018-03-15,17.202
2018-03-16,15.543
2018-03-17,12.461
2018-03-18,8.576
2018-07-05,4.923
2018-07-06,5.53
2018-07-07,6.243
2018-07-08,10.463
2018-07-09,13.981
2018-07-10,9.691
2018-07-11,7.707
2018-07-12,10.677
2018-07-13,13.685
2018-07-14,10.35
2018-07-15,6.23
2018-07-16,8.925
2018-07-17,5.186
2018-07-18,1.991
2018-07-19,-0.254
2018-07-20,2.715
2018-07-21,8.645
2018-07-22,2.041
2018-07-23,6.463
2018-07-24,7.176
2018-07-25,10.249
2018-07-26,10.494
2018-07-27,1.743
2018-08-10,16.584
2018-08-11,11.775
2018-08-12,8.092
2018-08-13,5.507
2018-08-14,8.879
2018-08-15,13.765
2018-08-16,13.091
2018-08-17,11.663
2018-08-18,5.102
2018-08-19,5.954
2018-08-20,10.458
2018-08-21,11.915
2018-08-22,10.79
2018-08-23,2.535
2018-08-24,2.788
2018-08-25,9.46
2018-08-26,16.388
2018-08-27,13.371
2018-08-28,12.329
2018-08-29,10.298
2018-08-30,7.848
2018-08-31,5.542
2018-09-01,7.329
2018-09-02,10.352
2018-09-03,14.819
2018-09-04,18.585
2018-09-05,9.021
2018-09-06,10.56
2018-09-07,12.498
2018-09-08,12.129
2018-09-09,13.762
2018-09-10,14.85
2018-09-11,12.165
2018-09-12,9.209
2018-09-13,10.781
2018-09-14,11.335
2018-09-15,5.306
2018-09-16,9.415
2018-09-17,11.942
2018-09-18,6.256
2018-09-19,6.989
2018-09-20,11.054
2018-09-21,14.521
2018-09-22,10.665
2018-09-23,9.917
2018-09-24,10.183
2018-09-25,12.802
2018-09-26,13.075
2018-09-27,12.66
2018-09-28,10.913
2018-09-29,9.354
2018-09-30,5.926
2018-10-01,8.975
2018-10-02,10.098
2018-10-03,11.5
2018-10-04,19.131
2018-10-05,13.042
2018-10-06,15.046
2018-10-07,13.994
2018-10-08,10.681
2018-10-09,8.748
2018-10-10,10.796
2018-10-11,11.392
2018-10-12,7.944
2018-10-13,7.594
2018-10-14,10.365
2018-10-15,12.352
2018-10-16,8.312
2018-10-17,7.792
2018-10-18,10.78
2018-10-19,12.696
2018-10-20,11.691
2018-10-21,12.311
2018-10-22,13.843
2018-10-23,12.606
2018-10-24,11.933
2018-10-25,12.683
2018-10-26,14.423
2018-10-27,15.673
2018-10-28,14.673
2018-10-29,13.04
2018-10-30,11.732
2018-10-31,13.652
2018-11-01,13.581
2018-11-02,13.002
2018-11-03,14.223
2018-11-04,14.169
2018-11-05,15.237
2018-11-06,18.56
2018-11-07,19.692
2018-11-08,18.144
2018-11-09,16.581
2018-11-10,13.715
2018-11-11,12.115
2018-11-12,8.958
2018-11-13,9.621
2018-11-14,14.187
2018-11-15,16.317
2018-11-16,15.285
2018-11-17,13.315
2018-11-18,16.958
2018-11-19,19.073
2018-11-20,19.183
2018-11-21,17.756
2018-11-22,16.74
2018-11-23,16.987
2018-11-24,17.852
2018-11-25,17.344
2018-11-26,16.527
2018-11-27,16.521
2018-11-28,16.447
2018-11-29,15.619
2018-11-30,16.506
2018-12-01,17.022
2018-12-02,16.746
2018-12-03,15.7
2018-12-04,10.933
2018-12-05,14.404
2018-12-06,16.277
2018-12-07,17.345
2018-12-08,13.585
2018-12-09,15.679
2018-12-10,16.721
2018-12-11,15.819
2018-12-12,16.729
2018-12-13,11.859
2018-12-14,12.516
2018-12-15,16.792
2018-12-16,18.896
2018-12-17,20.558
2018-12-18,20.485
2018-12-19,17.796
2018-12-20,16.204
2018-12-21,17.679
2018-12-22,17.281
2018-12-23,18.973
2018-12-24,20.742
2018-12-25,20.254
2018-12-26,18.11
2018-12-27,17.71
2018-12-28,18.344
2018-12-29,16.792
2018-12-30,17.908
2018-12-31,18.977
2019-01-01,19.427
2019-01-02,19.408
2019-01-03,21.194
2019-01-04,20.317
2019-01-05,18.673
2019-01-06,15.31
2019-01-07,13.644
2019-01-08,13.183
2019-01-09,12.331
2019-01-10,15.258
2019-01-11,16.092
2019-01-12,15.744
2019-01-13,16.165
2019-01-14,15.308
2019-01-15,17.767
2019-01-16,17.008
2019-01-17,16.169
2019-01-18,19.891
2019-01-19,19.708
2019-01-20,19.76
2019-01-21,20.602
2019-01-22,20.644
2019-01-23,21.017
2019-01-24,20.692
2019-01-25,21.846
2019-01-26,24.531
2019-01-27,23.529
2019-01-28,22.125
2019-01-29,19.551
2019-01-30,20.051
2019-01-31,21.64
2019-02-01,21.337
2019-02-02,21.729
2019-02-03,22.745
2019-02-04,22.748
2019-02-05,22.771
2019-02-06,22.152
2019-02-07,20.906
2019-02-08,20.248
2019-02-09,20.638
2019-02-10,19.271
2019-02-11,15.551
2019-02-12,16.931
2019-02-13,15.517
2019-02-14,21.008
2019-02-15,21.371
2019-02-16,17.7
2019-02-17,18.488
2019-02-18,19.602
2019-02-19,20.031
2019-02-20,19.506
2019-02-21,17.85
2019-02-22,17.633
2019-02-23,18.49
2019-02-24,17.683
2019-02-25,17.252
2019-02-26,17.91
2019-02-27,19.892
2019-02-28,20.271
2019-03-01,19.081
2019-03-02,19.456
2019-03-03,17.427
2019-03-04,16.056
2019-03-05,17.833
2019-03-06,18.446
2019-03-07,17.281
2019-03-08,14.802
2019-03-09,15.11
2019-03-10,14.512
2019-03-11,16.088
2019-03-12,18.135
2019-03-13,18.577
2019-03-14,17.171
2019-03-15,16.585
2019-03-16,15.394
2019-03-17,15.777
2019-03-18,16.248
2019-03-19,13.838
2019-03-20,16.071
2019-03-21,16.406
2019-03-22,18.406
2019-03-23,18.098
2019-03-24,18.087
2019-03-25,17.0
2019-03-26,17.935
2019-03-27,17.96
2019-03-28,16.774
2019-03-29,18.234
2019-03-30,18.096
2019-04-26,15.622
2019-04-27,14.783
2019-04-28,15.369
2019-04-29,13.95
2019-04-30,13.188
2019-05-01,13.898
2019-05-02,15.058
2019-05-03,14.483
2019-05-04,11.96
2019-05-05,11.627
2019-05-06,15.012
2019-05-07,13.483
2019-05-08,12.242
2019-05-09,6.544
2019-05-10,7.529
2019-05-11,9.106
2019-05-12,11.471
2019-05-13,15.802
2019-05-14,17.181
2019-05-15,17.277
2019-05-16,14.179
2019-05-17,7.623
2019-05-18,8.36
2019-05-19,8.479
2019-05-20,3.858
2019-05-21,3.779
2019-05-22,5.979
2019-05-23,9.725
2019-05-24,13.54
2019-05-25,9.806
2019-05-26,6.306
2019-05-27,6.154
2019-05-28,8.448
2019-05-29,10.074
2019-05-30,8.333
2019-05-31,7.317
2019-06-01,7.246
2019-06-02,9.07
2019-06-03,13.729
2019-06-04,13.406
2019-06-05,10.425
2019-06-06,6.856
2019-06-07,6.121
2019-06-08,10.627
2019-06-09,10.496
2019-06-10,10.008
2019-06-11,8.39
2019-06-12,6.227
2019-06-13,4.135
