Fecha,Temperatura_°C
2022-01-07,24.618
2022-01-08,20.39
2022-01-09,20.409
2022-01-10,20.362
2022-01-11,19.845
2022-01-12,20.214
2022-01-13,17.201
2022-01-14,18.757
2022-01-15,18.297
2022-01-16,12.859
2022-01-17,10.962
2022-01-18,11.187
2022-01-19,14.591
2022-01-20,13.5
2022-01-21,15.499
2022-01-22,11.68
2022-01-23,11.779
2022-01-24,17.147
2022-01-25,17.266
2022-01-26,20.71
2022-01-27,24.207
2022-01-28,20.527
2022-01-29,18.778
2022-01-30,14.719
2022-01-31,13.54
2022-02-01,16.352
2022-02-02,18.339
2022-02-03,19.23
2022-02-04,18.698
2022-02-05,17.679
2022-02-06,19.391
2022-02-07,19.797
2022-02-08,19.007
2022-02-09,17.726
2022-02-10,15.821
2022-02-11,14.872
2022-02-13,19.206
2022-02-14,18.423
2022-02-15,16.923
2022-02-16,16.341
2022-02-17,17.337
2022-02-18,15.146
2022-02-19,15.051
2022-02-20,14.577
2022-02-21,15.139
2022-02-22,17.142
2022-02-23,14.719
2022-02-24,13.723
2022-02-25,16.871
2022-02-26,15.12
2022-02-27,12.913
2022-02-28,13.096
2022-03-01,10.75
2022-03-02,18.019
2022-03-03,17.385
2022-03-04,14.109
2022-03-05,13.635
2022-03-06,11.665
2022-03-07,13.662
2022-03-08,11.136
2022-03-09,11.001
2022-03-10,11.784
2022-03-11,15.583
2022-03-12,15.03
2022-03-13,15.805
2022-03-14,15.142
2022-03-15,18.427
2022-03-16,15.186
2022-03-17,12.519
2022-03-18,8.882
2022-03-19,13.9
2022-03-20,13.635
2022-03-21,11.238
2022-03-22,13.396
2022-03-23,9.371
2022-03-24,9.565
2022-03-25,13.611
2022-03-26,9.584
2022-03-27,11.447
2022-03-28,9.157
2022-03-29,8.506
2022-03-30,8.645
2022-03-31,9.126
2022-04-01,10.75
2022-04-02,10.218
2022-04-03,8.619
2022-04-04,8.875
2022-04-05,11.957
2022-04-06,12.637
2022-04-07,14.559
2022-04-08,13.757
2022-04-09,11.212
2022-04-10,8.113
2022-04-11,8.138
2022-04-12,8.95
2022-04-13,8.418
2022-04-14,12.814
2022-04-15,8.776
2022-04-16,12.34
2022-04-17,12.17
2022-04-18,12.974
2022-04-19,9.519
2022-04-20,8.93
2022-04-21,7.813
2022-04-22,9.47
2022-04-23,10.299
2022-04-24,9.03
2022-04-25,5.202
2022-04-26,6.265
2022-04-27,6.285
2022-04-28,5.209
2022-04-29,5.303
2022-04-30,5.071
2022-05-01,5.857
2022-05-02,5.824
2022-05-03,6.119
2022-05-04,8.881
2022-05-05,10.548
2022-05-06,8.224
2022-05-07,8.967
2022-05-08,11.172
2022-05-09,10.659
2022-05-10,11.141
2022-05-11,11.301
2022-05-12,9.235
2022-05-13,6.538
2022-05-14,6.081
2022-05-15,10.017
2022-05-16,12.455
2022-05-17,12.148
2022-05-18,11.954
2022-05-19,7.689
2022-05-20,8.855
2022-05-21,8.696
2022-05-22,6.712
2022-05-23,4.926
2022-05-24,5.139
2022-05-25,5.196
2022-05-26,3.124
2022-05-27,0.192
2022-05-28,-0.001
2022-05-29,0.584
2022-05-30,2.281
2022-05-31,2.514
2022-06-01,1.274
2022-06-02,0.314
2022-06-03,3.155
2022-06-04,5.69
2022-06-05,7.072
2022-06-06,7.599
2022-06-07,9.451
2022-06-08,8.644
2022-06-09,5.078
2022-06-10,4.872
2022-06-11,5.216
2022-06-12,3.777
2022-06-13,5.081
2022-06-14,5.987
2022-06-15,6.937
2022-06-16,6.181
2022-06-17,6.286
2022-06-18,5.206
2022-06-19,7.423
2022-06-20,6.715
2022-06-21,5.838
2022-06-22,4.911
2022-06-23,4.919
2022-06-24,3.265
2022-06-25,4.661
2022-06-26,3.512
2022-06-27,6.761
2022-06-28,7.675
2022-06-29,8.218
2022-06-30,3.806
2022-07-01,3.88
2022-07-02,3.003
2022-07-03,4.734
2022-07-04,5.565
2022-07-05,4.815
2022-07-06,3.968
2022-07-07,5.136
2022-07-08,2.534
2022-07-09,3.655
2022-07-10,2.838
2022-07-11,3.892
2022-07-12,1.84
2022-07-13,2.436
2022-07-14,2.725
2022-07-15,2.877
2022-07-16,2.32
2022-07-17,0.895
2022-07-18,1.656
2022-07-19,1.659
2022-07-20,6.884
2022-07-21,6.203
2022-07-23,7.718
2022-07-24,5.671
2022-07-25,9.549
2022-07-26,6.124
2022-07-27,6.064
2022-07-28,5.86
2022-07-29,8.46
2022-07-30,3.439
2022-07-31,6.937
2022-08-01,7.054
2022-08-02,3.873
2022-08-03,3.24
2022-08-04,5.457
2022-08-05,6.138
2022-08-06,6.771
2022-08-07,5.625
2022-08-08,6.236
2022-08-09,5.211
2022-08-10,4.567
2022-08-11,5.824
2022-08-12,6.122
2022-08-13,8.073
2022-08-14,3.094
2022-08-15,3.387
2022-08-16,5.846
2022-08-17,3.844
2022-08-18,4.513
2022-08-19,6.246
2022-08-20,1.096
2022-08-21,12.859
2022-08-22,9.259
2022-08-23,7.371
2022-08-24,8.166
2022-08-25,5.971
2022-08-26,4.052
2022-08-27,5.625
2022-08-28,8.504
2022-08-29,13.269
2022-08-30,6.795
2022-08-31,9.693
2022-09-01,9.086
2022-09-02,7.581
2022-09-03,8.272
2022-09-04,8.836
2022-09-05,8.984
2022-09-06,8.425
2022-09-07,6.267
2022-09-08,4.419
2022-09-09,6.747
2022-09-10,7.116
2022-09-11,9.119
2022-09-12,10.779
2022-09-13,7.907
2022-09-14,9.032
2022-09-15,9.856
2022-09-16,10.668
2022-09-17,6.061
2022-09-18,6.936
2022-09-20,4.446
2022-09-21,4.439
2022-09-22,7.818
2022-09-23,9.843
2022-09-24,8.71
2022-09-25,8.429
2022-09-26,8.502
2022-09-27,11.093
2022-09-28,11.232
2022-09-29,11.996
2022-09-30,12.996
2022-10-01,12.841
2022-10-02,14.883
2022-10-03,11.565
2022-10-04,9.395
2022-10-05,9.902
2022-10-06,9.185
2022-10-07,9.16
2022-10-08,6.178
2022-10-09,7.456
2022-10-10,8.835
2022-10-11,8.797
2022-10-12,8.759
2022-10-13,7.665
2022-10-14,9.906
2022-10-15,12.735
2022-10-16,12.567
2022-10-17,17.599
2022-10-18,17.736
2022-10-19,13.43
2022-10-20,9.529
2022-10-21,11.487
2022-10-22,12.848
2022-10-23,11.696
2022-10-24,12.833
2022-10-25,12.627
2022-10-26,13.084
2022-10-27,10.983
2022-10-28,9.776
2022-10-29,8.595
2022-10-30,7.722
2022-10-31,10.445
2022-11-01,15.396
2022-11-02,18.767
2022-11-03,18.398
2022-11-04,16.04
2022-11-05,15.65
2022-11-06,16.49
2022-11-07,15.744
2022-11-08,18.191
2022-11-09,15.703
2022-11-10,12.958
2022-11-11,14.957
2022-11-12,12.194
2022-11-13,10.864
2022-11-14,12.207
2022-11-15,15.865
2022-11-16,17.61
2022-11-17,16.664
2022-11-18,17.574
2022-11-19,13.764
2022-11-20,13.662
2022-11-21,13.749
2022-11-22,16.391
2022-11-23,17.431
2022-11-24,18.922
2022-11-25,16.994
2022-11-26,20.665
2022-11-27,23.721
2022-11-28,20.298
2022-11-29,16.793
2022-11-30,15.283
2022-12-01,14.267
2022-12-02,15.864
2022-12-03,16.479
2022-12-04,15.531
2022-12-05,13.234
2022-12-06,16.194
2022-12-07,12.899
2022-12-08,15.648
2022-12-09,15.001
2022-12-10,16.004
2022-12-11,14.064
2022-12-12,13.832
2022-12-13,14.867
2022-12-14,15.691
2022-12-15,16.331
2022-12-16,20.005
2022-12-17,17.046
2022-12-18,18.186
2022-12-19,16.684
2022-12-20,17.06
2022-12-21,18.229
2022-12-22,14.126
2022-12-23,12.11
2022-12-24,17.14
2022-12-25,21.081
2022-12-26,15.921
2022-12-27,16.47
2022-12-28,13.146
2022-12-29,18.297
2022-12-30,11.561
2022-12-31,22.051
2023-01-01,14.825
2023-01-02,14.441
2023-01-03,17.191
2023-01-04,19.746
2023-01-05,21.02
2023-01-06,20.36
2023-01-07,21.008
2023-01-08,21.234
2023-01-09,19.185
2023-01-10,16.269
2023-01-11,14.22
2023-01-12,14.23
2023-01-13,16.019
2023-01-14,17.063
2023-01-15,16.75
2023-01-16,15.295
2023-01-17,18.057
2023-01-18,21.874
2023-01-19,21.236
2023-01-20,17.403
2023-01-21,18.151
2023-01-22,20.426
2023-01-23,18.574
2023-01-24,15.806
2023-01-25,13.756
2023-01-26,15.084
2023-01-27,15.653
2023-01-28,18.26
2023-01-29,20.321
2023-01-30,20.316
2023-01-31,20.752
2023-02-01,18.905
2023-02-02,19.067
2023-02-03,23.478
2023-02-04,26.4
2023-02-05,21.328
2023-02-06,20.284
2023-02-07,19.405
2023-02-08,19.847
2023-02-09,20.125
2023-02-10,21.591
2023-02-11,17.337
2023-02-12,17.231
2023-02-13,14.773
2023-02-14,14.253
2023-02-15,15.98
2023-02-16,15.035
2023-02-17,15.891
2023-02-18,15.067
2023-02-19,15.996
2023-02-20,15.891
2023-02-21,16.771
2023-02-22,16.012
2023-02-23,20.258
2023-02-24,17.426
2023-02-25,15.546
2023-02-26,15.098
2023-02-27,16.255
2023-02-28,17.006
2023-03-01,16.732
2023-03-02,18.065
2023-03-03,15.8
2023-03-04,15.856
2023-03-05,17.407
2023-03-06,17.971
2023-03-07,16.223
2023-03-08,15.024
2023-03-09,15.467
2023-03-10,15.28
2023-03-11,16.57
2023-03-12,16.479
2023-03-13,16.992
2023-03-14,16.125
2023-03-15,15.041
2023-03-16,16.531
2023-03-17,13.852
2023-03-18,17.944
2023-03-19,16.481
2023-03-20,15.25
2023-03-21,15.074
2023-03-22,16.947
2023-03-23,16.147
2023-03-24,15.591
2023-03-25,13.587
2023-03-26,14.923
2023-03-27,12.8
2023-03-28,11.496
2023-03-29,10.128
2023-03-30,8.444
2023-03-31,12.281
2023-04-01,10.133
2023-04-02,13.507
2023-04-03,11.57
2023-04-04,11.734
2023-04-05,12.29
2023-04-06,13.709
2023-04-07,12.069
2023-04-08,10.647
2023-04-09,11.565
2023-04-10,15.318
2023-04-11,15.357
2023-04-12,14.454
2023-04-13,14.88
2023-04-14,11.654
2023-04-15,10.063
2023-04-16,7.43
2023-04-17,8.509
2023-04-18,8.651
2023-04-19,13.288
2023-04-20,13.462
2023-04-21,12.739
2023-04-22,12.948
2023-04-23,12.023
2023-04-24,10.589
2023-04-25,11.323
2023-04-26,13.004
2023-04-27,12.083
2023-04-28,11.852
2023-04-29,9.244
2023-04-30,7.219
2023-05-01,7.632
2023-05-02,8.199
2023-05-03,6.665
2023-05-04,7.726
2023-05-05,10.992
2023-05-06,10.037
2023-05-07,11.355
2023-05-08,7.484
2023-05-09,8.576
2023-05-10,7.578
2023-05-11,8.864
2023-05-12,12.672
2023-05-13,12.974
2023-05-14,9.21
2023-05-15,10.728
2023-05-16,11.841
2023-05-17,8.607
2023-05-18,10.207
2023-05-19,7.94
2023-05-20,4.353
2023-05-21,7.744
2023-05-22,7.853
2023-05-23,7.829
2023-05-24,7.693
2023-05-25,8.09
2023-05-26,5.432
2023-05-27,5.372
2023-05-28,7.179
2023-05-29,6.323
2023-05-30,7.005
2023-05-31,10.05
2023-06-01,8.753
2023-06-02,8.37
2023-06-03,8.281
2023-06-04,5.249
2023-06-05,6.844
2023-06-06,8.924
2023-06-07,6.474
2023-06-08,10.491
2023-06-09,4.381
2023-06-10,4.641
2023-06-11,2.265
2023-06-12,2.82
2023-06-13,3.581
2023-06-14,6.573
2023-06-15,9.186
2023-06-16,7.452
2023-06-17,7.229
2023-06-18,3.747
2023-06-19,8.683
2023-06-20,7.354
2023-06-21,7.767
2023-06-22,11.368
2023-06-23,10.32
2023-06-24,9.447
2023-06-25,9.054
2023-06-26,6.64
2023-06-27,6.377
2023-06-28,7.201
2023-06-29,5.937
2023-06-30,6.286
2023-07-01,8.753
2023-07-02,8.982
2023-07-03,6.879
2023-07-04,6.511
2023-07-05,5.444
2023-07-06,5.833
2023-07-07,4.638
2023-07-08,5.616
2023-07-09,5.112
2023-07-10,4.646
2023-07-11,4.906
2023-07-12,4.877
2023-07-13,4.976
2023-07-14,4.746
2023-07-15,5.195
2023-07-16,4.674
2023-07-17,5.148
2023-07-18,2.925
2023-07-19,9.582
2023-07-20,9.052
2023-07-21,8.299
2023-07-22,5.657
2023-07-23,6.05
2023-07-24,5.781
2023-07-25,7.041
2023-07-26,6.932
2023-07-27,6.264
2023-07-28,9.251
2023-07-29,10.426
2023-07-30,11.316
2023-07-31,10.392
2023-08-01,8.541
2023-08-02,6.965
2023-08-03,3.818
2023-08-04,4.157
2023-08-05,5.6
2023-08-06,7.058
2023-08-07,8.563
2023-08-08,7.145
2023-08-09,8.529
2023-08-10,7.071
2023-08-11,5.53
2023-08-12,4.196
2023-08-13,5.599
2023-08-14,8.687
2023-08-15,8.742
2023-08-16,6.761
2023-08-17,4.032
2023-08-18,4.323
2023-08-19,5.111
2023-08-20,7.914
2023-08-21,8.169
2023-08-22,5.104
2023-08-23,4.383
2023-08-24,4.385
2023-08-25,3.717
2023-08-26,4.218
2023-08-27,6.472
2023-08-28,7.273
2023-08-29,7.884
2023-08-30,5.659
2023-08-31,2.953
2023-09-01,6.537
2023-09-02,6.158
2023-09-03,5.678
2023-09-04,6.89
2023-09-05,6.536
2023-09-06,7.297
2023-09-07,7.175
2023-09-08,7.169
2023-09-09,7.065
2023-09-10,7.238
2023-09-11,6.612
2023-09-12,7.447
2023-09-13,7.26
2023-09-14,9.231
2023-09-15,10.065
2023-09-16,6.012
2023-09-17,5.082
2023-09-18,5.291
2023-09-19,6.835
2023-09-20,12.086
2023-09-21,9.348
2023-09-22,8.006
2023-09-23,10.537
2023-09-24,9.877
2023-09-25,7.852
2023-09-26,8.541
2023-09-27,6.301
2023-09-28,9.517
2023-09-29,11.5
2023-09-30,14.782
2023-10-01,9.14
2023-10-02,9.318
2023-10-03,10.512
2023-10-04,9.635
2023-10-05,8.515
2023-10-06,8.852
2023-10-07,9.407
2023-10-08,8.098
2023-10-09,9.966
2023-10-10,9.238
2023-10-11,9.838
2023-10-12,9.686
2023-10-13,10.165
2023-10-14,11.332
2023-10-15,10.028
2023-10-16,10.002
2023-10-17,13.798
2023-10-18,14.321
2023-10-19,15.59
2023-10-20,14.615
2023-10-21,13.801
2023-10-22,14.305
2023-10-23,12.693
2023-10-24,13.389
2023-10-25,13.006
2023-10-26,11.395
2023-10-27,9.61
2023-10-28,8.105
2023-10-29,3.549
2023-10-30,4.142
2023-10-31,8.9
2023-11-01,10.468
2023-11-02,11.121
2023-11-03,11.846
2023-11-04,13.054
2023-11-05,13.324
2023-11-06,10.816
2023-11-07,10.541
2023-11-08,12.164
2023-11-09,14.882
2023-11-10,13.446
2023-11-11,6.797
2023-11-12,6.951
2023-11-13,7.562
2023-11-14,9.324
2023-11-15,7.345
2023-11-16,9.015
2023-11-17,7.488
2023-11-18,7.48
2023-11-19,12.506
2023-11-20,11.539
2023-11-21,11.219
2023-11-22,11.877
2023-11-23,14.574
2023-11-24,18.564
2023-11-25,17.119
2023-11-26,18.149
2023-11-27,17.416
2023-11-28,14.765
2023-11-29,13.272
2023-11-30,15.498
2023-12-01,11.85
2023-12-02,9.687
2023-12-03,12.023
2023-12-04,16.325
2023-12-05,16.307
2023-12-06,18.105
2023-12-07,17.878
2023-12-08,13.83
2023-12-09,14.805
2023-12-10,18.459
2023-12-11,14.263
2023-12-12,15.765
2023-12-13,13.86
2023-12-14,12.518
2023-12-15,14.208
2023-12-16,13.673
2023-12-17,9.18
2023-12-18,13.193
2023-12-19,17.509
2023-12-20,16.875
2023-12-21,16.548
2023-12-22,15.705
2023-12-23,17.455
2023-12-24,16.452
2023-12-25,20.425
2023-12-26,22.89
2023-12-27,20.115
2023-12-28,18.074
2023-12-29,20.398
2023-12-30,20.236
2023-12-31,19.846
2024-01-01,19.113
2024-01-02,19.183
2024-01-03,19.308
2024-01-04,19.354
2024-01-05,18.296
2024-01-06,19.121
2024-01-07,16.069
2024-01-08,15.908
