Fecha,Temperatura_C
2016-03-28,5.269
2016-03-29,4.017
2016-03-30,3.35
2016-03-31,3.493
2016-04-01,1.452
2016-04-02,0.452
2016-04-03,-0.346
2016-04-04,-0.362
2016-04-05,-0.071
2016-04-06,-0.499
2016-04-07,-0.874
2016-04-08,-2.416
2016-04-09,-2.038
2016-04-10,1.249
2016-04-11,2.964
2016-04-12,-0.186
2016-04-13,-2.456
2016-04-14,-2.032
2016-04-15,-2.42
2016-04-19,-8.651
2016-04-20,-3.143
2016-04-21,-0.941
2016-04-22,-4.444
2016-04-23,-6.999
2016-04-24,-8.086
2016-04-25,-11.735
2016-04-26,-0.585
2016-04-27,-0.581
2016-04-28,-2.319
2016-04-29,-2.16
2016-04-30,1.538
2016-05-01,-2.553
2016-05-02,-3.616
2016-05-03,1.375
2016-05-04,2.165
2016-05-05,-2.956
2016-05-06,-3.531
2016-05-07,-3.956
2016-05-08,-4.28
2016-05-09,-3.3
2016-05-10,-3.025
2016-05-11,-4.967
2016-05-12,-3.385
2016-05-13,-0.987
2016-05-14,-5.167
2016-05-15,-5.689
2016-05-16,-2.365
2016-05-17,-3.801
2016-05-18,-4.648
2016-05-19,-6.447
2016-05-20,-5.343
2016-05-21,-7.828
2016-05-22,-1.431
2016-05-23,0.385
2016-05-24,-0.386
2016-05-25,-2.826
2016-05-26,-2.171
2016-05-27,-3.593
2016-05-28,-4.295
2016-05-29,-6.488
2016-05-30,-8.98
2016-05-31,2.235
2016-06-01,-11.34
2016-06-02,-8.687
2016-06-03,-8.068
2016-06-04,-12.592
2016-06-05,-13.11
2016-06-06,-9.308
2016-06-07,-5.992
2016-06-08,-5.817
2016-06-09,-7.333
2016-06-10,-2.89
2016-06-11,-1.003
2016-06-12,-3.176
2016-06-13,-4.236
2016-06-14,-5.408
2016-06-15,-4.662
2016-06-16,-1.442
2016-06-17,-3.355
2016-06-18,-2.88
2016-06-19,-3.366
2016-06-20,-4.928
2016-06-21,-2.419
2016-06-22,-1.616
2016-06-23,-1.771
2016-06-24,-3.843
2016-06-25,-3.43
2016-06-27,-5.106
2016-06-29,-0.842
2016-07-01,-2.797
2016-07-06,-3.142
2016-07-07,-1.319
2016-07-08,-5.176
2016-07-09,-6.985
2016-07-10,-9.994
2016-07-11,-11.481
2016-07-12,-8.944
2016-09-30,0.0
2016-10-02,3.469
2016-10-04,-2.776
2016-10-05,1.282
2016-10-06,-2.02
2016-10-07,-4.439
2016-10-08,-2.405
2016-10-09,-0.651
2016-10-10,-2.624
2016-10-11,-3.075
2016-10-12,-5.757
2016-10-13,-3.602
2016-10-14,-3.236
2016-10-15,-5.297
2016-10-16,-9.429
2016-10-17,-6.077
2016-10-18,-9.42
2016-10-19,-9.576
2016-10-20,-4.88
2016-10-21,0.906
2016-10-22,-1.096
2016-10-23,-4.089
2016-10-24,-7.544
2016-10-25,-5.856
2016-10-26,3.168
2016-10-27,5.409
2016-10-28,7.417
2016-10-29,2.569
2016-10-30,-1.903
2016-10-31,-5.587
2016-11-01,-9.041
2016-11-02,0.336
2016-11-03,7.423
2016-11-04,7.552
2016-11-05,9.1
2016-11-06,5.03
2016-11-09,3.363
2016-11-10,3.482
2016-11-15,-3.19
2016-11-17,3.66
2016-11-22,0.347
2016-11-23,-2.949
2016-11-24,-0.519
2016-11-28,3.548
2016-12-01,3.284
2016-12-02,4.095
2016-12-03,4.338
2016-12-04,1.909
2016-12-06,1.84
2016-12-07,0.428
2016-12-08,1.012
2016-12-10,1.882
2016-12-11,6.231
2016-12-12,1.764
2016-12-13,5.299
2016-12-14,7.789
2016-12-15,6.69
2016-12-16,4.857
2016-12-17,3.902
2016-12-18,4.15
2016-12-19,5.739
2016-12-20,5.879
2016-12-21,3.42
2016-12-22,2.501
2016-12-23,3.573
2016-12-24,2.373
2016-12-25,-2.019
2016-12-26,-6.153
2016-12-27,2.976
2016-12-28,6.26
2016-12-29,6.869
2016-12-30,6.162
2016-12-31,4.995
2017-01-01,6.644
2017-01-02,6.682
2017-01-03,4.513
2017-01-04,3.227
2017-01-05,5.695
2017-01-06,5.697
2017-01-07,5.397
2017-01-08,2.883
2017-01-09,1.852
2017-01-10,2.986
2017-01-11,6.377
2017-01-12,10.548
2017-01-13,7.924
2017-01-14,7.374
2017-01-15,6.452
2017-01-16,7.061
