Fecha,Precipitacion_mm
2019-02-01,0.0
2019-02-02,3.91700000000003
2019-02-03,9.70799999999997
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,3.0
2019-02-12,5.91599999999994
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.25
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.08400000000006
2019-03-10,0.0
2019-03-11,2.41599999999994
2019-03-12,0.95900000000006
2019-03-13,0.0829999999999699
2019-03-14,0.0
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,5.95799999999997
2019-03-22,10.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-29,1.9579999999999984
2019-03-30,2.875
2019-03-31,2.0090000000000146
2019-04-01,1.9289999999999736
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0790000000000077
2019-04-09,1.7420000000000186
2019-04-10,4.432999999999993
2019-04-11,0.146000000000015
2019-04-12,0.0629999999999881
2019-04-13,2.019999999999982
2019-04-14,8.53000000000003
2019-04-15,5.640999999999963
2019-04-16,0.3590000000000373
2019-04-17,0.4830000000000041
2019-04-18,2.8079999999999927
2019-04-19,8.907999999999959
2019-04-20,15.613
2019-04-21,12.162000000000036
2019-04-22,3.1129999999999995
2019-04-23,2.8619999999999663
2019-04-24,4.938000000000045
2019-04-25,12.00799999999998
2019-04-26,3.988
2019-04-27,0.004000000000019
2019-04-28,0.1539999999999963
2019-04-29,0.9169999999999732
2019-04-30,2.150000000000034
2019-05-01,0.1119999999999663
2019-05-02,0.875
2019-05-03,8.204999999999984
2019-05-04,12.854000000000042
2019-05-05,11.519999999999982
2019-05-06,6.995999999999981
2019-05-07,8.309000000000026
2019-05-08,10.062000000000012
2019-05-09,6.317000000000007
2019-05-10,4.045999999999992
2019-05-11,0.1829999999999927
2019-05-12,0.1829999999999927
2019-05-13,0.0169999999999959
2019-05-14,0.0380000000000109
2019-05-15,0.0620000000000118
2019-05-16,3.8039999999999736
2019-05-17,11.12099999999998
2019-05-18,10.533000000000015
2019-05-19,3.663000000000011
2019-05-20,10.39100000000002
2019-05-21,8.495999999999981
2019-05-22,0.1709999999999922
2019-05-23,0.021000000000015
2019-05-24,0.271000000000015
2019-05-25,7.5
