Fecha,Temperatura_°C
2019-03-26,1.367
2019-03-27,0.713
2019-03-28,0.056
2019-03-29,1.513
2019-03-30,1.252
2019-03-31,0.014
2019-04-01,0.561
2019-04-02,2.429
2019-04-03,3.579
2019-04-04,-1.908
2019-04-05,-2.087
2019-04-06,0.547
2019-04-07,3.112
2019-04-08,4.041
2019-04-09,0.121
2019-04-10,-2.225
2019-04-11,0.021
2019-04-12,-0.342
2019-04-13,-4.038
2019-04-14,-3.717
2019-04-15,-2.709
2019-07-25,-8.425
2019-07-26,-7.288
2019-07-27,-5.513
2019-07-28,-10.079
2019-07-29,-9.221
2019-07-30,-4.025
2019-07-31,-7.529
2019-08-01,-13.704
2019-08-02,-6.654
2019-08-03,-2.896
2019-08-04,0.183
2019-08-05,-1.725
2019-08-06,-6.35
2019-08-07,-8.387
2019-08-08,-11.721
2019-08-09,-11.263
2019-08-10,-7.096
2019-08-11,-14.158
2019-08-12,-11.192
2019-08-13,-2.883
2019-08-14,-0.225
2019-08-15,-2.354
2019-08-16,-6.513
2019-08-17,-11.983
2019-08-18,-9.542
2019-08-19,-8.471
2019-08-20,-5.004
2019-08-21,-5.471
2019-08-22,-2.683
2019-08-23,-0.404
2019-08-24,-5.05
2019-08-25,-7.35
2019-08-26,-3.479
2019-08-27,0.15
2019-08-28,-2.237
2019-08-29,-7.342
2019-08-30,-8.4
2019-08-31,-7.375
2019-09-01,-7.646
2019-09-02,-9.792
2019-09-03,-6.971
2019-09-04,-4.754
2019-09-05,-9.392
2019-09-06,-11.25
2019-09-07,-12.021
2019-09-08,-10.408
2019-09-09,-13.97
2019-09-10,-14.571
2019-09-11,-13.558
2019-09-12,-5.8
2019-09-13,-4.462
2019-09-14,-7.167
2019-09-15,-11.512
2019-09-16,-7.212
2019-09-17,-2.104
2019-09-18,-3.317
2019-09-19,-10.417
2019-09-20,-11.6
2019-09-21,-4.792
2019-09-22,-2.004
2019-09-23,-1.867
2019-09-24,-0.225
2019-09-25,2.417
2019-09-26,4.517
2019-09-27,-1.508
2019-09-28,-1.458
2019-09-29,-2.238
2019-09-30,-8.512
2019-10-01,-11.879
2019-10-02,-12.925
2019-10-03,-11.592
2019-10-04,-10.871
2019-10-05,-9.121
2019-10-06,-5.146
2019-10-07,-4.096
2019-10-08,-2.967
2019-10-09,-2.029
2019-10-10,-2.2
2019-10-11,-2.508
2019-10-12,-3.975
2019-10-13,-3.346
2019-10-14,-5.75
2019-10-15,-7.817
