Date,Snow_Depth_cm
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.16
2013-04-13,0.12
2013-04-14,0.0
2013-04-15,0.17
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-20,0.33
2013-04-21,0.0
2013-04-22,0.07
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.11
2013-04-26,0.14
2013-04-27,0.0
2013-04-28,0.0
2013-04-29,0.0
2013-05-01,0.0
2013-05-02,0.05
2013-05-03,10.75
2013-05-04,7.37
2013-05-05,4.21
2013-05-06,2.29
2013-05-07,0.0
2013-05-08,0.1
2013-05-09,0.74
2013-05-10,0.29
2013-05-11,0.04
2013-05-12,0.65
2013-05-13,0.0
2013-05-14,0.42
2013-05-15,0.5
2013-05-16,0.54
2013-05-17,0.08
2013-05-18,0.0
2013-05-19,0.68
2013-05-20,0.42
2013-05-21,0.9
2013-05-22,1.4
2013-05-23,1.17
2013-05-24,0.92
2013-05-25,0.07
2013-05-26,0.0
2013-05-28,40.98
2013-05-30,56.65
2013-05-31,62.88
2013-06-01,66.96
2013-06-02,63.81
2013-06-03,57.17
2013-06-04,53.75
2013-06-05,50.25
2013-06-06,49.37
2013-06-07,45.87
2013-06-08,43.75
2013-06-09,41.21
2013-06-10,38.46
2013-06-11,37.64
2013-06-12,36.24
2013-06-13,33.97
2013-06-14,32.37
2013-06-15,31.79
2013-06-16,32.03
2013-06-17,31.33
2013-06-18,30.97
2013-06-19,30.0
2013-06-20,29.58
2013-06-21,30.33
2013-06-22,38.43
2013-06-23,54.43
2013-06-24,51.1
2013-06-25,48.2
2013-06-26,45.33
2013-06-27,57.55
2013-06-28,88.26
2013-06-29,98.08
2013-06-30,92.83
2013-07-01,87.88
2013-07-02,85.0
2013-07-03,82.92
2013-07-04,80.42
2013-07-05,79.67
2013-07-06,81.22
2013-07-07,85.71
2013-07-08,83.17
2013-07-09,81.42
2013-07-10,79.67
2013-07-11,77.58
2013-07-12,76.29
2013-07-13,75.42
2013-07-14,73.29
2013-07-15,70.79
2013-07-16,68.94
2013-07-17,67.5
2013-07-18,67.62
2013-07-19,71.08
2013-07-20,77.29
2013-07-21,74.27
2013-07-22,79.2
2013-07-23,76.83
2013-07-24,76.02
2013-07-25,74.88
2013-07-26,73.79
2013-07-27,72.79
2013-07-28,71.38
2013-07-29,69.58
2013-07-30,67.62
2013-07-31,66.92
2013-08-01,66.33
2013-08-02,66.29
2013-08-03,66.68
2013-08-04,66.33
2013-08-05,64.46
2013-08-06,66.65
2013-08-07,82.85
2013-08-08,98.57
2013-08-09,95.01
2013-08-10,91.72
2013-08-11,93.31
2013-08-12,115.12
2013-08-13,113.04
2013-08-14,110.33
2013-08-15,107.38
2013-08-16,104.92
2013-08-17,103.29
2013-08-18,101.17
2013-08-19,100.17
2013-08-20,98.83
2013-08-21,95.54
2013-08-22,92.25
2013-08-23,91.42
2013-08-24,91.74
2013-08-25,91.33
2013-08-26,91.5
2013-08-27,89.52
2013-08-28,86.17
2013-08-29,81.88
2013-08-30,79.5
2013-08-31,77.46
2013-09-01,76.61
2013-09-02,77.92
2013-09-03,81.25
2013-09-04,79.88
2013-09-05,79.12
2013-09-06,77.88
2013-09-07,77.21
2013-09-08,73.21
2013-09-09,69.88
2013-09-10,65.79
2013-09-11,64.1
2013-09-12,62.07
2013-09-13,61.75
2013-09-14,63.0
2013-09-15,60.93
2013-09-16,61.98
2013-09-17,62.13
2013-09-18,60.42
2013-09-19,60.02
2013-12-19,0.0
2013-12-20,0.0
2013-12-21,0.0
2013-12-22,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-25,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-28,0.0
2013-12-29,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-04,0.0
2014-01-05,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-11,0.0
2014-01-12,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-25,0.0
2014-01-26,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-01,0.0
2014-02-02,0.03
2014-02-03,0.15
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.04
2014-02-07,0.0
2014-02-08,0.0
2014-02-09,0.81
2014-02-10,0.22
2014-02-11,0.0
2014-02-12,0.71
2014-02-13,0.23
2014-02-14,0.28
2014-02-15,1.18
2014-02-16,0.93
2014-02-17,0.5
2014-02-18,0.8
2014-02-19,0.29
2014-02-20,0.49
2014-02-21,0.54
2014-02-22,1.36
2014-02-23,1.25
2014-02-24,1.05
2014-02-25,1.57
2014-02-26,1.58
2014-02-27,0.49
2014-02-28,0.58
2014-03-01,1.08
2014-03-02,1.36
2014-03-03,0.96
2014-03-04,1.28
2014-03-05,1.75
2014-03-06,1.62
2014-03-07,1.42
2014-03-08,1.62
2014-03-09,0.89
2014-03-10,1.03
2014-03-11,0.99
2014-03-12,0.41
2014-03-13,0.33
2014-03-14,0.15
2014-03-15,0.0
2014-03-16,0.23
2014-03-17,1.1
2014-03-18,0.96
2014-03-19,0.91
2014-03-20,0.62
2014-03-21,0.58
2014-03-22,1.08
2014-03-23,1.17
2014-03-24,0.84
2014-03-25,1.19
2014-03-26,0.5
2014-03-27,1.12
2014-03-28,1.39
2014-03-29,0.84
2014-03-30,0.58
2014-03-31,0.8
2014-04-01,0.54
2014-04-02,0.17
2014-04-03,1.21
2014-04-04,0.93
2014-04-05,1.1
2014-04-06,1.06
2014-04-07,1.85
2014-04-08,1.58
2014-04-09,1.15
2014-04-10,0.92
2014-04-11,0.67
2014-04-12,1.93
2014-04-13,1.44
2014-04-14,0.96
2014-04-15,0.71
2014-04-16,1.0
2014-04-17,1.22
2014-04-18,1.17
2014-04-19,1.33
2014-04-20,1.71
2014-04-21,1.88
2014-04-22,1.0
2014-04-23,0.67
2014-04-24,0.96
2014-04-25,1.25
2014-04-26,1.5
2014-04-27,2.15
2014-04-28,2.36
2014-04-29,1.71
2014-04-30,2.62
2014-05-02,27.96
2014-05-03,24.73
2014-05-04,19.17
2014-05-05,15.5
2014-05-06,11.42
2014-05-07,7.08
2014-05-08,4.79
2014-05-09,2.0
2014-05-10,1.0
2014-05-11,2.83
2014-05-12,2.12
2014-05-13,2.38
2014-05-14,3.04
2014-05-15,3.19
2014-05-16,1.92
2014-05-17,2.08
2014-05-18,2.38
2014-05-19,1.89
2014-05-20,2.86
2014-05-22,21.18
2014-05-23,20.92
2014-05-24,18.75
2014-05-25,18.22
2014-05-26,16.54
2014-05-27,15.35
2014-05-28,13.54
2014-05-29,12.62
2014-05-30,13.04
2014-05-31,12.75
2014-06-01,12.33
2014-06-02,12.62
2014-06-03,12.84
2014-06-04,34.64
2014-06-05,29.72
2014-06-06,29.84
2014-06-09,55.76
2014-06-10,52.33
2014-06-13,82.67
2014-06-14,76.62
2014-06-15,70.33
2014-06-16,65.83
2014-06-17,62.88
2014-06-18,60.36
2014-06-19,58.4
2014-06-20,55.54
2014-06-21,54.21
2014-06-22,53.12
2014-06-23,52.21
2014-06-24,51.38
2014-06-25,50.97
2014-06-26,49.32
2014-06-27,47.96
2014-06-28,47.73
2014-06-29,46.32
2014-06-30,46.08
2014-07-01,46.62
2014-07-02,48.93
2014-07-03,52.62
2014-07-04,52.38
2014-07-05,51.46
2014-07-06,49.58
2014-07-07,49.71
2014-07-08,48.67
2014-07-09,48.58
2014-07-10,47.67
2014-07-11,47.03
2014-07-12,46.54
2014-07-13,46.35
2014-07-14,46.12
2014-07-15,53.51
2014-07-16,55.74
2014-07-17,55.08
2014-07-18,53.96
2014-07-19,52.62
2014-07-20,51.71
2014-07-21,51.84
2014-07-23,45.99
2014-07-24,49.92
2014-07-25,50.62
2014-07-26,50.31
2014-07-27,52.29
2014-07-28,52.62
2014-07-29,56.31
2014-07-30,55.88
2014-08-01,60.78
2014-08-02,60.62
2014-08-03,59.46
2014-08-04,58.62
2014-08-05,57.46
2014-08-06,63.22
2014-08-07,69.5
2014-08-08,67.62
2014-08-09,65.35
2014-08-10,63.96
2014-08-11,62.67
2014-08-12,61.92
2014-08-13,61.22
2014-08-14,60.43
2014-08-15,58.25
2014-08-16,55.5
2014-08-17,54.21
2014-08-18,50.38
2014-08-19,48.38
2014-08-20,45.02
2014-08-21,44.58
2014-08-22,43.34
2014-08-23,41.27
2014-08-26,55.27
2014-08-27,54.75
2014-08-28,53.67
2014-08-29,52.85
2014-08-30,53.02
2014-08-31,54.54
2014-09-01,53.41
2014-09-04,65.84
2014-09-06,70.72
2014-09-07,70.8
2014-09-08,68.25
2014-09-09,66.62
2014-09-10,65.88
2014-09-11,64.83
2014-09-12,63.0
2014-09-13,61.86
2014-09-14,62.32
2014-09-15,61.1
2014-09-16,58.75
2014-09-17,57.41
2014-09-18,53.79
2014-09-19,50.75
2014-09-20,48.58
2014-09-21,46.88
2014-09-22,46.26
2014-09-23,45.86
2014-09-24,47.27
2014-09-25,47.85
2014-09-26,47.15
2014-09-27,46.62
2014-09-28,43.69
2014-09-29,43.03
2014-09-30,40.79
2014-10-01,37.29
2014-10-02,33.72
2014-10-03,28.71
2014-10-04,26.16
2014-10-05,25.62
2014-10-06,18.58
2014-10-07,13.42
2014-10-08,8.19
2014-10-09,4.29
2014-10-10,2.99
2014-10-11,1.88
2014-10-12,2.19
2014-10-13,1.9
2014-10-14,1.96
2014-10-15,2.41
2014-10-16,2.36
2014-10-17,2.1
2014-10-18,2.89
2014-10-19,1.91
2014-10-20,2.03
2014-10-21,0.85
2014-10-22,0.79
2014-10-23,0.0
2014-10-24,0.07
2014-10-25,0.23
2014-10-26,0.12
2014-10-27,1.32
2014-10-28,0.91
2014-10-29,1.47
2014-10-30,2.62
2014-10-31,2.4
2014-11-01,1.97
2014-11-02,2.53
2014-11-03,2.67
2014-11-04,2.53
2014-11-05,2.88
2014-11-06,2.94
2014-11-07,2.94
2014-11-08,3.2
2014-11-09,2.24
2014-11-10,1.67
2014-11-11,1.46
2014-11-12,2.08
2014-11-13,2.26
2014-11-14,1.35
2014-11-15,1.25
2014-11-16,0.89
2014-11-17,1.08
2014-11-18,1.17
2014-11-19,2.15
2014-11-20,1.32
2014-11-21,2.58
2014-11-22,2.99
2014-11-23,2.62
2014-11-24,2.89
2014-11-25,2.22
2014-11-26,2.9
2014-11-27,1.88
2014-11-28,1.91
2014-11-29,0.67
2014-11-30,2.17
2014-12-01,2.58
2014-12-02,2.41
2014-12-03,1.79
2014-12-04,1.26
2014-12-05,1.0
2014-12-06,1.15
2014-12-07,1.62
2014-12-08,1.03
2014-12-09,1.22
2014-12-10,1.12
2014-12-12,1.12
2014-12-13,1.44
2014-12-14,1.17
2014-12-15,1.04
2014-12-16,0.17
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-20,0.33
2014-12-21,1.12
2014-12-22,2.2
2014-12-23,1.12
2014-12-24,0.67
2014-12-25,0.33
2014-12-26,0.61
2014-12-27,0.0
2014-12-28,0.42
2014-12-29,0.38
2014-12-30,0.65
2014-12-31,1.03
2015-01-01,0.9
2015-01-02,0.96
2015-01-03,0.21
2015-01-04,0.56
2015-01-05,0.12
2015-01-06,0.2
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.17
2015-01-15,0.0
2015-01-16,0.0
2015-01-17,0.0
2015-01-18,0.0
2015-01-19,0.2
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-24,0.0
2015-01-25,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-01-31,0.0
2015-02-01,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-14,0.0
2015-02-15,0.0
2015-02-16,0.0
2015-02-17,0.0
2015-02-18,0.52
2015-02-19,0.5
2015-02-20,1.07
2015-02-21,0.74
2015-02-22,0.11
2015-02-23,0.08
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-02-28,0.0
2015-03-01,0.12
2015-03-02,0.0
2015-03-03,0.25
2015-03-04,0.46
2015-03-05,0.33
2015-03-06,0.29
2015-03-07,0.7
2015-03-08,0.1
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,0.08
2015-03-17,0.25
2015-03-18,0.0
2015-03-19,0.52
2015-03-20,0.0
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.2
2015-03-26,0.0
2015-03-27,0.15
2015-03-28,0.08
2015-03-29,0.0
2015-03-30,0.2
2015-03-31,0.62
2015-04-01,0.06
2015-04-02,0.0
2015-04-03,0.0
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.25
2015-04-09,0.17
2015-04-10,0.59
2015-04-11,0.72
2015-04-12,1.0
2015-04-13,0.92
2015-04-14,0.75
2015-04-15,1.5
2015-04-16,0.25
2015-04-17,0.92
2015-04-18,0.42
2015-04-19,1.72
2015-04-20,1.86
2015-04-21,0.77
2015-04-22,0.0
2015-04-23,0.71
2015-04-24,0.96
2015-04-25,0.99
2015-04-26,0.55
2015-04-27,0.43
2015-04-28,0.21
2015-04-29,0.33
2015-04-30,0.74
2015-05-01,0.83
2015-05-02,0.08
2015-05-03,1.33
2015-05-04,0.76
2015-05-05,1.17
2015-05-06,1.05
2015-05-07,0.96
2015-05-08,1.33
2015-05-09,0.62
2015-05-10,1.38
2015-05-11,1.86
2015-05-12,1.75
2015-05-13,1.07
2015-05-14,0.71
2015-05-15,0.74
2015-05-16,0.99
2015-05-17,1.04
2015-05-18,1.2
2015-05-19,1.0
2015-05-22,0.0
2015-05-23,0.44
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-05-30,0.0
2015-05-31,1.22
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.33
2015-06-05,0.31
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.79
2015-06-13,0.0
2015-06-14,0.51
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.14
2015-06-18,0.58
2015-06-19,0.0
2015-06-20,0.58
2015-06-21,0.25
2015-06-22,0.0
2015-06-23,0.12
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.33
2015-06-27,0.0
2015-06-28,0.24
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-03,0.0
2015-07-04,0.18
2015-07-05,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-14,82.33
2015-07-15,77.36
2015-07-17,67.36
2015-07-18,63.48
2015-07-19,61.24
2015-07-20,58.95
2015-07-21,56.75
2015-07-22,55.33
2015-07-23,52.33
2015-07-24,50.71
2015-07-25,49.19
2015-07-26,47.3
2015-07-27,46.15
2015-07-28,44.46
2015-07-29,43.91
2015-07-30,42.46
2015-07-31,42.53
2015-08-03,90.92
2015-08-04,86.74
2015-08-08,168.33
2015-08-09,163.78
2015-08-11,166.58
2015-08-12,162.15
2015-08-13,156.88
2015-08-14,152.48
2015-08-15,149.81
2015-08-16,148.38
2015-08-17,143.0
2015-08-18,139.94
2015-08-19,135.42
2015-08-20,131.81
2015-08-21,130.04
2015-08-22,129.06
2015-08-23,125.53
2015-08-24,121.52
2015-08-25,119.46
2015-08-26,117.33
2015-08-27,116.42
2015-08-28,114.42
2015-08-29,112.24
2015-08-30,107.29
2015-08-31,101.35
2015-09-01,97.36
2015-09-02,92.77
2015-09-03,87.88
2015-09-04,85.47
2015-09-05,82.33
2015-09-06,80.49
2015-09-08,96.79
2015-09-11,132.85
2015-09-12,126.62
2015-09-13,120.79
2015-09-14,116.96
2015-09-15,115.15
2015-09-16,113.07
2015-09-17,111.31
2015-09-18,109.42
2015-09-19,107.08
2015-09-20,105.42
2015-09-21,103.33
2015-09-22,101.73
2015-09-25,125.5
2015-09-26,118.27
2015-09-27,114.53
2015-09-28,113.33
2015-09-29,108.35
2015-09-30,104.04
2015-10-02,102.48
2015-10-03,100.04
2015-10-04,99.48
2015-10-05,98.61
2015-10-06,114.64
2015-10-07,112.46
2015-10-08,111.42
2015-10-09,109.6
2015-10-10,106.94
2015-10-11,103.42
2015-10-12,101.29
2015-10-15,130.58
2015-10-16,123.27
2015-10-17,118.08
2015-10-18,112.13
2015-10-20,121.62
2015-10-21,114.73
2015-10-22,110.2
2015-10-23,106.63
2015-10-24,102.83
2015-10-25,99.08
2015-10-26,95.31
2015-10-27,90.75
2015-10-28,85.96
2015-10-29,78.38
2015-10-30,73.58
2015-10-31,69.49
2015-11-01,63.17
2015-11-02,56.29
2015-11-03,49.83
2015-11-04,44.1
2015-11-05,42.96
2015-11-06,36.92
2015-11-07,33.58
2015-11-08,29.71
2015-11-09,25.29
2015-11-10,20.58
2015-11-11,13.47
2015-11-12,2.48
2015-11-13,3.48
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.12
2015-11-20,0.0
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-26,0.0
2015-11-27,0.0
2015-11-28,0.0
2015-11-29,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-05,0.0
2015-12-06,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
