Fecha,Precipitacion_mm
2023-01-01,8.6
2023-01-02,5.6
2023-01-03,0.3
2023-01-04,0.1
2023-01-05,0.0
2023-01-06,0.1
2023-01-07,0.1
2023-01-08,5.0
2023-01-09,5.1
2023-01-10,13.3
2023-01-11,13.3
2023-01-12,0.0
2023-01-13,0.5
2023-01-14,0.5
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.6
2023-01-22,0.6
2023-01-23,8.6
2023-01-24,8.9
2023-01-25,7.4
2023-01-26,7.4
2023-01-27,0.2
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.2
2023-02-05,0.2
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,3.3
2023-02-09,3.3
2023-02-10,3.1
2023-02-11,8.3
2023-02-12,9.1
2023-02-13,17.5
2023-02-14,17.5
2023-02-15,1.3
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,1.6
2023-02-22,1.6
2023-02-23,0.0
2023-02-24,19.7
2023-02-25,19.7
2023-02-26,3.4
2023-02-27,0.7
2023-02-28,0.8
2023-03-01,0.8
2023-03-02,11.5
2023-03-03,11.5
2023-03-04,12.7
2023-03-05,42.1
2023-03-06,42.5
2023-03-07,4.2
2023-03-08,0.9
2023-03-09,0.9
2023-03-10,14.4
2023-03-11,34.3
2023-03-12,34.3
2023-03-13,0.5
2023-03-14,4.0
2023-03-15,4.0
2023-03-16,0.1
2023-03-17,0.1
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.6
2023-03-25,0.6
2023-03-26,0.0
2023-03-27,21.7
2023-03-28,21.8
2023-03-29,14.0
2023-03-30,14.0
2023-03-31,11.5
2023-04-01,11.7
2023-04-02,0.1
2023-04-03,0.3
2023-04-04,1.1
2023-04-05,1.1
2023-04-06,3.3
2023-04-07,3.3
2023-04-08,0.7
2023-04-09,0.7
2023-04-10,0.0
2023-04-11,0.1
2023-04-12,0.1
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.6
2023-04-18,0.6
2023-04-19,0.1
2023-04-20,1.1
2023-04-21,1.1
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,2.6
2023-04-25,2.6
2023-04-26,0.0
2023-04-27,7.1
2023-04-28,10.5
2023-04-29,10.5
2023-04-30,0.7
2023-05-01,0.7
2023-05-02,0.4
2023-05-03,1.3
2023-05-04,1.3
2023-05-05,0.2
2023-05-06,0.5
2023-05-07,0.5
2023-05-08,0.8
2023-05-09,0.8
2023-05-10,2.7
2023-05-11,13.2
2023-05-12,13.2
2023-05-13,7.6
2023-05-14,2.5
2023-05-15,8.5
2023-05-16,18.4
2023-05-17,18.4
2023-05-18,17.2
2023-05-19,17.2
2023-05-20,4.6
2023-05-21,4.9
2023-05-22,2.4
2023-05-23,7.7
2023-05-24,39.0
2023-05-25,39.5
2023-05-26,2.4
2023-05-27,0.7
2023-05-28,0.0
2023-05-29,0.5
2023-05-30,0.6
2023-05-31,0.7
2023-06-01,11.8
2023-06-02,17.5
2023-06-03,17.5
2023-06-04,8.3
2023-06-05,39.5
2023-06-06,39.9
2023-06-07,37.5
2023-06-08,37.6
2023-06-09,5.1
2023-06-10,0.2
2023-06-11,0.2
2023-06-12,0.1
2023-06-13,0.0
2023-06-14,0.1
2023-06-15,0.1
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.1
2023-06-20,0.1
2023-06-21,6.7
2023-06-22,7.9
2023-06-23,7.9
2023-06-24,3.6
2023-06-25,15.5
2023-06-26,15.5
2023-06-27,4.5
2023-06-28,4.5
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,30.0
2023-07-02,30.0
2023-07-03,20.4
2023-07-04,13.3
2023-07-05,12.9
2023-07-06,12.9
2023-07-07,0.2
2023-07-08,0.0
2023-07-09,0.6
2023-07-10,1.6
2023-07-11,1.6
2023-07-12,0.0
2023-07-13,0.1
2023-07-14,8.9
2023-07-15,8.9
2023-07-16,0.3
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,2.2
2023-07-20,15.4
2023-07-21,15.4
2023-07-22,3.1
2023-07-23,0.0
2023-07-24,0.3
2023-07-25,4.6
2023-07-26,4.6
2023-07-27,0.3
2023-07-28,46.2
2023-07-29,46.2
2023-07-30,25.6
2023-07-31,30.2
2023-08-01,30.4
2023-08-02,10.1
2023-08-03,4.2
2023-08-04,4.2
2023-08-05,0.9
2023-08-06,0.0
2023-08-07,0.5
2023-08-08,0.6
2023-08-09,4.2
2023-08-10,4.2
2023-08-11,1.9
2023-08-12,11.7
2023-08-13,19.4
2023-08-14,19.4
2023-08-15,16.0
2023-08-16,2.9
2023-08-17,11.9
2023-08-18,11.9
2023-08-19,0.0
2023-08-20,7.5
2023-08-21,7.5
2023-08-22,2.1
2023-08-23,1.8
2023-08-24,0.7
2023-08-25,0.7
2023-08-26,0.2
2023-08-27,4.7
2023-08-28,4.7
2023-08-29,4.5
2023-08-30,6.8
2023-08-31,9.2
2023-09-01,9.7
2023-09-02,4.0
2023-09-03,1.5
2023-09-04,0.5
2023-09-05,4.8
2023-09-06,4.8
2023-09-07,2.1
2023-09-08,2.1
2023-09-09,3.4
2023-09-10,3.4
2023-09-11,5.0
2023-09-12,5.0
2023-09-13,1.1
2023-09-14,24.9
2023-09-15,25.6
2023-09-16,8.5
2023-09-17,2.6
2023-09-18,0.7
2023-09-19,0.7
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,2.2
2023-09-27,6.3
2023-09-28,6.3
2023-09-29,0.1
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.2
2023-10-04,0.3
2023-10-05,4.8
2023-10-06,4.8
2023-10-07,17.7
2023-10-08,17.7
2023-10-09,2.4
2023-10-10,2.4
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.3
2023-10-20,0.3
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,3.7
2023-10-24,3.7
2023-10-25,1.3
2023-10-26,5.1
2023-10-27,21.9
2023-10-28,22.2
2023-10-29,10.8
2023-10-30,0.7
2023-10-31,0.7
2023-11-01,0.0
2023-11-02,1.0
2023-11-03,1.0
2023-11-04,5.8
2023-11-05,5.8
2023-11-06,2.6
2023-11-07,1.5
2023-11-08,0.7
2023-11-09,0.0
2023-11-10,1.0
2023-11-11,1.5
2023-11-12,1.5
2023-11-13,6.7
2023-11-14,8.4
2023-11-15,8.4
2023-11-16,11.5
2023-11-17,11.6
2023-11-18,3.4
2023-11-19,26.4
2023-11-20,26.4
2023-11-21,20.6
2023-11-22,1.8
2023-11-23,0.3
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.4
2023-11-28,4.9
2023-11-29,4.9
2023-11-30,5.9
2023-12-01,5.9
2023-12-02,2.7
2023-12-03,1.7
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,0.2
2023-12-10,0.7
2023-12-11,2.5
2023-12-12,2.5
2023-12-13,0.7
2023-12-14,4.2
2023-12-15,9.1
2023-12-16,9.1
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.1
2023-12-22,0.1
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,16.8
2024-01-05,16.8
2024-01-06,0.0
2024-01-07,0.2
2024-01-08,3.0
2024-01-09,3.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,1.0
2024-01-14,1.0
2024-01-15,0.8
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,1.0
2024-01-19,1.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.1
2024-01-24,0.1
2024-01-25,0.0
2024-01-26,0.8
2024-01-27,0.8
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.1
2024-01-31,0.1
2024-02-01,0.0
2024-02-02,10.7
2024-02-03,10.7
2024-02-04,0.4
2024-02-05,0.4
2024-02-06,18.9
2024-02-07,18.9
2024-02-08,0.5
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,3.2
2024-02-12,3.2
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,2.1
2024-02-17,2.1
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,1.3
2024-02-21,5.5
2024-02-22,5.5
2024-02-23,3.6
2024-02-24,0.0
2024-02-25,0.5
2024-02-26,0.5
2024-02-27,2.5
2024-02-28,2.5
2024-02-29,0.1
2024-03-01,9.0
2024-03-02,9.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,8.4
2024-03-06,8.4
2024-03-07,10.7
2024-03-08,29.1
2024-03-09,29.1
2024-03-10,1.1
2024-03-11,10.5
2024-03-12,21.7
