Date,Snow_Depth_cm
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,1.75
2020-06-13,1.38
2020-06-14,2.88
2020-06-15,11.5
2020-06-16,0.0
2020-06-17,4.43
2020-06-18,4.92
2020-06-19,0.59
2020-06-20,0.69
2020-06-21,6.67
2020-06-22,12.26
2020-06-23,0.0
2020-06-25,2.33
2020-06-26,19.96
2020-06-27,3.54
2020-06-28,1.25
2020-07-05,1.21
2020-07-06,18.28
2020-07-07,13.6
2020-07-09,0.52
2020-07-10,3.04
2020-07-11,1.08
2020-07-13,0.29
2020-07-14,0.38
2020-07-15,0.33
2020-07-16,0.52
2020-07-17,0.43
2020-07-18,0.36
2020-07-19,0.0
2020-07-20,0.25
2020-07-21,0.3
2020-07-22,0.13
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.38
2020-07-26,18.83
2020-07-28,0.05
2020-07-29,0.43
2020-07-30,0.29
2020-07-31,0.39
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.12
2020-08-05,0.08
2020-08-06,0.42
2020-08-07,0.33
2020-08-08,0.29
2020-08-09,0.21
2020-08-10,0.0
2020-08-11,0.29
2020-08-12,0.5
2020-08-13,0.5
2020-08-14,0.42
2020-08-15,0.54
2020-08-16,0.54
2020-08-17,0.38
2020-08-18,1.21
2020-08-19,1.92
2020-08-20,0.62
2020-08-21,0.25
2020-08-22,0.21
2020-08-23,0.0
2020-08-24,0.28
2020-08-25,0.15
2020-08-26,0.21
2020-08-27,0.62
2020-08-28,0.33
2020-08-29,0.08
2020-08-30,0.58
2020-08-31,0.54
2020-09-01,0.0
2020-09-02,0.04
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.08
2020-09-08,6.79
2020-09-09,30.5
2020-09-10,12.17
2020-09-11,0.91
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.08
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.33
2020-09-18,0.17
2020-09-19,0.25
2020-09-20,0.29
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.02
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.15
2020-10-10,0.1
2020-10-11,0.06
2020-10-12,0.19
2020-10-13,0.15
2020-10-14,0.23
2020-10-15,0.04
2020-10-16,0.27
2020-10-17,0.27
