Fecha,Temperatura_C
2020-02-08,24.87
2020-02-09,23.312
2020-02-10,22.944
2020-02-11,23.801
2020-02-12,21.743
2020-02-13,20.541
2020-02-14,23.454
2020-02-15,24.257
2020-02-16,22.613
2020-02-17,20.436
2020-02-18,25.402
2020-02-19,24.102
2020-02-20,26.211
2020-02-21,22.534
2020-02-22,22.084
2020-02-23,20.87
2020-02-24,18.634
2020-02-25,20.366
2020-02-27,26.86
2020-02-28,23.581
2020-02-29,24.145
2020-03-01,22.416
2020-03-02,23.603
2020-03-03,24.445
2020-03-04,22.693
2020-03-05,23.794
2020-03-06,22.736
2020-03-07,22.098
2020-03-08,22.066
2020-03-09,23.216
2020-03-10,22.26
2020-03-11,15.684
2020-03-12,25.365
2020-03-13,20.518
2020-03-14,21.528
2020-03-15,22.068
2020-03-16,19.383
2020-03-17,18.097
2020-03-18,18.741
2020-03-19,20.917
2020-03-20,20.857
2020-03-21,17.48
2020-03-22,17.118
2020-03-23,18.415
2020-03-24,20.256
2020-03-25,17.994
2020-03-26,19.768
2020-03-27,18.615
2020-03-28,19.43
2020-03-29,20.52
2020-03-30,20.849
2020-03-31,21.057
2020-04-01,18.914
2020-04-02,23.941
2020-04-03,22.36
2020-04-04,18.59
2020-04-05,15.856
2020-04-06,19.657
2020-04-07,22.828
2020-04-08,21.821
2020-04-09,20.875
2020-04-10,17.487
2020-04-11,14.672
2020-04-12,10.241
2020-04-13,13.708
2020-04-14,17.663
2020-04-15,17.068
2020-04-16,17.728
2020-04-17,21.203
2020-04-18,18.28
2020-04-19,19.935
2020-04-20,20.247
2020-04-21,19.655
2020-04-22,19.176
2020-04-23,14.409
2020-04-24,11.876
2020-04-25,12.064
2020-04-26,13.833
2020-04-27,11.97
2020-04-28,13.419
2020-04-29,17.214
2020-04-30,14.932
2020-05-01,18.305
2020-05-02,13.748
2020-05-03,12.902
2020-05-04,15.301
2020-05-05,15.864
2020-05-06,18.143
2020-05-07,19.062
2020-05-08,19.538
2020-05-09,13.683
2020-05-10,11.142
2020-05-11,10.823
2020-05-12,9.005
2020-05-13,12.606
2020-05-14,14.166
2020-05-15,16.336
2020-05-16,16.411
2020-05-17,18.294
2020-05-18,14.769
2020-05-19,11.368
2020-05-20,7.286
2020-05-21,6.316
2020-05-22,8.486
2020-05-23,15.855
2020-05-24,18.147
2020-05-25,19.33
2020-05-26,15.302
2020-05-27,16.11
2020-05-28,9.473
2020-05-29,9.347
2020-05-30,10.381
2020-05-31,10.327
2020-06-01,9.775
2020-06-02,9.135
2020-06-03,4.304
2020-06-04,2.84
2020-06-05,6.093
2020-06-06,10.05
2020-06-07,7.689
2020-06-08,2.545
2020-06-09,6.677
2020-06-10,6.428
2020-06-11,4.484
2020-06-12,2.378
2020-06-13,7.26
2020-06-14,12.388
2020-06-15,10.027
2020-06-16,7.539
2020-06-17,4.804
2020-06-18,6.482
2020-06-19,5.772
2020-06-20,6.638
2020-06-21,7.589
2020-06-22,6.898
2020-06-23,3.711
2020-06-24,1.628
2020-06-25,2.377
2020-06-26,5.73
2020-06-27,8.284
2020-06-28,8.42
2020-06-29,3.051
2020-06-30,2.924
2020-07-01,4.01
2020-07-02,7.41
2020-09-09,11.25
2020-09-10,11.243
2020-09-11,11.3
2020-09-15,15.155
2020-09-17,14.2
2020-09-18,15.66
2020-09-19,16.33
2020-09-20,16.925
2020-09-21,16.0
2020-09-22,15.773
2020-09-23,15.603
2020-09-24,14.845
2020-09-25,9.59
2020-09-27,12.915
2020-09-28,14.63
2020-09-29,12.47
2020-09-30,11.456
2020-10-01,5.52
2021-03-10,19.788
2021-03-11,17.321
2021-03-12,20.081
2021-03-13,19.275
2021-03-14,20.21
2021-03-15,15.204
2021-03-16,14.398
2021-03-17,15.511
2021-03-18,12.29
2021-03-19,12.039
2021-03-20,15.063
2021-03-21,16.561
2021-03-22,17.548
2021-03-23,20.365
2021-03-24,16.752
2021-03-25,13.517
2021-03-26,14.427
2021-03-27,19.45
2021-03-28,21.737
2021-03-29,19.962
2021-03-30,19.756
2021-03-31,19.533
2021-04-01,16.641
2021-04-02,17.956
2021-04-03,20.765
2021-04-04,17.96
2021-04-05,16.696
2021-04-06,19.042
2021-04-07,16.325
2021-04-08,14.62
2021-04-09,14.179
2021-04-10,12.75
2021-04-11,19.594
2021-04-12,19.975
2021-04-13,21.596
2021-04-14,19.292
2021-04-15,19.263
2021-04-16,18.444
2021-04-17,16.375
2021-04-18,17.727
2021-04-19,18.598
2021-04-20,12.777
2021-04-21,12.077
2021-04-22,13.885
2021-04-23,9.996
2021-04-24,16.673
2021-04-25,17.544
2021-04-26,17.846
2021-04-27,18.117
2021-04-28,19.271
2021-04-29,16.869
2021-04-30,13.181
2021-05-01,10.002
2021-05-02,9.381
2021-05-03,11.227
2021-05-04,11.552
2021-05-05,10.369
2021-05-06,15.933
2021-05-07,13.498
2021-05-08,7.064
2021-05-09,10.356
2021-05-10,13.709
2021-05-11,15.15
2021-05-12,16.202
2021-05-13,14.317
2021-05-14,16.548
2021-05-15,14.89
2021-05-16,13.963
2021-05-17,18.212
2021-05-18,13.581
2021-05-19,9.135
2021-05-20,5.973
2021-05-21,5.156
2021-05-22,6.096
2021-05-23,10.556
2021-05-24,11.142
2021-05-25,12.413
2021-05-26,11.079
2021-05-27,11.579
2021-05-28,9.75
2021-05-29,8.431
2021-05-30,10.033
2021-05-31,12.875
2021-06-01,10.879
2021-06-02,12.777
2021-06-03,14.543
2021-06-04,10.808
2021-06-05,9.673
2021-06-06,10.446
2021-06-07,12.173
2021-06-08,10.458
2021-06-09,7.381
2021-06-10,10.173
2021-06-11,14.423
2021-06-12,14.962
2021-06-13,10.727
2021-06-14,13.892
2021-06-15,10.96
2021-06-16,9.287
2021-06-17,9.119
2021-06-18,9.61
2021-06-19,9.198
2021-06-20,6.075
2021-06-21,7.817
2021-06-22,9.848
2021-06-23,5.171
2021-06-24,6.231
2021-06-25,4.683
2021-06-26,3.367
2021-06-27,3.56
2021-06-28,7.669
2021-06-29,11.896
2021-06-30,10.529
2021-07-01,8.122
2021-07-02,8.972
2021-07-03,12.796
2021-07-04,11.696
2021-07-05,12.698
2021-07-06,5.844
2021-07-07,10.335
2021-07-08,12.315
2021-07-09,6.6
2021-07-10,12.104
2021-07-11,13.36
2021-07-12,7.554
2021-07-13,9.606
2021-07-14,3.329
2021-07-15,10.332
2021-07-16,6.275
2021-07-17,9.651
2021-07-18,13.954
2021-07-19,15.573
2021-07-20,16.977
2021-07-21,16.735
2021-07-22,16.079
2021-07-23,14.975
2021-07-24,4.431
2021-07-25,6.565
2021-07-26,6.494
2021-07-27,7.319
2021-07-28,10.421
2021-07-29,13.56
2021-07-30,13.13
2021-07-31,14.84
2021-08-01,16.965
2021-08-02,17.969
2021-08-03,18.644
2021-08-04,18.877
2021-08-05,15.942
2021-08-06,15.117
2021-08-07,7.165
2021-08-08,5.733
2021-08-09,7.506
2021-08-10,10.948
2021-08-11,12.867
2021-08-12,11.388
2021-08-13,11.881
2021-08-14,13.25
2021-08-15,12.102
2021-08-16,10.196
2021-08-17,10.356
2021-08-18,8.858
2021-08-19,5.923
2021-08-20,6.135
2021-08-21,7.46
2021-08-22,7.573
2021-08-23,4.144
2021-08-24,5.191
2021-08-25,5.929
2021-08-26,8.315
2021-08-27,9.844
2021-08-28,12.219
2021-08-29,17.365
2021-08-30,14.296
2021-08-31,11.677
2021-09-01,11.925
2021-09-02,14.298
2021-09-03,11.117
2021-09-04,11.373
2021-09-05,11.391
2021-09-06,8.244
2021-09-07,4.785
2021-09-08,9.198
2021-09-09,15.852
2021-09-10,16.919
2021-09-11,10.946
2021-09-12,6.73
2021-09-13,4.342
2021-09-14,8.727
2021-09-15,12.819
2021-09-16,15.827
2021-09-17,14.867
2021-09-18,12.506
2021-09-19,9.194
2021-09-20,11.688
2021-09-21,15.267
2021-09-22,11.685
2021-09-23,17.027
2021-09-24,20.523
2021-09-25,13.738
2021-09-26,15.929
2021-09-27,14.756
2021-09-28,15.269
2021-09-29,14.571
2021-09-30,11.006
2021-10-01,11.731
2021-10-02,11.169
2021-10-03,12.808
2021-10-04,14.98
2021-10-05,13.15
2021-10-06,16.167
2021-10-07,15.765
2021-10-08,9.904
2021-10-09,12.023
2021-10-10,13.525
2021-10-11,19.29
2021-10-12,12.231
2021-10-13,12.456
2021-10-14,9.633
2021-10-15,10.308
2021-10-16,15.048
2021-10-17,14.879
2021-10-18,18.746
2021-10-19,21.265
2021-10-20,15.665
2021-10-21,16.629
2021-10-22,13.373
2021-10-23,13.544
2021-10-24,19.423
2021-10-25,23.26
2021-10-26,19.071
2021-10-27,19.677
2021-10-28,22.423
2021-10-29,22.548
2021-10-30,23.275
2021-10-31,20.452
2021-11-01,18.492
2021-11-02,20.194
2021-11-03,16.977
2021-11-04,13.96
2021-11-05,16.836
2021-11-06,16.846
2021-11-07,17.946
2021-11-08,20.833
2021-11-09,18.908
2021-11-10,18.06
2021-11-11,19.81
2021-11-12,18.362
2021-11-13,15.235
2021-11-14,19.242
2021-11-15,18.277
2021-11-16,19.975
2021-11-17,21.237
2021-11-18,20.352
2021-11-19,20.475
2021-11-20,21.319
2021-11-21,23.117
2021-11-22,23.454
2021-11-23,22.548
2021-11-24,18.325
2021-11-25,22.498
2021-11-26,20.769
2021-11-27,15.86
2021-11-28,20.119
2021-11-29,20.408
2021-11-30,18.038
2021-12-01,18.85
2021-12-02,20.092
2021-12-03,19.462
2021-12-04,22.196
2021-12-05,26.217
2021-12-06,23.521
2021-12-07,21.765
2021-12-08,22.569
2021-12-09,21.752
2021-12-10,20.779
2021-12-11,17.527
2021-12-12,16.908
2021-12-13,17.537
2021-12-14,18.446
2021-12-15,21.398
2021-12-16,21.931
2021-12-17,23.077
2021-12-18,23.51
2021-12-19,25.369
2021-12-20,25.396
2021-12-21,24.079
2021-12-22,19.512
2021-12-23,25.759
2021-12-24,22.648
2021-12-25,23.521
2021-12-26,24.029
2021-12-27,24.246
2021-12-28,25.425
2021-12-29,21.206
2021-12-30,22.048
2021-12-31,23.244
2022-01-01,20.258
2022-01-02,20.96
2022-01-03,21.517
2022-01-04,22.485
2022-01-05,23.298
2022-01-06,22.266
2022-01-07,24.385
