Date,Snow_Depth_cm
2013-04-09,0.0
2013-04-10,0.0
2013-04-12,0.0
2013-04-13,3.04
2013-04-14,2.91
2013-04-15,2.54
2013-04-16,2.92
2013-04-17,3.45
2013-04-18,2.54
2013-04-19,3.42
2013-04-20,2.92
2013-04-21,2.25
2013-04-22,3.08
2013-04-23,3.71
2013-04-24,3.08
2013-04-25,3.08
2013-04-26,0.0
2013-04-27,0.0
2013-04-28,2.13
2013-04-29,2.04
2013-04-30,2.62
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,19.14
2013-05-04,14.08
2013-05-05,11.33
2013-05-06,8.96
2013-05-07,6.37
2013-05-08,4.54
2013-05-09,2.45
2013-05-10,0.0
2013-05-11,0.0
2013-05-12,2.25
2013-05-13,2.42
2013-05-14,3.12
2013-05-15,3.08
2013-05-16,4.18
2013-05-17,4.45
2013-05-18,2.87
2013-05-19,4.79
2013-05-20,4.0
2013-05-21,4.09
2013-05-22,4.56
2013-05-23,3.59
2013-05-24,3.77
2013-05-25,3.83
2013-05-26,4.29
2013-05-27,10.62
2013-05-28,34.5
2013-05-29,44.52
2013-05-30,41.57
2013-05-31,45.58
2013-06-01,54.29
2013-06-02,51.96
2013-06-03,48.71
2013-06-04,45.79
2013-06-05,43.04
2013-06-06,41.92
2013-06-07,40.62
2013-06-08,39.22
2013-06-09,38.25
2013-06-10,36.5
2013-06-11,35.32
2013-06-12,34.12
2013-06-13,34.0
2013-06-14,32.17
2013-06-15,31.29
2013-06-16,30.17
2013-06-17,30.17
2013-06-18,29.74
2013-06-19,29.7
2013-06-20,29.25
2013-06-21,30.0
2013-06-22,34.98
2013-06-23,37.54
2013-06-24,38.67
2013-06-25,37.54
2013-06-26,35.5
2013-06-27,47.12
2013-06-28,61.44
2013-06-29,68.35
2013-06-30,69.04
2013-07-01,64.29
2013-07-02,60.21
2013-07-03,59.21
2013-07-04,68.76
2013-07-05,66.38
2013-07-06,76.08
2013-07-07,69.54
2013-07-08,66.71
2013-07-09,63.04
2013-07-10,61.29
2013-07-11,60.04
2013-07-12,59.12
2013-07-13,58.38
2013-07-14,56.71
2013-07-15,54.76
2013-07-16,52.08
2013-07-17,51.67
2013-07-18,50.7
2013-07-19,50.0
2013-07-20,50.58
2013-07-21,57.62
2013-07-22,55.5
2013-07-23,54.67
2013-07-24,52.88
2013-07-25,52.38
2013-07-26,53.42
2013-07-27,52.59
2013-07-28,51.25
2013-07-29,49.67
2013-07-30,48.21
2013-07-31,47.7
2013-08-01,47.7
2013-08-02,47.43
2013-08-03,47.58
2013-08-04,47.17
2013-08-05,49.0
2013-08-06,49.42
2013-08-07,85.71
2013-08-08,87.67
2013-08-09,93.64
2013-08-10,91.46
2013-08-11,96.92
2013-08-12,104.62
2013-08-13,103.21
2013-08-14,100.25
2013-08-15,98.21
2013-08-16,96.24
2013-08-17,94.04
2013-08-18,91.75
2013-08-19,90.08
2013-08-20,87.38
2013-08-21,86.17
2013-08-22,85.88
2013-08-23,85.29
2013-08-24,84.83
2013-08-25,84.17
2013-08-26,83.12
2013-08-27,81.08
2013-08-28,77.58
2013-08-29,74.29
2013-08-30,72.04
2013-08-31,70.29
2013-09-01,70.1
2013-09-02,75.45
2013-09-03,80.38
2013-09-04,74.37
2013-09-05,76.84
2013-09-06,77.0
2013-09-07,84.0
2013-09-08,79.46
2013-09-09,75.58
2013-09-10,71.92
2013-09-11,70.48
2013-09-12,69.79
2013-09-13,69.0
2013-09-14,69.83
2013-09-15,69.1
2013-09-16,69.83
2013-09-17,70.67
2013-09-18,69.71
2013-09-19,69.0
2013-09-20,70.0
2013-09-21,76.37
2013-09-22,75.95
2013-09-23,75.33
2013-09-24,73.08
2013-09-25,70.77
2013-09-26,68.96
2013-09-27,67.96
2013-09-28,67.88
2013-09-29,67.48
2013-09-30,65.74
2013-10-01,62.33
2013-10-02,61.58
2013-10-03,60.57
2013-10-04,57.83
2013-10-05,54.88
2013-10-06,51.75
2013-10-07,48.38
2013-10-08,45.73
2013-10-09,43.29
2013-10-10,40.54
2013-10-11,38.08
2013-10-12,35.15
2013-10-13,31.42
2013-10-14,26.58
2013-10-15,22.43
2013-10-16,18.25
2013-10-17,14.33
2013-10-18,9.96
2013-10-19,8.5
2013-10-20,5.95
2013-10-21,3.78
2013-10-22,0.0
2013-10-23,3.27
2013-10-26,2.83
2013-10-27,2.67
2013-10-28,2.68
2013-10-29,2.65
2013-10-30,3.3
2013-10-31,2.25
2013-11-01,0.0
2013-11-02,2.75
2013-11-03,2.17
2013-11-04,0.0
2013-11-05,2.17
2013-11-06,2.17
2013-11-07,2.67
2013-11-08,2.86
2013-11-09,2.6
2013-11-10,0.0
2013-11-11,2.0
2013-11-12,2.08
2013-11-13,2.42
2013-11-14,0.0
2013-11-15,2.79
2013-11-16,2.04
2013-11-17,2.12
2013-11-18,0.0
2013-11-19,2.42
2013-11-20,2.62
2013-11-21,2.08
2013-11-22,2.45
2013-11-23,2.0
2013-11-24,2.35
2013-11-25,2.5
2013-11-26,2.65
2013-11-27,3.17
2013-11-28,2.71
2013-11-29,2.33
2013-11-30,2.91
2013-12-01,2.91
2013-12-02,2.55
2013-12-03,2.79
2013-12-04,2.25
2013-12-05,2.73
2013-12-06,2.58
2013-12-07,2.29
2013-12-08,2.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-14,0.0
2013-12-15,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-21,0.0
2013-12-22,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-25,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-28,0.0
2013-12-29,2.04
2013-12-30,0.0
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,0.0
2014-01-03,2.08
2014-01-04,0.0
2014-01-05,0.0
2014-01-06,0.0
2014-01-07,2.04
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,2.08
2014-01-11,0.0
2014-01-12,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-25,0.0
2014-01-26,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-02,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-08,0.0
2014-02-09,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-15,0.0
2014-02-16,0.0
2014-02-17,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-22,0.0
2014-02-23,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-01,0.0
2014-03-02,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-08,0.0
2014-03-09,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-15,2.12
2014-03-16,0.0
2014-03-17,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-22,2.0
2014-03-23,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,2.46
2014-03-29,0.0
2014-03-30,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,2.0
2014-04-03,3.17
2014-04-04,2.54
2014-04-05,2.71
2014-04-06,2.17
2014-04-07,0.0
2014-04-08,3.79
2014-04-09,0.0
2014-04-10,2.05
2014-04-11,2.75
2014-04-12,2.08
2014-04-13,2.21
2014-04-14,2.29
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,2.88
2014-04-18,3.61
2014-04-19,2.04
2014-04-20,0.0
2014-04-21,2.04
2014-04-22,2.25
2014-04-23,2.21
2014-04-24,0.0
2014-04-25,0.0
2014-04-26,0.0
2014-04-27,0.0
2014-04-28,2.12
2014-04-29,2.71
2014-04-30,2.67
2014-05-01,19.84
2014-05-02,44.57
2014-05-03,70.15
2014-05-04,61.46
2014-05-05,53.88
2014-05-06,48.92
2014-05-07,43.88
2014-05-08,40.17
2014-05-09,37.71
2014-05-10,35.29
2014-05-11,34.26
2014-05-12,33.17
2014-05-13,31.59
2014-05-14,30.57
2014-05-15,30.08
2014-05-16,28.41
2014-05-17,27.0
2014-05-18,26.58
2014-05-19,25.67
2014-05-20,26.96
2014-05-21,32.98
2014-05-22,28.58
2014-05-23,27.62
2014-05-24,27.38
2014-05-25,28.53
2014-05-26,28.0
2014-05-27,27.39
2014-05-28,27.46
2014-05-29,27.88
2014-05-30,27.86
2014-05-31,27.77
2014-06-01,26.79
2014-06-02,26.38
2014-06-03,25.53
2014-06-04,57.3
2014-06-05,50.58
2014-06-06,47.08
2014-06-07,66.48
2014-06-08,82.54
2014-06-09,81.62
2014-06-10,76.54
2014-06-11,76.79
2014-06-12,96.28
2014-06-13,96.67
2014-06-14,89.75
2014-06-15,85.62
2014-06-16,82.17
2014-06-17,79.88
2014-06-18,77.17
2014-06-19,74.12
2014-06-20,72.92
2014-06-21,72.42
2014-06-22,71.54
2014-06-23,70.46
2014-06-24,69.12
2014-06-25,69.1
2014-06-26,71.73
2014-06-27,70.83
2014-06-28,66.79
2014-06-29,65.96
2014-06-30,66.17
2014-07-01,65.38
2014-07-02,69.91
2014-07-03,70.38
2014-07-04,68.62
2014-07-05,70.45
2014-07-06,71.17
2014-07-07,70.17
2014-07-08,68.88
2014-07-09,68.5
2014-07-10,67.43
2014-07-11,66.54
2014-07-12,65.96
2014-07-13,65.46
2014-07-14,65.62
2014-07-15,92.22
2014-07-16,98.95
2014-07-17,96.38
2014-07-18,94.12
2014-07-19,91.96
2014-07-20,90.58
2014-07-21,88.88
2014-07-22,88.04
2014-07-23,87.79
2014-07-24,87.38
2014-07-25,86.38
2014-07-26,85.62
2014-07-27,85.21
2014-07-28,86.43
2014-07-29,95.78
2014-07-30,93.75
2014-07-31,105.24
2014-08-01,115.88
2014-08-02,107.96
2014-08-03,107.45
2014-08-04,104.29
2014-08-05,103.17
2014-08-06,121.22
2014-08-07,124.54
2014-08-08,119.12
2014-08-09,116.79
2014-08-10,114.79
2014-08-11,113.42
2014-08-12,112.71
2014-08-13,111.43
2014-08-14,110.92
2014-08-15,109.58
2014-08-16,107.46
2014-08-17,104.62
2014-08-18,101.53
2014-08-19,99.26
2014-08-20,97.77
2014-08-21,95.54
2014-08-22,94.53
2014-08-23,96.47
2014-08-24,120.91
2014-08-25,115.08
2014-08-26,110.92
2014-08-27,107.21
2014-08-28,105.0
2014-08-29,103.88
2014-08-30,108.0
2014-08-31,109.62
2014-09-01,117.24
2014-09-02,129.71
2014-09-03,134.81
2014-09-04,145.12
2014-09-05,144.25
2014-09-06,143.62
2014-09-07,139.71
2014-09-08,137.5
2014-09-09,135.42
2014-09-10,146.32
2014-09-11,158.77
2014-09-12,158.48
2014-09-13,157.62
2014-09-14,156.27
