Fecha,Temperatura_°C
2017-06-12,2.527
2017-06-13,0.821
2017-06-14,1.892
2017-06-15,5.788
2017-06-16,4.062
2017-06-17,-0.5
2017-06-18,-1.038
2017-06-19,0.246
2017-06-20,2.383
2017-06-21,3.208
2017-06-22,3.7
2017-06-23,1.371
2017-06-24,3.979
2017-06-25,6.029
2017-06-26,1.183
2017-06-27,-3.996
2017-06-28,-3.65
2017-06-29,-1.346
2017-06-30,2.058
2017-07-01,3.512
2017-07-02,3.392
2017-07-03,3.846
2017-07-04,-1.262
2017-07-05,3.121
2017-07-06,4.237
2017-07-07,1.992
2017-07-08,2.586
2017-07-09,3.083
2017-07-10,2.479
2017-07-11,3.029
2017-07-12,4.767
2017-07-13,4.4
2017-07-14,0.267
2017-07-15,-2.558
2017-07-16,-5.938
2017-07-17,1.029
2017-07-18,2.879
2017-07-19,3.583
2017-07-20,4.233
2017-07-21,4.321
2017-07-22,3.725
2017-07-23,3.125
2017-07-24,5.35
2017-07-25,3.833
2017-07-26,4.704
2017-07-27,5.921
2017-07-28,6.992
2017-07-29,5.938
2017-07-30,5.687
2017-07-31,6.717
2017-08-01,-0.075
2017-08-02,1.388
2017-08-03,4.071
2017-08-04,4.446
2017-08-05,3.975
2017-08-06,2.837
2017-08-07,1.879
2017-08-08,4.521
2017-08-09,3.183
2017-08-10,1.846
2017-08-11,-4.013
2017-08-12,-7.854
2017-08-13,-3.383
2017-08-14,0.112
2017-08-15,1.425
2017-08-16,2.9
2017-08-17,3.412
2017-08-18,3.375
2017-08-19,1.621
2017-08-20,2.321
2017-08-21,6.575
2017-08-22,5.808
2017-08-23,5.204
2017-08-24,3.55
2017-08-25,0.708
2017-08-26,2.05
2017-08-27,2.363
2017-08-28,3.096
2017-08-29,4.467
2017-08-30,5.312
2017-08-31,6.596
2017-09-01,6.558
2017-09-02,6.271
2017-09-03,6.046
2017-09-04,3.204
2017-09-05,5.017
2017-09-06,4.171
2017-09-07,2.671
2017-09-08,-1.35
2017-09-09,-2.475
2017-09-10,-5.533
2017-09-11,0.754
2017-09-12,0.554
2017-09-13,-2.554
2017-09-14,1.682
2017-09-15,5.74
2017-09-16,7.683
2017-09-17,9.0
2017-09-18,9.929
2017-09-19,8.886
2017-09-23,7.5
2017-09-24,8.587
2017-09-25,9.546
2017-09-26,9.633
2017-09-27,9.217
2017-09-28,5.337
2017-09-29,8.104
2017-09-30,7.083
2017-10-01,0.05
2017-10-02,1.121
2017-10-03,5.135
2017-10-05,6.617
2017-10-06,7.054
2017-10-07,7.029
2017-10-08,5.725
2017-10-09,4.912
2017-10-10,3.663
2017-10-11,2.735
2017-10-12,1.788
2017-10-13,3.458
2017-10-14,7.521
2017-10-15,9.167
2017-10-16,7.354
2017-10-17,6.988
2017-10-18,7.354
2017-10-19,9.233
2017-10-20,8.821
2017-10-21,9.054
2017-10-22,9.367
2017-10-23,9.333
2017-10-24,7.6
2017-10-25,7.929
2017-10-26,6.779
2017-10-27,8.033
2017-10-28,5.971
2017-10-29,3.921
2017-10-30,4.371
2017-10-31,5.837
2017-11-01,5.925
2017-11-02,4.983
2017-11-03,3.704
2017-11-04,1.804
2017-11-05,7.829
2017-11-06,9.85
2017-11-07,8.225
2017-11-08,7.504
2017-11-09,8.475
2017-11-10,10.971
2017-11-11,12.571
2017-11-12,13.95
2017-11-13,12.875
2017-11-14,12.696
2017-11-15,11.046
2017-11-16,10.504
2017-11-17,9.012
2017-11-18,7.046
2017-11-19,9.208
2017-11-20,7.108
2017-11-21,7.6
2017-11-22,9.708
2017-11-23,11.058
2017-11-24,8.842
2017-11-25,10.633
2017-11-26,11.033
2017-11-27,12.05
2017-11-28,11.817
2017-11-29,8.924
2017-12-01,13.68
2017-12-02,9.013
2017-12-03,8.408
2017-12-04,10.821
2017-12-05,10.775
2017-12-06,11.221
2017-12-07,11.804
2017-12-08,11.858
2017-12-09,12.979
2017-12-10,14.975
2017-12-11,14.792
2017-12-12,12.492
2017-12-13,11.529
2017-12-14,14.291
2017-12-15,16.238
2017-12-16,15.092
2017-12-17,15.146
2017-12-18,15.967
2017-12-19,13.243
2017-12-24,13.533
2017-12-25,13.346
2017-12-26,12.542
2017-12-27,12.75
2017-12-28,14.475
2017-12-29,15.829
2017-12-30,14.062
2017-12-31,12.117
2018-01-01,9.996
2018-01-02,10.242
2018-01-03,11.871
2018-01-04,13.067
2018-01-05,12.908
2018-01-06,14.846
2018-01-07,13.85
2018-01-08,11.933
2018-01-09,12.183
2018-01-10,13.233
2018-01-11,14.75
2018-01-12,14.054
2018-01-13,10.158
2018-01-14,10.942
2018-01-15,11.233
2018-01-16,11.075
2018-01-17,11.621
2018-01-18,13.15
2018-01-19,13.608
2018-01-20,13.316
2018-01-21,11.688
2018-01-22,11.233
2018-01-23,11.942
2018-01-24,12.804
2018-01-25,12.862
2018-01-26,12.85
2018-01-27,13.508
2018-01-28,15.183
2018-01-29,15.413
2018-01-30,14.629
2018-01-31,15.796
2018-02-01,16.796
2018-02-02,13.067
2018-02-03,19.107
2018-02-04,15.696
2018-02-05,15.779
2018-02-06,15.533
2018-02-07,14.921
2018-02-08,14.509
2018-02-09,13.117
2018-02-10,12.704
2018-02-11,12.929
2018-02-12,15.679
2018-02-13,16.325
2018-02-14,16.646
2018-02-15,15.858
2018-02-16,15.679
2018-02-17,15.604
2018-02-18,12.246
2018-02-19,11.012
2018-02-20,10.35
2018-02-21,12.417
2018-02-22,12.829
2018-02-23,11.292
2018-02-24,10.971
2018-02-25,11.146
2018-02-26,11.383
2018-02-27,10.029
2018-02-28,7.296
2018-03-01,7.221
2018-03-02,10.796
2018-03-03,11.708
2018-03-04,11.9
2018-03-05,12.075
2018-03-06,11.242
2018-03-07,9.188
2018-03-08,9.796
2018-03-09,11.558
2018-03-10,7.15
2018-03-11,13.765
2018-03-12,14.143
2018-03-13,12.812
2018-03-14,10.471
2018-03-15,11.248
2018-03-16,11.438
2018-03-17,10.617
2018-03-18,9.687
2018-03-19,10.592
2018-03-20,11.342
2018-03-21,12.867
2018-03-22,11.217
2018-03-23,10.292
2018-03-24,8.667
2018-03-25,11.488
2018-03-26,11.1
2018-03-27,10.992
2018-03-28,11.37
2018-03-29,13.496
2018-03-30,13.871
2018-03-31,11.479
2018-04-01,9.679
2018-04-02,9.379
