Fecha,Temperatura_°C
2022-12-31,7.015217391304346
2023-01-01,9.041052631578948
2023-01-02,11.635416666666666
2023-01-03,13.683333333333332
2023-01-04,16.941666666666666
2023-01-05,19.394791666666663
2023-01-06,16.47083333333333
2023-01-07,14.90625
2023-01-08,16.93958333333333
2023-01-09,12.975
2023-01-10,8.236458333333333
2023-01-11,10.677083333333334
2023-01-12,12.581250000000002
2023-01-13,12.415625
2023-01-14,11.7875
2023-01-15,12.478125
2023-01-16,12.49375
2023-01-17,15.978125
2023-01-18,17.865624999999998
2023-01-19,21.179166666666664
2023-01-20,18.553125
2023-01-21,14.558333333333332
2023-01-22,14.779166666666669
2023-01-23,12.697916666666666
2023-01-24,9.573958333333332
2023-01-25,10.735416666666666
2023-01-26,10.222916666666666
2023-01-27,12.301041666666668
2023-01-28,16.707291666666666
2023-01-29,18.18645833333333
2023-01-30,10.577083333333334
2023-01-31,14.208333333333334
2023-02-01,14.885416666666666
2023-02-02,14.803125
2023-02-03,19.03125
2023-02-04,21.18541666666667
2023-02-05,15.074999999999998
2023-02-06,13.454166666666666
2023-02-07,16.8375
2023-02-08,17.483333333333334
2023-02-09,13.507291666666664
2023-02-10,12.986458333333331
2023-02-11,11.9625
2023-02-12,8.804166666666667
2023-02-13,6.817708333333333
2023-02-14,10.076041666666669
2023-02-15,6.3375
2023-02-16,8.764583333333333
2023-02-17,12.654166666666669
2023-02-18,12.851041666666667
2023-02-19,11.1375
2023-02-20,11.870833333333335
2023-02-21,12.676041666666668
2023-02-22,13.410416666666665
2023-02-23,13.854255319148931
2023-02-24,10.196875
2023-02-25,8.498958333333333
2023-02-26,11.896875
2023-02-27,15.664583333333336
2023-02-28,13.440625
2023-03-01,11.873958333333333
2023-03-02,12.758333333333333
2023-03-03,7.633333333333333
2023-03-04,10.425
2023-03-05,14.416666666666666
2023-03-06,8.236458333333333
2023-03-07,9.090625
2023-03-08,9.671875
2023-03-09,11.938541666666666
2023-03-10,13.288541666666667
2023-03-11,13.857303370786516
2023-03-12,9.910416666666666
2023-03-13,11.348958333333334
2023-03-14,9.496875
2023-03-15,7.834375
2023-03-16,3.954166666666666
2023-03-17,5.357291666666666
2023-03-18,7.751041666666666
2023-03-19,6.803124999999999
2023-03-20,6.944791666666667
2023-03-21,11.111702127659576
2023-03-22,9.472916666666666
2023-03-23,11.194791666666664
2023-03-24,8.533333333333333
2023-03-25,7.763541666666666
2023-03-26,11.391666666666666
2023-03-27,6.552083333333333
2023-03-28,1.4875
2023-03-29,3.407291666666667
2023-03-30,2.6479166666666667
2023-03-31,4.861458333333333
2023-04-01,8.884375
2023-04-02,8.040625
2023-04-03,11.198958333333332
2023-04-04,11.013541666666669
2023-04-05,9.896875
2023-04-06,5.966666666666666
2023-04-07,5.459374999999999
2023-04-08,9.006315789473687
2023-04-09,6.533333333333332
2023-04-10,1.65625
2023-04-11,5.180208333333333
2023-04-12,0.2270833333333336
2023-04-13,1.5770833333333332
2023-04-14,1.9895833333333333
2023-04-15,4.863541666666666
2023-04-16,3.567708333333333
2023-04-17,6.613541666666667
2023-04-18,11.061052631578947
2023-04-19,12.609375
2023-04-20,11.175
2023-04-21,8.106250000000001
2023-04-22,9.05
2023-04-23,9.45
2023-04-24,10.532291666666667
2023-04-25,3.9479166666666665
2023-04-26,5.577083333333334
2023-04-27,6.808333333333334
2023-04-28,8.736458333333333
2023-04-29,5.602083333333334
2023-04-30,4.669791666666667
2023-05-01,5.198958333333333
2023-05-02,5.485416666666666
2023-05-03,9.758536585365857
2023-05-04,10.407291666666667
2023-05-05,11.808333333333332
2023-05-06,5.159375
2023-05-07,2.795833333333333
2023-05-08,6.3
2023-05-09,3.978125
2023-05-10,6.677083333333333
2023-05-11,9.145833333333334
2023-05-12,8.755208333333334
2023-05-13,10.157608695652174
2023-05-14,8.773958333333335
2023-05-15,9.565625
2023-05-16,6.25
2023-05-17,5.619791666666667
2023-05-18,2.9354166666666672
2023-05-19,1.7729166666666665
2023-05-20,2.384375
2023-05-21,1.3833333333333335
2023-05-22,1.7770833333333336
2023-05-23,2.5708333333333333
2023-05-24,0.8145833333333333
2023-05-25,-0.1520833333333333
2023-05-26,-0.51875
2023-05-27,0.4020833333333333
2023-05-28,0.7270833333333334
2023-05-29,5.463541666666667
2023-05-30,9.13125
2023-05-31,6.517708333333332
2023-06-01,3.9020833333333336
2023-06-02,2.465625
2023-06-03,2.06063829787234
2023-06-04,2.1177083333333333
2023-06-05,3.908333333333333
2023-06-06,3.914583333333333
2023-06-07,3.1010416666666667
2023-06-08,2.425
2023-06-09,-2.00625
2023-06-10,1.6563218390804595
2023-06-11,2.3135416666666666
2023-06-12,-0.2052083333333333
2023-06-13,3.8614583333333328
2023-06-14,4.578125
2023-06-15,-2.360416666666667
2023-06-16,-3.527956989247312
2023-06-17,0.1124999999999999
2023-06-18,-3.5708333333333333
2023-06-19,-4.427083333333333
2023-06-20,-1.064516129032258
2023-06-21,2.872916666666667
2023-06-22,4.260416666666667
2023-06-23,1.7083333333333333
2023-06-24,1.1
2023-06-25,1.1875
2023-06-26,1.6802083333333335
2023-06-27,0.2135416666666667
2023-06-28,-0.0479166666666666
2023-06-29,0.6145833333333334
2023-06-30,-0.0177083333333333
2023-07-01,2.734375
2023-07-02,2.5020833333333337
2023-07-03,0.7885416666666666
2023-07-04,0.5447916666666667
2023-07-05,0.59375
2023-07-06,0.3572916666666667
2023-07-07,-5.388541666666666
2023-07-08,-0.5602272727272727
2023-07-09,-0.3604166666666666
2023-07-10,-2.9802083333333336
2023-07-11,-2.6760416666666664
2023-07-12,-2.3614583333333337
2023-07-13,0.9322916666666666
2023-07-14,0.3343749999999999
2023-07-15,0.3229166666666667
2023-07-16,-6.649999999999999
2023-07-17,-10.145833333333334
2023-07-18,-5.385227272727272
2023-07-19,3.6
2023-07-20,3.514583333333333
2023-07-21,2.708333333333333
2023-07-22,-0.578125
2023-07-23,-1.16875
2023-07-24,-0.3520833333333333
2023-07-25,0.2579545454545454
2023-07-26,-0.3354166666666667
2023-07-27,1.246875
2023-07-28,6.232291666666666
2023-07-29,4.888541666666666
2023-07-30,2.677083333333333
2023-07-31,3.317708333333333
2023-08-01,0.4385416666666666
2023-08-02,2.235526315789474
2023-08-03,3.7083333333333335
2023-08-04,4.439583333333334
2023-08-05,3.835416666666667
2023-08-06,1.7666666666666668
2023-08-07,0.2281249999999999
2023-08-08,5.709374999999999
2023-08-09,5.529166666666668
2023-08-10,3.6447916666666655
2023-08-11,1.4666666666666668
2023-08-12,0.0682926829268292
2023-08-13,3.455405405405405
2023-08-14,4.429487179487179
2023-08-15,-1.1666666666666667
2023-08-16,-1.2854166666666669
2023-08-17,0.4260416666666666
2023-08-18,-1.503125
2023-08-19,0.0923076923076923
2023-08-20,1.2812500000000002
2023-08-21,1.5428571428571427
2023-08-22,1.721875
2023-08-23,1.846875
2023-08-24,2.919791666666667
2023-08-25,3.077083333333334
2023-08-26,4.848958333333333
2023-08-27,6.196875000000001
2023-08-28,4.703125
2023-08-29,3.9031250000000006
2023-08-30,2.6822916666666665
2023-08-31,3.563541666666667
2023-09-01,2.160416666666667
2023-09-02,0.2294736842105263
2023-09-03,-0.1593749999999999
2023-09-04,-0.5031249999999999
2023-09-05,3.3562500000000006
2023-09-06,3.0260416666666665
2023-09-07,3.91875
2023-09-08,4.402083333333334
2023-09-09,3.5427083333333336
2023-09-10,4.0843750000000005
2023-09-11,4.103125
2023-09-12,4.997916666666666
2023-09-13,6.797916666666667
2023-09-14,5.733333333333333
2023-09-15,2.1270833333333337
2023-09-16,2.85
2023-09-17,0.9604166666666666
2023-09-18,-0.1354166666666666
2023-09-19,0.3552083333333333
2023-09-20,-0.2604166666666667
2023-09-21,1.66875
2023-09-22,3.876041666666667
2023-09-23,2.3156250000000003
2023-09-24,2.6437500000000003
2023-09-25,5.0843750000000005
2023-09-26,5.91875
2023-09-27,4.072916666666666
2023-09-28,4.439583333333332
2023-09-29,5.463541666666667
2023-09-30,8.225
2023-10-01,4.497916666666667
2023-10-02,6.060416666666666
2023-10-03,7.690625
2023-10-04,7.096875
2023-10-05,4.770833333333333
2023-10-06,5.233333333333333
2023-10-07,6.435416666666668
2023-10-08,4.736170212765956
2023-10-09,3.6822916666666665
2023-10-10,2.834375
2023-10-11,4.759375
2023-10-12,5.956250000000001
2023-10-13,6.78125
2023-10-14,8.033333333333333
2023-10-15,6.98876404494382
2023-10-16,8.276041666666666
2023-10-17,10.378125
2023-10-18,13.00625
2023-10-19,9.153125
2023-10-20,7.03125
2023-10-21,7.077777777777779
2023-10-22,10.130208333333334
2023-10-23,11.4
2023-10-24,8.832291666666668
2023-10-25,8.832926829268292
2023-10-26,9.01875
2023-10-27,3.9791666666666665
2023-10-28,1.8187500000000003
2023-10-29,0.7364583333333332
2023-10-30,4.391666666666667
2023-10-31,4.344791666666667
2023-11-01,9.184375
2023-11-02,7.822916666666667
2023-11-03,9.719791666666667
2023-11-04,5.621875
2023-11-05,6.879166666666667
2023-11-06,8.716666666666667
2023-11-07,7.825
2023-11-08,6.925609756097561
2023-11-09,8.467708333333333
2023-11-10,9.027083333333334
2023-11-11,4.777083333333334
2023-11-12,6.410416666666667
2023-11-13,2.96875
2023-11-14,4.507291666666666
2023-11-15,5.550000000000001
2023-11-16,7.526041666666667
2023-11-17,5.734375
2023-11-18,6.309375
2023-11-19,7.15625
2023-11-20,4.953125
2023-11-21,7.073958333333334
2023-11-22,8.240625
2023-11-23,9.16875
2023-11-24,15.125
2023-11-25,10.88020833333333
2023-11-26,8.682291666666666
2023-11-27,12.289583333333333
2023-11-28,8.280208333333334
2023-11-29,10.584375
2023-11-30,8.140625
2023-12-01,3.873958333333333
2023-12-02,5.578125
2023-12-03,8.413541666666667
2023-12-04,12.286458333333334
2023-12-05,14.364583333333334
2023-12-06,12.609375
2023-12-07,15.253125
2023-12-08,12.846875
2023-12-09,11.327083333333334
2023-12-10,11.907291666666667
2023-12-11,9.789583333333333
2023-12-12,9.196739130434782
2023-12-13,9.440625
2023-12-14,9.151041666666666
2023-12-15,6.590625
2023-12-16,10.904651162790698
2023-12-17,4.772307692307693
2023-12-18,10.585263157894737
2023-12-19,15.580208333333331
2023-12-20,17.460416666666667
2023-12-21,15.060416666666669
2023-12-22,10.921875
2023-12-23,12.728125
2023-12-24,14.165625
2023-12-25,12.592708333333334
2023-12-26,17.996875
2023-12-27,15.134375
2023-12-28,12.261458333333332
2023-12-29,14.263541666666669
2023-12-30,16.909375
2023-12-31,16.25625
2024-01-01,18.060416666666665
2024-01-02,16.183333333333334
2024-01-03,17.057291666666668
2024-01-04,14.588541666666664
2024-01-05,12.277083333333332
2024-01-06,12.198958333333335
2024-01-07,10.915625
2024-01-08,9.596875
2024-01-09,9.232291666666669
2024-01-10,10.564583333333331
2024-01-11,13.823958333333335
2024-01-12,14.055208333333336
2024-01-13,12.164583333333333
2024-01-14,14.027083333333332
2024-01-15,13.802083333333334
2024-01-16,14.18125
2024-01-17,13.133333333333333
2024-01-18,12.314583333333331
2024-01-19,13.320833333333336
2024-01-20,12.416666666666666
2024-01-21,15.769791666666668
2024-01-22,20.13125
2024-01-23,16.809375
2024-01-24,16.943157894736842
2024-01-25,17.661458333333332
2024-01-26,15.755208333333334
2024-01-27,12.157291666666666
2024-01-28,14.397916666666667
2024-01-29,14.807291666666664
2024-01-30,15.744791666666666
2024-01-31,16.33125
2024-02-01,17.351041666666664
2024-02-02,10.889583333333334
2024-02-03,13.1875
2024-02-04,16.822916666666668
2024-02-05,15.240625
2024-02-06,11.49375
2024-02-07,10.463541666666666
2024-02-08,11.119791666666666
2024-02-09,14.451041666666669
2024-02-10,18.68645833333333
2024-02-11,9.669791666666669
2024-02-12,11.997916666666669
2024-02-13,17.226041666666667
2024-02-14,17.790625000000002
2024-02-15,17.897916666666664
2024-02-16,14.533333333333331
2024-02-17,12.5875
2024-02-18,13.140625
2024-02-19,18.09895833333333
2024-02-20,15.475
2024-02-21,11.648958333333333
2024-02-22,9.178125
2024-02-23,7.08125
2024-02-24,13.670833333333334
2024-02-25,15.429166666666667
2024-02-26,14.173958333333331
2024-02-27,12.922916666666666
2024-02-28,12.540625
2024-02-29,12.420833333333333
2024-03-01,10.113541666666668
2024-03-02,8.486458333333333
2024-03-03,6.994791666666667
2024-03-04,11.284375
2024-03-05,9.744791666666666
2024-03-06,9.898958333333336
2024-03-07,10.384375
2024-03-08,4.655208333333333
2024-03-09,9.283333333333331
2024-03-10,10.63125
2024-03-11,10.038541666666664
2024-03-12,9.4375
2024-03-13,6.295833333333333
2024-03-14,9.403125
2024-03-15,6.356249999999999
2024-03-16,7.288541666666667
2024-03-17,8.589583333333332
2024-03-18,8.929166666666667
2024-03-19,6.588541666666667
2024-03-20,6.801041666666667
2024-03-21,6.636458333333334
2024-03-22,7.517777777777778
2024-03-23,11.663218390804598
2024-03-24,11.728125
2024-03-25,13.410752688172046
2024-03-26,11.7625
2024-03-27,12.491666666666664
2024-03-28,10.526041666666666
2024-03-29,5.295833333333333
2024-03-30,5.107291666666667
2024-03-31,6.317708333333333
2024-04-01,7.1125
2024-04-02,4.1875
2024-04-03,8.501123595505618
2024-04-04,8.744791666666666
2024-04-05,10.582291666666665
2024-04-06,8.609375
2024-04-07,6.947916666666665
2024-04-08,4.014583333333333
2024-04-09,1.275
2024-04-10,2.94375
2024-04-11,3.709375
