Fecha,Temperatura_C
2013-08-07,-5.632625
2013-08-08,-8.733770833333333
2013-08-09,-4.505885416666667
2013-08-10,4.081395833333333
2013-08-11,-1.44103125
2013-08-12,-6.224281250000001
2013-08-13,-2.8763541666666668
2013-08-14,7.453208333333333
2013-08-15,5.762791666666666
2013-08-16,5.2305
2013-08-17,5.956270833333332
2013-08-18,4.0149791666666665
2013-08-19,3.6260625
2013-08-20,3.059072916666667
2013-08-21,0.9523125
2013-08-22,1.6634166666666663
2013-08-23,-0.6237916666666667
2013-08-24,-3.0106847826086955
2013-08-25,-2.7823229166666663
2013-08-26,-1.4318229166666667
2013-08-27,7.148822916666667
2013-08-28,12.210104166666667
2013-08-29,10.157333333333334
2013-08-30,6.3996875
2013-08-31,3.076364583333333
2013-09-01,2.1950520833333336
2013-09-02,0.398125
2013-09-03,3.441395833333333
2013-09-04,2.8076666666666665
2013-09-05,2.484822916666667
2013-09-06,3.381239583333334
2013-09-07,3.1719895833333336
2013-09-08,9.3445
2013-09-09,10.103375
2013-09-10,7.967427083333334
2013-09-11,2.254
2013-09-12,-3.4567187500000003
2013-09-13,-0.4502916666666667
2013-09-14,-5.977541666666667
2013-09-15,-8.798416666666666
2013-09-16,-11.508958333333334
2013-09-17,-5.452156250000001
2013-09-18,-1.4298333333333335
2013-09-19,-1.1216770833333334
2013-09-20,-5.441291666666667
2013-09-21,-7.361177083333334
2013-09-22,-2.2556875
2013-09-23,1.4948749999999995
2013-09-24,4.019114583333333
2013-09-25,2.867260416666667
2013-09-26,1.379625
2013-09-27,-1.2084097222222223
2013-10-18,6.6549375
2013-10-19,5.563010416666667
2013-10-20,-2.4250000000000003
2013-10-21,0.8302291666666667
2013-10-22,-0.648
2013-10-23,-0.0532604166666666
2013-10-24,4.149104166666667
2013-10-25,3.055520833333333
2013-10-26,4.687479166666667
2013-10-27,7.769666666666666
2013-10-28,4.956791666666667
2013-10-29,6.1436666666666655
2013-10-30,5.050291666666666
2013-10-31,1.0426145833333331
2013-11-01,-0.2245208333333333
2013-11-02,3.9803229166666654
2013-11-03,9.181583333333332
2013-11-04,9.515979166666666
2013-11-05,10.013791666666666
2013-11-06,3.4795208333333334
2013-11-07,3.6514375
2013-11-08,2.7737812500000003
2013-11-09,0.871
2013-11-10,-2.9904166666666665
2013-11-11,2.77503125
2013-11-12,6.959791666666667
2013-11-13,8.921052083333334
2013-11-14,4.3721875
2013-11-15,8.601333333333333
2013-11-16,11.393552083333333
2013-11-17,8.693322916666666
2013-11-18,6.937979166666668
2013-11-19,6.759343749999999
2013-11-20,7.170041666666666
2013-11-21,9.616760416666668
2013-11-22,10.417041666666666
2013-11-23,8.681864583333335
2013-11-24,5.12159375
2013-11-25,3.4195104166666668
2013-11-26,0.8285312499999998
2013-11-27,3.4633854166666667
2013-11-28,4.6801875
2013-11-29,7.263041666666666
2013-11-30,8.406333333333333
2013-12-01,8.294354166666666
2013-12-02,8.843281249999999
2013-12-03,12.4309375
2013-12-04,11.421822916666663
2013-12-05,8.860395833333333
2013-12-06,8.917041666666668
2013-12-07,10.985489583333331
2013-12-08,5.601531250000001
2013-12-09,7.311947916666667
2013-12-10,10.926322916666669
2013-12-11,10.622364583333333
2013-12-12,10.511645833333333
2013-12-13,10.126739583333334
2013-12-14,9.75978125
2013-12-15,11.888854166666668
2013-12-16,12.055833333333334
2013-12-17,10.708177083333332
2013-12-18,11.264791666666667
2013-12-19,11.025416666666668
2013-12-20,11.766458333333333
2013-12-21,13.2171875
2013-12-22,14.258333333333336
2013-12-23,15.2046875
2013-12-24,13.0646875
2013-12-25,10.500572916666668
2013-12-26,12.351666666666665
2013-12-27,13.019479166666663
2013-12-28,13.264895833333334
2013-12-29,12.143541666666666
2013-12-30,10.919520833333332
2013-12-31,10.728541666666668
2014-01-01,9.70246875
2014-01-02,5.557947916666667
2014-01-03,8.840427083333333
2014-01-04,16.072083333333335
2014-01-05,15.455208333333331
2014-01-06,13.538645833333334
2014-01-07,13.334583333333333
2014-01-08,12.944166666666666
2014-01-09,8.988072916666667
2014-01-10,9.82025
2014-01-11,13.291458333333331
2014-01-12,15.2190625
2014-01-13,13.665
2014-01-14,14.547395833333333
2014-01-15,16.812083333333334
2014-01-16,15.387083333333331
2014-01-17,11.546354166666667
2014-01-18,9.565947916666667
2014-01-19,12.154791666666668
2014-01-20,10.051447916666667
2014-01-21,9.638375
2014-01-22,10.00103125
2014-01-23,7.163135416666667
2014-01-24,6.931354166666666
2014-01-25,7.815395833333333
2014-01-26,7.709552083333333
2014-01-27,6.441208333333333
2014-01-28,8.554520833333333
2014-01-29,12.4328125
2014-01-30,12.516354166666666
2014-01-31,10.858166666666667
2014-02-01,8.184260416666667
2014-02-02,7.354291666666666
2014-02-03,8.491760416666667
2014-02-04,8.903625
2014-02-05,7.488666666666667
2014-02-06,9.070479166666669
2014-02-07,10.12225
2014-02-08,9.40925
2014-02-09,9.31859375
2014-02-10,10.535375
2014-02-11,10.277041666666667
2014-02-12,11.865
2014-02-13,11.101822916666668
2014-02-14,9.56928125
2014-02-15,5.616645833333333
2014-02-16,6.602041666666668
2014-02-17,9.294895833333332
2014-02-18,9.456333333333331
2014-02-19,8.719364583333334
2014-02-20,8.537177083333333
2014-02-21,7.845104166666666
2014-02-22,10.028145833333332
2014-02-23,9.932729166666666
2014-02-24,7.034322916666667
2014-02-25,4.779041666666667
2014-02-26,8.53340625
2014-02-27,11.466875
2014-02-28,9.128604166666667
2014-03-01,3.3616770833333334
2014-03-02,3.9530833333333337
