Fecha,Temperatura_C
2021-03-10,-6.35
2021-03-11,-10.244
2021-03-12,-9.65
2021-03-13,-10.669
2021-03-14,-10.39
2021-03-15,-10.419
2021-03-16,-14.758
2021-03-17,-15.054
2021-03-18,-14.804
2021-03-19,-15.875
2021-03-20,-17.617
2021-03-21,-14.425
2021-03-22,-12.55
2021-03-23,-8.576
2021-03-24,-12.341
2021-03-25,-15.304
2021-03-26,-16.821
2021-03-27,-12.564
2021-03-28,-10.328
2021-03-29,-8.469
2021-03-30,-10.657
2021-03-31,-11.624
2021-04-01,-13.149
2021-04-02,-12.888
2021-04-03,-11.503
2021-04-04,-10.529
2021-04-05,-10.548
2021-04-06,-9.108
2021-04-07,-10.696
2021-04-08,-13.617
2021-04-09,-13.644
2021-04-10,-15.683
2021-04-11,-8.861
2021-04-12,-9.907
2021-04-13,-8.685
2021-04-14,-11.72
2021-04-15,-12.793
2021-04-16,-10.908
2021-04-17,-11.42
2021-04-18,-11.414
2021-04-19,-11.239
2021-04-20,-11.775
2021-04-21,-18.104
2021-04-22,-16.163
2021-04-23,-17.371
2021-04-24,-15.395
2021-04-25,-14.003
2021-04-26,-14.357
2021-04-27,-13.304
2021-04-28,-11.847
2021-04-29,-10.867
2021-04-30,-13.707
2021-05-01,-14.412
2021-05-02,-17.1
2021-05-03,-17.329
2021-05-04,-18.158
2021-05-05,-18.513
2021-05-06,-9.37
2021-05-07,-12.43
2021-05-08,-17.829
2021-05-09,-18.158
2021-05-10,-17.529
2021-05-11,-16.516
2021-05-12,-9.19
2021-05-13,-13.558
2021-05-14,-14.312
2021-05-15,-15.717
2021-05-16,-14.879
2021-05-17,-12.744
2021-05-18,-12.955
2021-05-19,-18.179
2021-05-20,-20.412
2021-05-21,-25.904
2021-05-22,-25.417
2021-05-23,-19.4
2021-05-24,-18.329
2021-05-25,-18.117
2021-05-26,-16.696
2021-05-27,-17.15
2021-05-28,-18.908
2021-05-29,-19.829
2021-05-30,-19.042
2021-05-31,-14.117
2021-06-01,-12.792
2021-06-02,-13.504
2021-06-03,-14.25
2021-06-04,-15.388
2021-06-05,-19.954
2021-06-06,-19.121
2021-06-07,-19.533
2021-06-08,-17.55
2021-06-09,-20.558
2021-06-10,-19.878
2021-06-14,-14.929
2021-06-15,-16.087
2021-06-16,-21.5
2021-06-17,-22.221
2021-06-18,-21.829
2021-06-19,-21.787
2021-06-20,-22.15
2021-06-21,-21.658
2021-06-22,-18.038
2021-06-23,-22.042
2021-06-24,-21.179
2021-06-25,-20.142
2021-06-27,-22.438
2021-06-28,-17.212
2021-06-29,-13.579
2021-06-30,-16.142
2021-07-01,-18.57
2021-07-02,-18.348
2021-07-03,-15.433
2021-07-04,-18.508
2021-07-05,-15.083
2021-07-06,-18.546
2021-07-07,-14.483
2021-07-08,-14.433
2021-07-09,-18.621
2021-07-10,-17.813
2021-07-11,-15.708
2021-07-12,-18.429
2021-07-13,-21.338
2021-07-14,-23.008
2021-07-15,-20.22
2021-07-19,-13.207
2021-07-20,-11.989
2021-07-21,-12.184
2021-07-22,-13.329
2021-07-23,-15.917
2021-07-24,-19.083
2021-07-25,-24.271
2021-07-26,-26.242
2021-07-27,-22.533
2021-07-28,-18.292
2021-07-29,-16.563
2021-07-30,-19.288
2021-07-31,-16.931
2021-08-01,-13.288
2021-08-02,-11.263
2021-08-03,-13.26
2021-08-04,-12.363
2021-08-05,-11.892
2021-08-06,-12.12
2021-08-07,-15.813
2021-08-08,-21.088
2021-08-09,-23.95
2021-08-10,-21.938
2021-08-11,-19.508
2021-08-12,-20.329
2021-08-13,-21.721
2021-08-14,-19.133
2021-08-15,-19.596
2021-08-16,-20.992
2021-08-17,-19.05
2021-08-18,-17.813
2021-08-19,-24.975
2021-08-20,-22.063
2021-08-21,-21.379
2021-08-22,-25.729
2021-08-23,-23.513
2021-08-24,-25.413
2021-08-25,-26.138
2021-08-26,-23.425
2021-08-27,-21.067
2021-08-28,-15.733
2021-08-29,-14.167
2021-08-30,-16.592
2021-08-31,-17.237
2021-09-01,-17.583
2021-09-02,-18.429
2021-09-03,-18.613
2021-09-04,-20.658
2021-09-05,-19.096
2021-09-06,-22.438
2021-09-07,-26.209
2021-09-08,-21.075
2021-09-09,-15.892
2021-09-10,-15.112
2021-09-11,-17.558
2021-09-12,-23.9
2021-09-14,-23.621
2021-09-15,-19.117
2021-09-16,-15.796
2021-09-17,-16.075
2021-09-18,-16.667
2021-09-19,-17.963
2021-09-20,-18.733
2021-09-21,-14.504
2021-09-22,-19.358
2021-09-23,-15.327
2021-09-24,-11.95
2021-09-25,-13.517
2021-09-26,-14.087
2021-09-27,-16.446
2021-09-28,-17.542
2021-09-29,-17.271
2021-09-30,-19.213
