Fecha,Temperatura_°C
2022-02-16,6.735
2022-02-17,9.471
2022-02-18,6.708
2022-02-19,5.21
2022-02-20,1.491
2022-02-21,1.479
2022-02-22,2.957
2022-02-23,2.857
2022-02-24,3.009
2022-02-25,4.718
2022-02-26,5.791
2022-02-27,5.852
2022-02-28,6.427
2022-03-01,5.667
2022-03-02,7.278
2022-03-03,5.156
2022-03-04,4.537
2022-03-05,4.795
2022-03-06,4.272
2022-03-07,4.282
2022-03-08,3.75
2022-03-09,2.713
2022-03-10,2.749
2022-03-11,4.798
2022-03-12,2.734
2022-03-13,4.017
2022-03-14,5.348
2022-03-15,8.196
2022-03-16,4.941
2022-03-17,1.971
2022-03-18,2.648
2022-03-19,3.179
2022-03-20,4.394
2022-03-21,4.989
2022-03-22,2.787
2022-03-23,2.485
2022-03-24,2.521
2022-03-25,3.177
2022-03-26,3.354
2022-03-27,4.059
2022-03-28,4.623
2022-03-29,2.836
2022-03-30,0.342
2022-03-31,0.086
2022-04-01,0.787
2022-04-02,-0.458
2022-04-03,-0.428
2022-04-04,0.422
2022-04-05,0.483
2022-04-06,0.069
2022-04-07,0.327
2022-04-08,-0.931
2022-04-09,0.563
2022-04-10,-1.015
2022-04-11,-1.644
2022-04-12,-3.043
2022-04-13,-1.136
2022-04-14,1.354
2022-04-15,-2.494
2022-04-16,-3.085
2022-04-17,-1.21
2022-04-18,-1.286
2022-04-19,-0.824
2022-04-20,-1.306
2022-04-21,-3.379
2022-04-22,-0.559
2022-04-23,1.15
2022-04-24,0.374
2022-04-25,-1.693
2022-04-26,-0.808
2022-05-03,6.392
2022-05-04,1.893
2022-05-05,-0.31
2022-05-06,0.953
2022-05-07,1.702
2022-05-08,-0.333
2022-05-09,-0.454
2022-05-10,1.154
2022-05-11,0.334
2022-05-12,-0.032
2022-05-13,-0.792
2022-05-14,-3.42
2022-05-15,-2.362
2022-05-16,-2.953
2022-05-17,-0.921
2022-05-18,0.333
2022-05-19,-1.229
2022-05-20,-2.099
2022-05-21,-2.875
2022-05-22,-2.379
2022-05-23,-1.247
2022-05-24,-1.711
2022-05-25,-2.827
2022-05-26,-2.398
2022-05-27,-1.959
2022-05-28,-3.765
2022-05-29,-7.64
2022-05-30,-8.794
2022-05-31,-8.917
2022-06-01,-9.246
2022-06-02,-9.726
2022-06-03,-8.892
2022-06-04,-7.001
2022-06-05,-7.37
2022-06-06,-10.277
2022-06-07,-5.997
2022-06-08,-8.018
2022-06-09,-9.446
2022-06-10,-7.547
2022-06-11,-7.23
2022-06-12,-6.906
2022-06-13,-2.912
2022-06-14,-1.409
2022-06-15,-5.477
2022-06-16,-10.23
2022-06-17,-10.082
2022-06-18,-5.163
2022-06-19,-7.705
2022-06-20,-8.479
2022-06-21,-10.086
2022-06-22,-11.178
2022-06-23,-10.105
2022-06-24,-7.658
2022-06-25,-5.409
2022-06-26,-3.523
2022-06-27,-9.274
2022-06-28,-8.685
2022-06-29,-2.082
2022-06-30,-3.57
2022-07-01,-7.432
2022-07-02,-6.729
2022-07-03,-3.834
2022-07-04,-5.893
2022-07-05,-4.33
2022-07-06,-7.062
2022-07-07,-6.036
2022-07-08,-3.904
2022-07-09,-7.265
2022-07-10,-10.959
2022-07-11,-13.023
2022-07-12,-8.2
2022-07-13,-7.542
2022-07-14,-12.839
2022-07-15,-15.651
2022-07-16,-14.569
2022-07-17,-5.331
2022-07-18,-6.533
2022-07-19,-6.95
2022-07-20,-3.401
2022-07-21,-3.448
2022-07-22,-6.35
2022-07-23,-5.334
2022-07-24,-5.612
2022-07-25,-2.074
2022-07-26,-1.038
2022-07-27,-2.461
2022-07-28,-2.103
2022-07-29,-0.725
2022-07-30,0.185
2022-07-31,-4.348
2022-08-01,-2.912
2022-08-02,-3.327
2022-08-03,-8.983
2022-08-04,-11.03
2022-08-05,-9.591
2022-08-06,-10.857
2022-08-07,-11.328
2022-08-08,-10.93
2022-08-09,-7.494
2022-08-10,-2.984
2022-08-11,-2.722
2022-08-12,-4.96
2022-08-13,-5.969
2022-08-14,-6.556
2022-08-15,-10.776
2022-08-16,-6.791
2022-08-17,-9.797
2022-08-18,-8.011
2022-08-19,-4.057
2022-08-20,-4.214
2022-08-21,-2.448
2022-08-22,-4.759
2022-08-23,-5.14
2022-08-24,-3.187
2022-08-25,-3.582
2022-08-26,-1.373
2022-08-27,-1.827
2022-08-28,-3.531
2022-08-29,-3.5
2022-08-30,-1.893
2022-08-31,-2.849
2022-09-01,-8.277
2022-09-02,-8.104
2022-09-03,-6.746
2022-09-04,-4.144
2022-09-05,-3.273
2022-09-06,1.645
2022-09-07,-2.798
2022-09-08,-5.591
