Fecha,Temperatura_°C
2022-10-14,21.456
2022-10-15,18.894
2022-10-16,17.146
2022-10-17,14.44
2022-10-18,12.781
2022-10-19,10.954
2022-10-20,15.085
2022-10-21,16.621
2022-10-22,17.663
2022-10-23,17.761
2022-10-24,18.408
2022-10-25,13.169
2022-10-26,13.321
2022-10-27,16.969
2022-10-28,16.083
2022-10-29,17.762
2022-10-30,14.242
2022-10-31,14.496
2022-11-01,20.019
2022-11-02,20.558
2022-11-03,20.273
2022-11-04,18.662
2022-11-05,17.831
2022-11-06,19.039
2022-11-07,20.952
2022-11-08,18.094
2022-11-09,12.602
2022-11-10,13.965
2022-11-11,11.344
2022-11-12,12.196
2022-11-13,13.487
2022-11-14,18.717
2022-11-15,22.148
2022-11-16,21.502
2022-11-17,20.825
2022-11-18,20.829
2022-11-19,19.45
2022-11-20,19.023
2022-11-21,19.846
2022-11-22,21.783
2022-11-23,22.31
2022-11-24,22.175
2022-11-25,23.333
2022-11-26,24.127
2022-11-27,23.0
2022-11-28,20.944
2022-11-29,17.798
2022-11-30,15.435
2022-12-01,17.748
2022-12-02,19.881
2022-12-03,20.452
2022-12-04,21.698
2022-12-05,21.666
2022-12-06,21.643
2022-12-07,22.275
2022-12-08,21.802
2022-12-09,21.415
2022-12-10,22.908
2022-12-11,24.881
2022-12-12,23.252
2022-12-13,23.394
2022-12-14,22.73
2022-12-15,23.9
2022-12-16,21.792
2022-12-17,18.798
2022-12-18,19.983
2022-12-19,20.344
2022-12-20,20.817
2022-12-21,21.944
2022-12-22,19.723
2022-12-23,19.723
2022-12-24,20.975
2022-12-25,20.525
2022-12-26,17.317
2022-12-27,17.574
2022-12-28,21.337
2022-12-29,22.783
2022-12-30,20.297
2022-12-31,15.76
2023-01-01,18.894
2023-01-02,20.167
2023-01-03,20.283
2023-01-04,23.346
2023-01-05,21.644
2023-01-06,21.296
2023-01-07,22.319
2023-01-08,22.969
2023-01-09,21.51
2023-01-10,20.023
2023-01-11,21.037
2023-01-12,19.381
2023-01-13,19.704
2023-01-14,19.471
2023-01-15,20.652
2023-01-16,20.433
2023-01-17,20.072
2023-01-18,22.483
2023-01-19,21.139
2023-01-20,19.217
2023-01-21,20.842
2023-01-22,21.671
2023-01-23,20.147
2023-01-24,26.444
2023-01-25,22.031
2023-01-26,21.022
2023-01-27,21.529
2023-01-28,22.979
2023-01-29,23.367
2023-01-30,22.483
2023-01-31,22.661
2023-02-01,22.322
2023-02-02,23.552
2023-02-03,25.812
2023-02-04,23.787
2023-02-05,22.154
2023-02-06,22.764
2023-02-07,23.556
2023-02-08,24.412
2023-02-09,24.646
2023-02-10,23.706
2023-02-11,23.535
2023-02-12,22.463
2023-02-13,21.09
2023-02-14,22.598
2023-02-15,22.64
2023-02-16,20.387
2023-02-17,20.424
2023-02-18,21.089
2023-02-19,21.779
2023-02-20,22.772
2023-02-21,22.909
2023-02-22,21.757
2023-02-23,22.346
2023-02-24,21.424
2023-02-25,19.898
2023-02-26,21.6
2023-02-27,23.781
2023-02-28,22.498
2023-03-01,22.642
2023-03-02,22.909
2023-03-03,20.863
2023-03-04,22.996
2023-03-05,23.15
2023-03-06,21.392
2023-03-07,21.607
2023-03-08,20.789
2023-03-09,20.971
2023-03-10,21.03
2023-03-11,20.66
2023-03-12,20.133
2023-03-13,20.346
2023-03-14,20.58
2023-03-15,19.943
2023-03-16,20.328
2023-03-17,20.525
2023-03-18,21.546
2023-03-19,21.763
2023-03-20,20.521
2023-03-21,21.646
2023-03-22,21.952
2023-03-23,22.25
2023-03-24,23.66
2023-03-25,20.99
2023-03-26,20.265
2023-03-27,19.931
2023-03-28,19.496
2023-03-29,19.485
2023-03-30,21.685
2023-03-31,21.465
2023-04-01,20.667
2023-04-02,20.125
2023-04-03,18.335
2023-04-04,19.64
2023-04-05,18.475
2023-04-06,19.3
2023-04-07,20.815
2023-04-08,19.96
2023-04-09,19.127
2023-04-10,19.552
2023-04-11,18.331
2023-04-12,16.789
2023-04-13,14.962
2023-04-14,13.498
2023-04-15,11.863
2023-04-16,10.75
2023-04-17,11.604
2023-04-18,12.667
2023-04-19,17.023
2023-04-20,18.313
2023-04-21,12.815
2023-04-22,15.369
2023-04-23,15.563
2023-04-24,16.702
2023-04-25,18.321
2023-04-26,19.406
2023-04-27,16.371
2023-04-28,16.579
2023-04-29,14.29
2023-04-30,10.487
2023-05-01,9.056
2023-05-02,10.94
2023-05-03,11.942
2023-05-04,12.423
2023-05-05,12.988
2023-05-06,11.952
2023-05-07,14.28
2023-05-08,17.146
2023-05-09,18.871
2023-05-10,19.285
2023-05-11,18.425
2023-05-12,18.298
2023-05-13,19.052
2023-05-14,20.05
2023-05-15,13.592
2023-05-16,12.683
2023-05-17,9.567
2023-05-18,12.996
2023-05-19,11.79
2023-05-20,13.398
2023-05-21,11.337
2023-05-22,12.36
2023-05-23,10.621
2023-05-24,9.698
2023-05-25,9.996
2023-05-26,10.473
2023-05-27,13.785
2023-05-28,14.663
2023-05-29,17.944
2023-05-30,15.09
2023-05-31,14.892
2023-06-01,14.885
2023-06-02,11.373
2023-06-03,9.219
2023-06-04,13.85
2023-06-05,16.735
2023-06-06,15.723
2023-06-07,15.496
2023-06-08,14.242
2023-06-09,12.471
2023-06-10,8.819
2023-06-11,5.544
2023-06-12,6.485
2023-06-13,9.383
2023-06-14,10.987
2023-06-15,11.896
2023-06-16,13.742
2023-06-17,15.948
2023-06-18,10.367
2023-06-19,8.79
2023-06-20,10.65
2023-06-21,11.848
2023-06-22,11.585
2023-06-23,12.358
2023-06-24,14.265
2023-06-25,14.154
2023-06-26,10.958
2023-06-27,7.923
2023-06-28,12.05
2023-06-29,13.073
2023-06-30,13.915
2023-07-01,14.394
2023-07-02,9.74
2023-07-03,10.144
2023-07-04,8.321
2023-07-05,7.029
2023-07-06,7.258
2023-07-07,7.24
2023-07-08,8.192
2023-07-09,8.608
2023-07-10,10.527
2023-07-11,6.267
2023-07-12,6.562
2023-07-13,9.758
2023-07-14,11.025
2023-07-15,12.2
2023-07-16,11.119
2023-07-17,9.661
2023-07-18,17.526
2023-07-19,17.13
2023-07-20,15.825
2023-07-21,12.612
2023-07-22,9.512
2023-07-23,11.348
2023-07-24,12.093
2023-07-25,11.552
2023-07-26,12.011
2023-07-27,12.887
2023-07-28,18.455
2023-07-29,17.851
2023-07-30,19.519
2023-07-31,18.184
2023-08-01,17.5
2023-08-02,19.192
2023-08-03,17.8
2023-08-04,18.483
2023-08-05,13.198
2023-08-06,8.858
2023-08-07,13.129
2023-08-08,14.996
2023-08-09,13.681
2023-08-10,7.85
2023-08-11,8.833
2023-08-12,13.86
2023-08-13,16.933
2023-08-14,17.563
2023-08-15,12.342
2023-08-16,10.169
2023-08-17,9.006
2023-08-18,8.846
2023-08-19,7.619
2023-08-20,12.879
2023-08-21,13.608
2023-08-22,10.194
2023-08-23,8.179
2023-08-24,7.848
2023-08-25,8.4
2023-08-26,8.763
2023-08-27,11.952
2023-08-28,11.69
2023-08-29,11.748
2023-08-30,11.258
2023-08-31,13.619
2023-09-01,12.358
2023-09-02,11.29
2023-09-03,9.406
2023-09-04,8.833
2023-09-05,10.39
2023-09-06,10.146
2023-09-07,9.156
2023-09-08,12.027
2023-09-09,12.269
2023-09-10,11.658
2023-09-11,8.929
2023-09-12,8.294
2023-09-13,7.158
2023-09-14,12.225
2023-09-15,14.973
2023-09-16,14.31
2023-09-17,8.608
2023-09-18,10.148
2023-09-19,14.635
2023-09-20,12.133
2023-09-21,11.446
2023-09-22,10.915
2023-09-23,14.007
2023-09-24,13.442
2023-09-25,11.281
2023-09-26,8.833
2023-09-27,13.3
2023-09-28,12.74
2023-09-29,15.469
2023-09-30,16.365
2023-10-01,15.22
2023-10-02,10.007
2023-10-03,9.365
2023-10-04,10.983
2023-10-05,10.881
2023-10-06,8.915
2023-10-07,12.735
2023-10-08,15.71
2023-10-09,17.74
2023-10-10,12.979
2023-10-11,12.092
2023-10-12,13.791
2023-10-13,16.663
2023-10-14,15.811
2023-10-15,14.742
2023-10-16,15.096
2023-10-17,18.085
2023-10-18,13.944
2023-10-19,18.279
2023-10-20,16.955
2023-10-21,13.65
2023-10-22,15.846
2023-10-23,12.869
2023-10-24,16.278
2023-10-25,17.67
2023-10-26,14.717
2023-10-27,10.567
2023-10-28,10.698
2023-10-29,12.738
2023-10-30,12.922
2023-10-31,15.289
2023-11-01,9.283
2023-11-02,7.448
2023-11-03,15.791
2023-11-04,17.526
2023-11-05,16.446
2023-11-06,17.96
2023-11-07,15.273
2023-11-08,18.915
2023-11-09,19.419
2023-11-10,14.129
2023-11-11,13.339
2023-11-12,12.837
2023-11-13,14.824
2023-11-14,14.885
2023-11-15,13.379
2023-11-16,14.44
2023-11-17,11.248
2023-11-18,15.521
2023-11-19,19.815
2023-11-20,18.387
2023-11-21,17.93
2023-11-22,17.398
2023-11-23,20.043
2023-11-24,21.409
2023-11-25,20.096
2023-11-26,20.994
2023-11-27,20.293
2023-11-28,17.931
2023-11-29,19.117
2023-11-30,19.623
2023-12-01,16.156
2023-12-02,17.071
2023-12-03,18.844
2023-12-04,19.029
2023-12-05,16.498
2023-12-06,18.462
2023-12-07,20.869
2023-12-08,19.958
2023-12-09,20.956
2023-12-10,23.24
2023-12-11,19.773
2023-12-12,21.244
2023-12-13,22.475
2023-12-14,21.1
2023-12-15,21.354
2023-12-16,17.225
2023-12-17,16.048
2023-12-18,19.696
2023-12-19,17.783
2023-12-20,19.435
2023-12-21,21.319
2023-12-22,21.646
2023-12-23,22.519
2023-12-24,21.256
2023-12-25,24.677
2023-12-26,22.642
2023-12-27,20.565
2023-12-28,15.363
2023-12-29,20.273
2023-12-30,19.344
2023-12-31,19.502
2024-01-01,21.004
2024-01-02,21.223
2024-01-03,21.654
2024-01-04,21.717
2024-01-05,21.185
2024-01-06,20.856
2024-01-07,20.32
2024-01-08,20.475
2024-01-09,20.104
2024-01-10,20.373
2024-01-11,20.983
2024-01-12,20.387
2024-01-13,19.91
2024-01-14,21.898
2024-01-15,22.883
2024-01-16,20.158
2024-01-17,22.165
2024-01-18,22.742
2024-01-19,23.969
2024-01-20,23.904
2024-01-21,24.646
2024-01-22,25.642
2024-01-23,24.954
2024-01-24,25.959
2024-01-25,25.529
2024-01-26,23.208
2024-01-27,24.465
2024-01-28,23.933
2024-01-29,24.313
2024-01-30,25.244
2024-01-31,26.333
2024-02-01,25.438
2024-02-02,24.752
2024-02-03,25.565
2024-02-04,22.981
2024-02-05,23.102
2024-02-06,22.724
2024-02-07,24.079
2024-02-08,23.252
2024-02-09,22.586
2024-02-10,23.92
2024-02-11,23.108
2024-02-12,23.467
2024-02-13,23.489
2024-02-14,22.358
2024-02-15,24.5
2024-02-16,24.43
2024-02-17,23.515
2024-02-18,24.519
2024-02-19,21.133
2024-02-20,20.379
2024-02-21,19.515
2024-02-22,14.209
2024-02-23,17.98
2024-02-24,19.935
2024-02-25,21.602
2024-02-26,21.602
2024-02-27,21.673
2024-02-28,21.257
2024-02-29,22.778
2024-03-01,22.267
2024-03-02,21.471
2024-03-03,21.431
2024-03-04,21.827
2024-03-05,21.925
2024-03-06,21.168
2024-03-07,19.804
2024-03-08,18.806
2024-03-09,20.565
2024-03-10,20.673
2024-03-11,20.359
2024-03-12,19.106
2024-03-13,19.488
2024-03-14,20.446
2024-03-15,20.15
2024-03-16,19.655
2024-03-17,19.681
2024-03-18,20.854
2024-03-19,20.746
2024-03-20,16.092
2024-03-21,20.604
2024-03-22,22.49
2024-03-23,20.875
2024-03-24,21.915
2024-03-25,20.823
2024-03-26,20.585
2024-03-27,20.171
2024-03-28,20.79
2024-03-29,21.896
2024-03-30,22.333
2024-03-31,20.86
2024-04-01,17.646
2024-04-02,17.177
2024-04-03,16.106
2024-04-04,17.598
2024-04-05,18.977
2024-04-06,17.79
2024-04-07,18.923
2024-04-08,16.958
2024-04-09,17.658
2024-04-10,17.715
2024-04-11,14.896
2024-04-12,13.358
2024-04-13,11.773
2024-04-14,11.26
2024-04-15,9.305
2024-04-16,13.052
2024-04-17,17.079
2024-04-18,20.581
2024-04-19,17.762
2024-04-20,16.546
2024-04-21,13.285
2024-04-22,12.135
2024-04-23,14.217
2024-04-24,14.052
2024-04-25,12.721
2024-04-26,11.542
2024-04-27,11.233
2024-04-28,11.088
2024-04-29,10.015
2024-04-30,9.965
2024-05-01,9.371
2024-05-02,7.6
2024-05-03,8.677
2024-05-04,9.958
2024-05-05,9.381
2024-05-06,8.15
2024-05-07,4.144
2024-05-08,5.496
2024-05-09,10.815
2024-05-10,6.106
2024-05-11,5.558
2024-05-12,4.679
2024-05-13,5.217
2024-05-14,8.342
2024-05-15,4.483
2024-05-16,3.244
2024-05-17,4.735
2024-05-18,5.675
2024-05-19,10.1
2024-05-20,11.127
2024-05-21,11.731
2024-05-22,7.563
2024-05-23,4.621
2024-05-24,11.133
2024-05-25,10.488
2024-05-26,6.521
2024-05-27,10.237
2024-05-28,13.1
2024-05-29,12.573
2024-05-30,13.594
2024-05-31,15.613
2024-06-01,17.521
2024-06-02,20.688
2024-06-03,17.433
2024-06-04,19.783
2024-06-05,20.767
2024-06-07,20.825
2024-06-08,13.192
2024-06-09,10.3
2024-06-10,15.8
2024-06-12,14.95
2024-06-15,11.911
2024-06-16,15.275
2024-06-17,11.37
2024-06-18,11.462
2024-06-19,9.319
2024-06-20,9.371
2024-06-21,6.075
2024-06-22,4.175
2024-06-23,4.533
2024-06-24,5.379
2024-06-25,4.175
2024-06-26,9.65
2024-06-27,11.702
2024-06-28,10.915
2024-06-29,12.004
2024-06-30,11.273
2024-07-01,11.427
2024-07-02,10.892
2024-07-03,11.594
2024-07-04,9.26
2024-07-05,8.392
2024-07-06,8.21
2024-07-07,8.152
2024-07-08,8.227
2024-07-09,6.365
2024-07-10,2.081
2024-07-11,4.229
2024-07-12,8.31
2024-07-13,9.385
2024-07-14,10.581
2024-07-15,11.848
2024-07-16,13.4
2024-07-17,14.958
2024-07-18,11.333
2024-07-19,11.012
2024-07-20,9.981
2024-07-21,6.258
2024-07-22,9.663
2024-07-23,6.985
2024-07-24,5.3
2024-07-25,18.814
2024-07-26,14.407
2024-07-27,17.867
2024-07-28,18.46
2024-07-29,22.9
2024-07-30,17.225
2024-08-01,14.2
2024-08-02,10.0
2024-08-03,11.35
2024-08-04,11.611
2024-08-05,9.5
2024-08-06,8.667
2024-08-07,6.163
2024-08-08,12.117
2024-08-09,17.983
2024-08-10,17.712
2024-08-11,20.5
2024-08-12,22.475
2024-08-13,19.18
2024-08-14,14.786
2024-08-15,11.644
2024-08-16,10.76
2024-08-17,12.25
2024-08-18,10.209
2024-08-19,8.073
2024-08-20,6.5
2024-08-21,6.417
2024-08-22,7.488
2024-08-23,9.089
2024-08-24,15.667
2024-08-25,18.531
2024-08-26,14.857
2024-08-27,16.389
2024-08-28,12.028
2024-08-29,6.747
2024-08-30,9.33
2024-08-31,16.371
2024-09-01,21.1
2024-09-02,12.309
2024-09-03,11.4
2024-09-04,15.658
2024-09-05,18.46
2024-09-06,14.685
2024-09-07,13.197
2024-09-08,17.34
2024-09-09,17.8
2024-09-10,14.64
2024-09-11,13.963
2024-09-12,11.643
2024-09-13,10.608
2024-09-14,15.564
2024-09-15,11.7
2024-09-16,16.277
2024-09-17,15.658
2024-09-18,15.515
2024-09-19,10.8
2024-09-20,13.778
2024-09-21,15.125
2024-09-22,9.9
2024-09-23,12.087
2024-09-24,13.882
2024-09-25,11.131
2024-09-26,15.537
2024-09-27,16.176
2024-09-28,16.641
2024-09-29,14.221
2024-09-30,11.722
2024-10-01,9.958
2024-10-02,12.733
2024-10-03,17.216
2024-10-04,19.039
2024-10-05,18.787
2024-10-06,17.1
2024-10-07,15.582
2024-10-08,9.718
2024-10-09,13.94
2024-10-10,13.881
2024-10-11,14.302
2024-10-12,14.265
2024-10-13,16.222
2024-10-14,10.875
2024-10-16,17.405
2024-10-17,19.1
2024-10-18,20.722
2024-10-19,19.091
2024-10-20,12.691
2024-10-21,16.921
2024-10-22,16.029
2024-10-23,12.278
2024-10-24,17.667
2024-10-25,16.695
2024-10-26,21.278
2024-10-27,21.203
2024-10-28,23.275
2024-10-29,21.702
2024-10-30,20.686
2024-10-31,19.624
2024-11-01,13.933
2024-11-02,15.239
2024-11-03,16.055
2024-11-04,14.091
2024-11-05,17.485
2024-11-06,18.458
2024-11-07,17.337
2024-11-08,19.941
2024-11-09,20.033
2024-11-10,15.607
2024-11-11,17.41
2024-11-12,20.361
2024-11-13,21.033
2024-11-14,18.907
2024-11-15,20.462
2024-11-16,15.797
2024-11-17,16.923
2024-11-18,18.179
2024-11-19,15.537
2024-11-20,18.138
2024-11-21,21.892
2024-11-22,18.412
2024-11-23,19.111
2024-11-24,18.478
2024-11-25,18.345
2024-11-26,18.072
2024-11-27,18.43
2024-11-28,14.667
2024-11-29,19.47
2024-11-30,18.447
2024-12-01,14.079
2024-12-02,16.921
2024-12-03,14.078
2024-12-04,16.993
2024-12-05,15.232
2024-12-06,17.13
2024-12-07,16.975
2024-12-08,20.47
2024-12-09,19.011
2024-12-10,24.147
2024-12-11,19.683
2024-12-12,20.659
2024-12-13,17.345
2024-12-14,21.407
2024-12-15,19.515
2024-12-16,22.01
2024-12-17,18.225
2024-12-18,17.637
2024-12-19,23.179
2024-12-20,19.55
2024-12-21,18.089
2024-12-22,22.046
2024-12-23,17.288
2024-12-24,26.375
2024-12-25,24.517
2024-12-26,17.881
2024-12-27,21.141
2024-12-28,23.2
2024-12-29,23.577
2024-12-30,21.621
2024-12-31,21.425
