Fecha,Temperatura_°C
2014-09-10,5.1
2014-09-11,4.917
2014-09-12,6.446
2014-09-13,2.463
2014-09-14,3.3
2014-09-15,9.408
2014-09-16,7.933
2014-09-17,6.654
2014-09-18,5.97
2014-09-19,5.377
2014-09-20,8.629
2014-09-21,9.567
2014-09-22,4.062
2014-09-23,1.891
2014-09-24,4.467
2014-09-25,3.379
2014-09-26,4.683
2014-09-27,5.171
2014-09-28,7.557
2014-09-29,6.804
2014-09-30,7.708
2014-10-01,10.233
2014-10-02,11.392
2014-10-03,9.804
2014-10-04,4.033
2014-10-05,7.121
2014-10-06,13.508
2014-10-07,13.346
2014-10-08,10.161
2014-10-09,8.812
2014-10-10,10.042
2014-10-11,9.829
2014-10-12,11.667
2014-10-13,12.958
2014-10-14,13.733
2014-10-15,11.917
2014-10-16,11.287
2014-10-17,10.126
2014-10-18,7.343
2014-10-19,10.754
2014-10-20,14.2
2014-10-21,15.987
2014-10-22,16.242
2014-10-23,16.039
2014-10-24,16.717
2014-10-25,17.192
2014-10-26,12.733
2014-10-27,11.758
2014-10-28,10.225
2014-10-29,7.196
2014-10-30,6.867
2014-10-31,8.621
2014-11-01,7.604
2014-11-02,7.412
2014-11-03,7.217
2014-11-04,9.45
2014-11-05,9.25
2014-11-06,10.367
2014-11-07,11.754
2014-11-08,14.046
2014-11-09,14.205
2014-11-10,12.383
2014-11-11,11.237
2014-11-12,11.421
2014-11-13,12.761
2014-11-14,15.409
2014-11-15,15.413
2014-11-16,16.417
2014-11-17,15.922
2014-11-18,13.158
2014-11-19,11.448
2014-11-20,8.809
2014-11-21,9.613
2014-11-22,12.404
2014-11-23,13.05
2014-11-24,10.1
2014-11-25,10.813
2014-11-26,12.283
2014-11-27,13.833
2014-11-28,13.625
2014-11-29,6.242
2014-11-30,4.8
2014-12-01,8.854
2014-12-02,12.971
2014-12-03,17.496
2014-12-04,18.171
2014-12-05,16.258
2014-12-06,12.613
2014-12-07,15.858
2014-12-08,16.983
2014-12-09,14.871
2014-12-10,12.896
2014-12-11,12.767
2014-12-12,11.996
2014-12-13,12.842
2014-12-14,12.425
2014-12-15,11.392
2014-12-16,11.825
2014-12-17,12.533
2014-12-18,13.979
2014-12-19,13.525
2014-12-20,8.004
2014-12-21,4.642
2014-12-22,8.254
2014-12-23,15.004
2014-12-24,14.754
2014-12-25,15.075
2014-12-26,15.75
2014-12-27,15.312
2014-12-28,16.675
2014-12-29,15.675
2014-12-30,14.846
2014-12-31,12.921
2015-01-01,13.642
2015-01-02,14.533
2015-01-03,16.467
2015-01-04,18.479
2015-01-05,17.579
2015-01-06,17.413
2015-01-07,15.35
2015-01-08,15.512
2015-01-09,17.863
2015-01-10,18.004
2015-01-11,18.196
2015-01-12,16.779
2015-01-13,16.146
2015-01-14,17.108
2015-01-15,17.983
2015-01-16,17.779
2015-01-17,17.975
2015-01-18,16.754
2015-01-19,15.292
2015-01-20,16.583
2015-01-21,16.454
2015-01-22,17.242
2015-01-23,17.983
2015-01-24,17.55
2015-01-25,16.958
2015-01-26,16.767
2015-01-27,16.846
2015-01-28,15.417
2015-01-29,17.326
2015-01-30,17.925
2015-01-31,18.592
2015-02-01,18.3
2015-02-02,18.025
2015-02-03,17.5
2015-02-04,17.737
2015-02-05,17.892
2015-02-06,16.63
2015-02-07,16.138
2015-02-08,14.492
2015-02-09,12.263
2015-02-10,13.746
2015-02-11,15.112
2015-02-12,16.787
2015-02-13,18.983
2015-02-14,17.827
2015-02-15,17.033
2015-02-16,16.865
2015-02-17,17.145
2015-02-18,12.338
2015-02-19,10.45
2015-02-20,8.0
2015-02-21,10.774
2015-02-22,13.538
2015-02-23,16.058
2015-02-24,13.888
2015-02-25,14.088
2015-02-26,13.554
2015-02-27,12.821
2015-02-28,10.891
2015-03-01,12.179
2015-03-02,12.683
2015-03-03,13.321
2015-03-04,14.55
2015-03-05,16.446
2015-03-06,17.413
2015-03-07,16.545
2015-03-08,16.896
2015-03-09,18.752
2015-03-10,19.25
2015-03-11,20.45
2015-03-12,17.5
2015-03-13,15.275
2015-03-14,14.737
2015-03-15,16.629
2015-03-16,16.625
2015-03-17,16.925
2015-03-18,17.038
2015-03-19,17.175
2015-03-20,17.9
2015-03-21,17.888
2015-03-22,15.142
2015-03-23,13.929
2015-03-24,9.812
2015-03-25,9.233
2015-03-26,8.139
2015-03-27,10.175
2015-03-28,12.183
2015-03-29,13.029
2015-03-30,10.529
2015-03-31,11.567
2015-04-01,13.717
2015-04-02,14.437
2015-04-03,12.804
2015-04-04,11.967
2015-04-05,12.992
2015-04-06,13.55
2015-04-07,12.154
2015-04-08,12.583
2015-04-09,14.1
2015-04-10,15.396
2015-04-11,15.812
2015-04-12,14.379
2015-04-13,12.625
2015-04-14,11.813
2015-04-15,11.029
2015-04-16,8.296
2015-04-17,9.862
2015-04-18,11.863
2015-04-19,8.729
2015-04-20,9.967
2015-04-21,10.013
2015-04-22,10.946
2015-04-23,11.954
2015-04-24,13.85
2015-04-25,14.125
2015-04-26,13.908
2015-04-27,14.329
2015-04-28,13.758
2015-04-29,12.858
2015-04-30,13.083
2015-05-01,9.767
2015-05-02,6.346
2015-05-03,5.738
2015-05-04,7.408
2015-05-05,8.083
2015-05-06,9.312
2015-05-07,10.496
2015-05-08,8.875
2015-05-09,7.004
2015-05-10,8.833
2015-05-11,11.513
2015-05-12,9.979
2015-05-13,9.629
2015-05-14,10.567
2015-05-15,9.133
2015-05-16,10.388
2015-05-17,10.437
2015-05-18,9.996
2015-05-19,11.392
2015-05-20,10.071
2015-05-21,9.175
2015-05-22,8.533
2015-05-23,4.946
2015-05-24,4.029
2015-05-25,5.913
2015-05-26,6.7
2015-05-27,7.525
2015-05-28,8.733
2015-05-29,3.958
2015-05-30,2.483
2015-05-31,3.937
2015-06-01,6.558
2015-06-02,9.142
2015-06-03,9.721
2015-06-04,9.671
2015-06-05,9.746
2015-06-06,8.504
2015-06-07,6.733
2015-06-08,5.854
2015-06-09,4.642
2015-06-10,4.858
2015-06-11,4.654
2015-06-12,3.087
2015-06-13,1.037
2015-06-14,-1.296
2015-06-15,3.367
2015-06-16,3.846
2015-06-17,1.921
2015-06-18,5.979
2015-06-19,9.504
2015-06-20,9.546
2015-06-21,8.687
2015-06-22,9.621
2015-06-23,8.658
2015-06-24,8.813
2015-06-25,6.104
2015-06-26,7.963
2015-06-27,8.858
2015-06-28,6.679
2015-06-29,4.258
2015-06-30,6.625
2015-07-01,6.538
2015-07-02,4.138
2015-07-03,3.121
2015-07-04,4.8
2015-07-05,1.946
2015-07-06,2.174
2015-07-07,2.008
2015-07-08,4.567
2015-07-09,3.991
2015-07-10,0.558
2015-07-11,1.063
2015-07-12,-0.25
2015-07-13,-3.642
2015-07-14,-6.563
2015-07-15,-3.129
2015-07-16,0.171
2015-07-17,4.725
2015-07-18,4.079
2015-07-19,0.312
2015-07-20,-1.554
2015-07-21,2.137
2015-07-22,2.908
2015-07-23,3.258
2015-07-24,4.917
2015-07-25,7.087
2015-07-26,8.733
2015-07-27,5.563
2015-07-28,4.296
2015-07-29,6.758
2015-07-30,3.183
2015-07-31,1.1
2015-08-01,3.433
2015-08-02,0.829
2015-08-03,3.958
2015-08-04,8.058
2015-08-05,2.812
2015-08-06,-0.005
2015-08-07,0.337
2015-08-08,0.858
2015-08-09,-1.183
2015-08-10,-2.783
2015-08-11,-2.354
2015-08-12,-1.492
2015-08-13,-1.075
2015-08-14,-2.742
2015-08-15,0.022
2015-08-16,1.313
2015-08-17,0.675
2015-08-18,3.575
2015-08-19,5.846
2015-08-20,4.808
2015-08-21,3.721
2015-08-22,2.162
2015-08-23,7.892
2015-08-24,7.288
2015-08-25,4.087
2015-08-26,3.058
2015-08-27,5.662
2015-08-28,10.821
2015-08-29,10.942
2015-08-30,10.188
2015-08-31,10.696
2015-09-01,11.258
2015-09-02,9.283
2015-09-03,8.746
2015-09-04,10.154
2015-09-05,11.375
2015-09-06,5.021
2015-09-07,0.222
2015-09-08,0.817
2015-09-09,-0.6
2015-09-10,-1.279
2015-09-11,0.388
2015-09-12,3.025
2015-09-13,5.904
2015-09-14,7.512
2015-09-15,5.121
2015-09-16,2.396
2015-09-17,2.471
2015-09-18,2.996
2015-09-19,7.104
2015-09-20,6.487
2015-09-21,5.433
2015-09-22,4.254
2015-09-23,1.642
2015-09-24,-2.492
2015-09-25,1.258
2015-09-26,2.658
2015-09-27,3.942
2015-09-28,7.367
2015-09-29,8.196
2015-09-30,9.171
2015-10-01,3.692
2015-10-02,7.442
2015-10-03,10.046
2015-10-04,6.862
2015-10-05,4.854
2015-10-06,2.113
2015-10-07,0.779
2015-10-08,0.542
2015-10-09,1.596
2015-10-10,4.112
2015-10-11,5.429
2015-10-12,5.379
2015-10-13,2.571
2015-10-14,-3.173
2015-10-15,-0.963
2015-10-16,4.033
2015-10-17,7.6
2015-10-18,10.775
2015-10-19,2.874
2015-10-20,2.661
2015-10-21,4.213
2015-10-22,7.417
2015-10-23,10.217
2015-10-24,6.575
2015-10-25,7.183
2015-10-26,9.525
2015-10-27,11.842
2015-10-28,11.704
2015-10-29,9.4
2015-10-30,9.063
2015-10-31,9.571
2015-11-01,9.033
2015-11-02,8.425
2015-11-03,6.883
2015-11-04,6.074
2015-11-05,8.592
2015-11-06,9.683
2015-11-07,9.837
2015-11-08,9.329
2015-11-09,8.213
2015-11-10,8.646
2015-11-11,8.058
2015-11-12,7.096
2015-11-13,13.025
2015-11-14,14.258
2015-11-15,12.85
2015-11-16,10.987
2015-11-17,9.212
2015-11-18,5.571
2015-11-19,5.213
2015-11-20,10.335
2015-11-21,9.917
2015-11-22,10.021
2015-11-23,9.462
2015-11-24,8.075
2015-11-25,8.7
2015-11-26,7.442
2015-11-27,8.279
2015-11-28,10.663
2015-11-29,11.758
2015-11-30,12.35
2015-12-01,12.342
2015-12-02,11.771
2015-12-03,12.475
2015-12-04,12.583
2015-12-05,15.171
2015-12-06,14.525
2015-12-07,13.546
2015-12-08,12.275
2015-12-09,10.492
2015-12-10,12.596
2015-12-11,14.575
2015-12-12,12.325
2015-12-13,10.458
2015-12-14,11.933
2015-12-15,8.97
2015-12-23,7.9
2015-12-24,20.6
2015-12-29,13.5
2016-01-01,13.35
2016-01-02,14.633
2016-01-04,14.117
2016-01-05,14.254
2016-01-06,15.108
2016-01-07,14.029
