Fecha,Temperatura_C
2021-10-01,17.705
2021-10-02,13.192
2021-10-03,11.94
2021-10-04,13.511
2021-10-05,13.464
2021-10-06,15.596
2021-10-07,13.851
2021-10-08,8.687
2021-10-09,10.245
2021-10-10,11.999
2021-10-11,16.42
2021-10-12,13.331
2021-10-13,12.836
2021-10-14,12.398
2021-10-15,12.647
2021-10-16,12.94
2021-10-17,14.35
2021-10-18,15.852
2021-10-19,16.999
2021-10-20,14.389
2021-10-21,14.995
2021-10-22,13.783
2021-10-23,12.384
2021-10-24,17.419
2021-10-25,18.557
2021-10-26,18.325
2021-10-27,17.991
2021-10-28,19.509
2021-10-29,20.069
2021-10-30,20.065
2021-10-31,18.212
2021-11-01,16.084
2021-11-02,16.965
2021-11-03,16.853
2021-11-04,15.166
2021-11-05,14.907
2021-11-06,15.385
2021-11-07,16.751
2021-11-08,17.719
2021-11-09,16.555
2021-11-10,15.983
2021-11-11,17.184
2021-11-12,17.461
2021-11-13,16.235
2021-11-14,18.111
2021-11-15,17.539
2021-11-16,17.537
2021-11-17,17.333
2021-11-18,17.87
2021-11-19,18.108
2021-11-20,18.552
2021-11-21,19.143
2021-11-22,19.535
2021-11-23,18.741
2021-11-24,16.491
2021-11-25,19.129
2021-11-26,17.902
2021-11-27,16.234
2021-11-28,18.156
2021-11-29,18.33
2021-11-30,17.81
2021-12-01,17.698
2021-12-02,18.324
2021-12-03,18.27
2021-12-04,19.853
2021-12-05,21.336
2021-12-06,19.973
2021-12-07,19.97
2021-12-08,20.213
2021-12-09,19.347
2021-12-10,16.952
2021-12-11,15.887
2021-12-12,15.669
2021-12-13,17.067
2021-12-14,16.168
2021-12-15,18.168
2021-12-16,19.36
2021-12-17,20.188
2021-12-18,21.008
2021-12-19,21.543
2021-12-20,18.948
2021-12-21,18.659
2021-12-22,14.413
2021-12-23,23.044
2021-12-24,19.199
2021-12-25,19.924
2021-12-26,21.931
2021-12-27,21.478
2021-12-28,21.0
2021-12-29,18.913
2021-12-30,18.595
2021-12-31,18.081
2022-01-01,19.393
2022-01-02,19.947
2022-01-03,20.128
2022-01-04,20.181
2022-01-05,20.035
2022-01-06,19.86
2022-01-07,20.736
2022-01-08,20.35
2022-01-09,19.096
2022-01-10,19.506
2022-01-11,20.258
2022-01-12,20.862
2022-01-13,17.339
2022-01-14,22.197
2022-01-15,19.486
2022-01-16,18.234
2022-01-17,17.816
