Fecha,Temperatura_C
2014-06-04,-1.6
2014-06-05,-5.642
2014-06-06,-16.542
2014-06-07,-20.575
2014-06-08,-16.388
2014-06-09,-8.221
2014-06-10,-7.467
2014-06-11,-12.396
2014-06-12,-15.383
2014-06-13,-12.542
2014-06-14,-7.396
2014-06-15,-5.729
2014-06-16,-4.475
2014-06-17,-4.021
2014-06-18,-4.508
2014-06-19,-3.996
2014-06-20,-5.183
2014-06-21,-7.767
2014-06-22,-8.567
2014-06-23,-8.596
2014-06-24,-10.439
2014-06-25,-14.478
2014-06-26,-17.626
2014-06-27,-16.865
2014-06-28,-8.804
2014-06-29,-6.821
2014-06-30,-9.05
2014-07-01,-10.65
2014-07-02,-14.186
2014-07-03,-13.092
2014-07-04,-15.421
2014-07-05,-16.088
2014-07-06,-10.408
2014-07-07,-8.167
2014-07-08,-7.471
2014-07-09,-5.439
2014-07-10,-5.333
2014-07-11,-8.509
2014-07-12,-9.233
2014-07-13,-4.288
2014-07-14,-7.833
2014-07-15,-8.563
2014-07-16,-7.574
2014-07-17,-5.391
2014-07-18,-3.496
2014-07-19,-2.558
2014-07-20,-4.441
2014-07-21,-9.692
2014-07-22,-16.404
2014-07-23,-20.288
2014-07-24,-12.496
2014-07-25,-11.5
2014-07-26,-11.961
2014-07-27,-9.542
2014-07-28,-6.7
2014-07-29,-6.654
2014-07-30,-6.142
2014-07-31,-4.929
2014-08-01,-4.046
2014-08-02,-5.687
2014-08-03,-9.154
2014-08-04,-4.179
2014-08-05,-3.392
2014-08-06,-9.583
2014-08-07,-8.354
2014-08-08,-6.43
2014-08-09,-5.621
2014-08-10,-7.721
2014-08-11,-9.373
2014-08-12,-9.813
2014-08-13,-7.4
2014-08-14,-6.329
2014-08-15,-7.226
2014-08-16,-4.846
2014-08-17,-3.096
2014-08-18,-0.196
2014-08-19,1.038
2014-08-20,-2.371
2014-08-21,-3.854
2014-08-22,-5.463
2014-08-23,-10.329
2014-08-24,-15.392
2014-08-25,-9.867
2014-08-26,-8.217
2014-08-27,-11.07
2014-08-28,-10.567
2014-08-29,-7.696
2014-08-30,-9.557
2014-08-31,-8.654
2014-09-01,-11.017
2014-09-02,-9.913
2014-09-03,-7.157
2014-09-04,-10.03
2014-09-05,-11.896
2014-09-06,-8.539
2014-09-07,-5.142
2014-09-08,-4.496
2014-09-09,-9.054
2014-09-10,-11.363
2014-09-11,-7.838
2014-09-12,-8.825
2014-09-13,-11.687
2014-09-14,-11.409
2014-09-15,-5.583
2014-09-16,-7.117
2014-09-17,-7.65
2014-09-18,-11.813
2014-09-19,-12.657
2014-09-20,-4.646
2014-09-21,-4.655
2014-09-22,-8.627
2014-09-23,-12.187
2014-09-24,-9.292
2014-09-25,-11.679
2014-09-26,-10.743
2014-09-27,-6.778
2014-09-28,-6.339
2014-09-29,-8.404
2014-09-30,-7.325
2014-10-01,-5.122
2014-10-02,-1.854
2014-10-03,-5.358
2014-10-04,-8.925
2014-10-05,-3.942
2014-10-06,-0.258
2014-10-07,-1.188
2014-10-08,-1.479
2014-10-09,-1.754
2014-10-10,-3.787
2014-11-20,-5.66
2014-11-28,-1.975
2014-11-29,-3.246
2014-11-30,-6.514
2014-12-01,-6.725
2014-12-02,-2.863
2014-12-03,2.2
2014-12-04,4.579
2014-12-05,3.908
2014-12-06,1.8
2014-12-07,0.792
2014-12-08,1.538
2014-12-09,0.846
2014-12-10,-0.991
2014-12-11,-2.579
2014-12-12,-2.096
2014-12-13,-1.3
2014-12-14,-1.333
2014-12-15,-2.473
2014-12-16,-3.242
2014-12-17,-2.317
2014-12-18,-1.683
2014-12-19,-1.467
2014-12-20,-4.821
2014-12-21,-8.258
2014-12-22,-4.179
2014-12-23,-0.392
2014-12-24,-0.992
2014-12-25,-1.3
2014-12-26,0.365
2014-12-27,0.121
2014-12-28,1.629
2014-12-29,2.096
2014-12-30,1.092
2014-12-31,-1.113
2015-01-01,-1.382
2015-01-02,-0.671
2015-01-03,0.958
2015-01-04,2.754
2015-01-05,2.392
2015-01-06,1.258
2015-01-07,0.417
2015-01-08,0.254
2015-01-09,1.975
2015-01-10,2.492
2015-01-11,2.225
2015-01-12,1.288
2015-01-13,0.104
2015-01-14,0.542
2015-01-15,1.896
2015-01-16,1.713
2015-01-17,1.752
2015-01-18,2.667
2015-01-19,3.104
2015-01-20,2.296
2015-01-21,4.4
2015-01-22,4.325
2015-01-23,4.888
2015-01-24,3.783
2015-01-25,4.157
2015-01-26,2.771
2015-01-27,1.275
2015-01-28,0.874
2015-01-29,1.929
2015-01-30,2.725
2015-01-31,3.892
2015-02-01,4.196
2015-02-02,4.142
2015-02-03,3.713
2015-02-04,4.567
2015-02-05,5.896
2015-02-06,5.417
2015-02-07,3.542
2015-02-08,1.458
2015-02-09,-0.354
2015-02-10,-1.8
2015-02-11,-0.186
2015-02-12,-0.033
2015-02-13,2.991
2015-02-14,2.729
2015-02-15,1.967
2015-02-16,1.955
2015-02-17,0.755
2015-02-18,-3.513
2015-02-19,-5.992
2015-02-20,-7.575
2015-02-21,-3.465
2015-02-22,-1.396
2015-02-23,1.758
2015-02-24,1.838
2015-02-25,0.371
2015-02-26,-0.061
2015-02-27,-1.758
2015-02-28,-2.029
2015-03-01,-1.192
2015-03-02,-1.436
2015-03-03,-0.722
2015-03-04,-0.346
2015-03-05,1.1
2015-03-06,2.843
2015-03-07,4.209
2015-03-08,4.248
2015-03-09,4.03
2015-03-10,4.604
2015-03-11,6.608
2015-03-12,5.971
2015-03-13,3.783
2015-03-14,1.733
2015-03-15,2.408
2015-03-16,2.842
2015-03-17,3.446
2015-03-18,2.842
2015-03-19,2.258
2015-03-20,2.146
2015-03-21,1.292
2015-03-22,-0.392
2015-03-23,-2.154
2015-03-24,-6.046
2015-03-25,-7.783
2015-03-26,-10.825
2015-03-27,-9.775
2015-03-28,-7.329
2015-03-29,-4.083
2015-03-30,-5.888
2015-03-31,-5.629
2015-04-01,-3.204
2015-04-02,-2.371
2015-04-03,-4.121
2015-04-04,-6.379
2015-04-05,-6.083
2015-04-06,-3.679
2015-04-07,-4.917
2015-04-08,-2.558
2015-04-09,-2.258
2015-04-10,0.963
2015-04-11,1.592
2015-04-12,-0.171
2015-04-13,-2.158
2015-04-14,-4.225
2015-04-15,-4.954
2015-04-16,-9.271
2015-04-17,-6.817
2015-04-18,-4.479
2015-04-19,-5.629
2015-04-20,-5.546
2015-04-21,-7.871
2015-04-22,-5.117
2015-04-23,-3.275
2015-04-24,-2.838
2015-04-25,-2.783
2015-04-26,-2.888
2015-04-27,-1.329
2015-04-28,-1.083
2015-04-29,-0.754
2015-04-30,-0.683
2015-05-01,-3.579
2015-05-02,-9.175
2015-05-03,-9.892
2015-05-04,-7.754
2015-05-05,-7.675
2015-05-06,-6.679
2015-05-07,-8.729
2015-05-08,-7.829
2015-05-09,-9.2
2015-05-10,-6.371
2015-05-11,-3.742
2015-05-12,-4.304
2015-05-13,-4.854
2015-05-14,-4.713
2015-05-15,-5.746
2015-05-16,-5.325
2015-05-17,-4.413
2015-05-18,-4.45
2015-05-19,-0.038
2015-05-20,-0.321
2015-05-21,-1.392
2015-05-22,-4.708
2015-05-23,-8.317
2015-05-24,-9.542
2015-05-25,-8.313
2015-05-26,-8.896
2015-05-27,-8.592
2015-05-28,-7.529
2015-05-29,-10.5
2015-05-30,-11.388
2015-05-31,-10.067
2015-06-01,-6.808
2015-06-02,-4.083
2015-06-03,-3.879
2015-06-04,-3.279
2015-06-05,-2.579
2015-06-06,-4.45
2015-06-07,-3.125
2015-06-08,-5.233
2015-06-09,-7.613
2015-06-10,-8.817
2015-06-11,-8.933
2015-06-12,-10.579
2015-06-13,-13.888
2015-06-14,-13.954
2015-06-15,-9.071
2015-06-16,-8.908
2015-06-17,-10.629
2015-06-18,-6.504
2015-06-19,-4.496
2015-06-20,-4.192
2015-06-21,-4.592
2015-06-22,-4.975
2015-06-23,-5.038
2015-06-24,-5.067
2015-06-25,-6.783
2015-06-26,-5.513
2015-06-27,-4.575
2015-06-28,-6.55
2015-06-29,-9.7
2015-06-30,-9.225
2015-07-01,-10.129
2015-07-02,-12.617
2015-07-03,-11.817
2015-07-04,-9.517
2015-07-05,-11.025
2015-07-06,-11.783
2015-07-07,-12.033
2015-07-08,-9.746
2015-07-09,-11.075
2015-07-10,-12.013
2015-07-11,-12.258
2015-07-12,-14.438
2015-07-13,-19.742
2015-07-14,-19.979
2015-07-15,-16.288
2015-07-16,-13.763
2015-07-17,-8.108
2015-07-18,-10.104
2015-07-19,-13.829
2015-07-20,-12.65
2015-07-21,-8.688
2015-07-22,-10.175
2015-07-23,-9.958
2015-07-24,-7.296
2015-07-25,-5.075
2015-07-26,-4.396
2015-07-27,-7.713
2015-07-28,-8.217
2015-07-29,-6.283
2015-07-30,-9.788
2015-07-31,-9.746
2015-08-01,-9.4
2015-08-02,-10.658
2015-08-03,-9.771
2015-08-04,-8.683
2015-08-05,-11.375
2015-08-06,-11.06
2015-08-07,-11.492
2015-08-08,-11.971
2015-08-09,-14.958
2015-08-10,-16.313
2015-08-11,-14.642
2015-08-12,-16.279
2015-08-13,-17.788
2015-08-14,-17.942
2015-08-15,-12.683
2015-08-16,-13.988
2015-08-17,-12.0
2015-08-18,-5.971
2015-08-19,-8.283
2015-08-20,-10.296
2015-08-21,-11.342
2015-08-22,-9.421
2015-08-23,-6.558
2015-08-24,-5.717
2015-08-25,-9.571
2015-08-26,-12.658
2015-08-27,-6.638
2015-08-28,-3.45
2015-08-29,-2.858
2015-08-30,-1.546
2015-08-31,-1.083
2015-09-01,-1.063
2015-09-02,-2.967
2015-09-03,-5.261
2015-09-04,-4.133
2015-09-05,-4.1
2015-09-06,-9.042
2015-09-07,-12.913
2015-09-08,-11.546
2015-09-09,-13.483
2015-09-10,-13.979
2015-09-11,-12.779
2015-09-12,-12.45
2015-09-13,-9.021
2015-09-14,-10.0
2015-09-15,-11.05
2015-09-16,-12.163
2015-09-17,-11.721
2015-09-18,-10.783
2015-09-19,-9.83
2015-09-20,-9.613
2015-09-21,-9.183
2015-09-22,-8.613
2015-09-23,-11.625
2015-09-24,-15.688
2015-09-25,-9.558
2015-09-26,-12.604
2015-09-27,-6.813
2015-09-28,-5.039
2015-09-29,-4.154
2015-09-30,-5.521
2015-10-01,-10.983
2015-10-02,-7.4
2015-10-03,-5.471
2015-10-04,-7.608
2015-10-05,-6.967
2015-10-06,-7.833
2015-10-07,-9.008
2015-10-08,-10.538
2015-10-09,-10.604
2015-10-10,-10.083
2015-10-11,-10.55
2015-10-12,-9.779
2015-10-13,-11.008
2015-10-14,-16.433
2015-10-15,-12.85
2015-10-16,-8.991
2015-10-17,-6.259
2015-10-18,-6.325
2015-10-19,-10.991
2015-10-20,-9.209
2015-10-21,-8.633
2015-10-22,-5.596
2015-10-23,-3.554
2015-10-24,-5.642
2015-10-25,-7.158
2015-10-26,-5.254
2015-10-27,-3.429
2015-10-28,-2.648
2015-10-29,-5.788
2015-10-30,-4.558
2015-10-31,-4.992
2015-11-01,-5.404
2015-11-02,-6.688
2015-11-03,-8.104
2015-11-04,-9.682
2015-11-05,-7.657
2015-11-06,-6.542
2015-11-07,-7.483
2015-11-08,-5.517
2015-11-09,-6.125
2015-11-10,-5.135
2015-11-11,-4.854
2015-11-12,-5.054
2015-11-13,-1.592
2015-11-14,-1.308
2015-11-15,-1.433
2015-11-16,-3.913
2015-11-17,-8.304
2015-11-18,-10.213
2015-11-19,-9.063
2015-11-20,-5.9
2015-11-21,-7.146
2015-11-22,-7.271
2015-11-23,-7.333
2015-11-24,-6.713
2015-11-25,-4.2
2015-11-26,-4.725
2015-11-27,-5.571
2015-11-28,-4.413
2015-11-29,-4.213
2015-11-30,-4.463
2015-12-01,-2.638
2015-12-02,-2.854
2015-12-03,-1.708
2015-12-04,-1.183
2015-12-05,-2.117
2015-12-06,-0.967
2015-12-07,-0.283
2015-12-08,-1.674
2015-12-09,-2.813
2015-12-10,-2.538
2015-12-11,-1.488
2015-12-12,-4.092
2015-12-13,-4.946
2015-12-14,-3.513
2015-12-15,-1.321
2015-12-16,-1.496
2015-12-17,-3.133
2015-12-18,-3.033
2015-12-19,-1.975
2015-12-20,-2.242
2015-12-21,-1.346
2015-12-22,-1.404
2015-12-23,-1.183
2015-12-24,0.663
2015-12-25,1.879
2015-12-26,2.158
2015-12-27,2.946
2015-12-28,2.363
2015-12-29,1.113
2015-12-30,0.867
2015-12-31,0.167
2016-01-01,0.65
2016-01-02,1.867
2016-01-03,0.913
2016-01-04,-1.083
2016-01-05,-1.588
2016-01-06,0.374
2016-01-07,0.458
2016-01-08,-0.609
2016-01-09,0.963
2016-01-10,2.288
2016-01-11,1.129
2016-01-12,-0.1
2016-01-13,0.496
2016-01-14,0.058
2016-01-15,0.625
2016-01-16,2.154
2016-01-17,2.846
2016-01-18,3.635
2016-01-19,5.825
2016-01-20,5.85
2016-01-21,5.333
2016-01-22,5.663
2016-01-23,5.37
2016-01-24,-0.658
2016-01-25,0.571
2016-01-26,-0.688
2016-01-27,0.467
2016-01-28,1.417
2016-01-29,1.1
2016-01-30,0.982
2016-01-31,-1.877
2016-02-01,-1.554
2016-02-02,-1.183
2016-02-03,0.046
2016-02-04,-0.146
2016-02-05,-0.388
2016-02-06,1.817
2016-02-07,2.721
2016-02-08,1.825
2016-02-09,3.038
2016-02-10,3.238
2016-02-11,4.55
2016-02-12,3.213
2016-02-13,1.877
2016-02-14,2.375
2016-02-15,2.975
2016-02-16,3.254
2016-02-17,3.067
2016-02-18,4.308
2016-02-19,3.238
2016-02-20,4.796
2016-02-21,6.629
2016-02-22,4.854
2016-02-23,3.95
2016-02-24,3.704
2016-02-25,2.2
2016-02-26,-1.367
2016-02-27,-0.883
2016-02-28,-0.2
2016-02-29,0.121
2016-03-01,1.217
2016-03-02,1.996
2016-03-03,0.4
2016-03-04,0.079
2016-03-05,-0.271
2016-03-06,-1.567
2016-03-07,-2.992
2016-03-08,-5.179
2016-03-09,-1.583
2016-03-10,0.217
2016-03-11,0.033
2016-03-12,-1.621
2016-03-13,-0.175
2016-03-14,2.433
2016-03-15,2.592
2016-03-16,3.025
2016-03-17,1.988
2016-03-18,1.221
2016-03-19,-0.413
2016-03-20,-0.604
2016-03-21,-1.404
2016-03-22,0.142
2016-03-23,-1.888
2016-03-24,-2.313
2016-03-25,-2.096
2016-03-26,-1.375
2016-03-27,-0.263
2016-03-28,-0.758
2016-03-29,-1.667
2016-03-30,-0.421
2016-03-31,1.217
2016-04-01,-1.254
2016-04-02,-2.938
2016-04-03,-3.129
2016-04-04,-2.446
2016-04-05,-5.413
2016-04-06,-4.658
2016-04-07,-3.508
2016-04-08,-5.021
2016-04-09,-3.875
2016-04-10,-1.654
2016-04-11,-2.288
2016-04-12,-7.071
2016-04-13,-5.017
2016-04-14,-4.35
2016-04-15,-5.283
2016-04-16,-3.475
2016-04-17,-4.033
2016-04-18,-7.971
2016-04-19,-8.579
2016-04-20,-6.108
2016-04-21,-5.346
2016-04-22,-6.533
2016-04-23,-9.9
2016-04-24,-10.496
2016-04-25,-13.683
2016-04-26,-11.196
2016-04-27,-6.688
2016-04-28,-6.425
2016-04-29,-4.346
2016-04-30,-3.063
2016-05-01,-5.5
2016-05-02,-4.633
2016-05-03,-2.663
2016-05-04,-2.533
2016-05-05,-8.117
2016-05-06,-8.746
2016-05-07,-10.05
2016-05-08,-10.196
2016-05-09,-10.046
2016-05-10,-10.025
2016-05-11,-10.65
2016-05-12,-8.825
2016-05-13,-7.283
2016-05-14,-11.558
2016-05-15,-10.696
2016-05-16,-7.163
2016-05-17,-8.904
2016-05-18,-8.8
2016-05-19,-9.675
2016-05-20,-10.321
2016-05-21,-11.404
2016-05-22,-8.113
2016-05-23,-4.413
2016-05-24,-6.475
2016-05-25,-7.254
2016-05-26,-6.667
2016-05-27,-9.346
2016-05-28,-9.929
2016-05-29,-10.446
2016-05-30,-14.721
2016-05-31,-14.125
2016-06-01,-14.217
2016-06-02,-12.538
2016-10-12,-8.2
2016-10-13,-7.054
2016-10-14,-7.752
2016-10-15,-10.421
2016-10-16,-10.471
2016-10-17,-11.15
2016-10-18,-12.625
2016-10-19,-11.346
2016-10-20,-6.388
2016-10-21,-2.917
2016-10-22,-5.6
2016-10-23,-7.913
2016-10-24,-7.913
