Fecha,Temperatura_C
2014-01-01,16.419
2014-01-02,16.009
2014-01-03,17.46
2014-01-04,20.777
2014-01-05,19.131
2014-01-06,19.627
2014-01-07,20.29
2014-01-08,18.257
2014-01-09,16.601
2014-01-10,17.708
2014-01-11,19.522
2014-01-12,20.022
2014-01-13,18.573
2014-01-14,19.347
2014-01-15,21.54
2014-01-16,19.36
2014-01-17,18.244
2014-01-18,17.208
2014-01-19,17.628
2014-01-20,17.185
2014-01-21,17.005
2014-01-22,16.999
2014-01-23,15.925
2014-01-24,15.481
2014-01-25,17.393
2014-01-26,17.102
2014-01-27,15.065
2014-01-28,16.408
2014-01-29,18.427
2014-01-30,18.801
2014-01-31,18.26
2014-02-01,16.383
2014-02-02,14.865
2014-02-03,15.678
2014-02-04,16.545
2014-02-05,14.79
2014-02-06,15.975
2014-02-07,16.817
2014-02-08,16.368
2014-02-09,17.244
2014-02-10,18.551
2014-02-11,18.283
2014-02-12,18.585
2014-02-13,17.462
2014-02-14,16.357
2014-02-15,12.655
2014-02-16,15.918
2014-02-17,16.623
2014-02-18,16.78
2014-02-19,17.33
2014-02-20,16.924
2014-02-21,16.915
2014-02-22,17.653
2014-02-23,17.006
2014-02-24,14.302
2014-02-25,13.729
2014-02-26,16.872
2014-02-27,17.954
2014-02-28,16.263
2014-03-01,12.027
2014-03-02,13.678
2014-03-03,15.157
2014-03-04,16.533
2014-03-05,17.038
2014-03-06,17.13
2014-03-07,17.766
2014-03-08,17.742
2014-03-09,15.233
2014-03-10,15.777
2014-03-11,15.017
2014-03-12,15.764
2014-03-13,14.192
2014-03-14,13.368
2014-03-15,13.515
2014-03-16,15.338
2014-03-17,16.289
2014-03-18,14.104
2014-03-19,14.41
2014-03-20,16.194
2014-03-21,16.85
2014-03-22,18.495
2014-03-23,17.581
2014-03-24,16.76
2014-03-25,16.708
2014-03-26,15.117
2014-03-27,14.125
2014-03-28,14.665
2014-03-29,13.505
2014-03-30,11.106
2014-03-31,10.18
2014-04-01,13.293
2014-04-02,12.595
2014-04-03,12.103
2014-04-04,11.862
2014-04-05,11.798
2014-04-06,10.08
2014-04-07,8.767
2014-04-08,9.485
2014-04-09,11.129
2014-04-10,11.113
2014-04-11,9.479
2014-04-12,11.01
2014-04-13,14.082
2014-04-14,14.842
2014-04-15,14.64
2014-04-16,12.562
2014-04-17,10.293
2014-04-18,10.235
2014-04-19,12.172
2014-04-20,13.362
2014-04-21,11.867
2014-04-22,14.09
2014-04-23,13.42
2014-04-24,13.795
2014-04-25,13.587
2014-04-26,7.968
2014-04-27,8.102
2014-04-28,10.02
2014-04-29,9.598
2014-04-30,8.636
2014-05-01,9.79
2014-05-02,11.866
2014-05-03,11.929
2014-05-04,10.65
2014-05-05,11.759
2014-05-06,12.986
2014-05-07,12.339
2014-05-08,13.845
2014-05-09,11.676
2014-05-10,10.293
2014-05-11,7.317
2014-05-12,8.347
2014-05-13,10.694
2014-05-14,11.275
2014-05-15,10.746
2014-05-16,10.067
2014-05-17,11.287
2014-05-18,11.374
2014-05-19,9.699
2014-05-20,7.037
2014-05-21,4.123
2014-05-22,2.907
2014-05-23,4.484
2014-05-24,4.233
2014-05-25,4.659
2014-05-26,6.69
2014-05-27,9.599
2014-05-28,9.147
2014-05-29,6.662
2014-05-30,3.972
2014-05-31,4.73
