Fecha,Precipitacion_mm
2015-03-01,0.9169999999999998
2015-03-02,8.625000000000002
2015-03-03,0.4579999999999984
2015-03-04,0.0
2015-03-05,3.75
2015-03-06,1.5
2015-03-07,20.333
2015-03-08,15.084000000000003
2015-03-09,6.915999999999997
2015-03-10,6.417000000000002
2015-03-11,0.0
2015-03-12,1.5420000000000016
2015-03-13,2.4579999999999984
2015-03-14,0.0
2015-03-15,0.9170000000000016
2015-03-16,15.832999999999998
2015-03-17,6.25
2015-03-18,0.125
2015-03-19,3.625
2015-03-20,6.25
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-28,1.1670000000000016
2015-03-29,1.8329999999999984
2015-03-30,0.4579999999999984
2015-03-31,5.417000000000002
2015-04-01,32.25
2015-04-02,13.375
2015-04-03,6.5
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,4.707999999999998
2015-04-09,6.292000000000002
2015-04-10,0.0
2015-04-11,0.0829999999999984
2015-04-12,13.542000000000002
2015-04-13,5.042000000000002
2015-04-14,0.3329999999999984
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,1.5420000000000016
2015-04-18,3.2079999999999984
2015-04-19,0.25
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,1.0829999999999984
2015-04-24,12.167000000000002
2015-04-25,8.332999999999998
2015-04-26,0.4170000000000016
2015-04-27,0.0420000000000015
2015-04-28,5.707999999999998
2015-04-29,0.25
2015-04-30,0.0829999999999984
2015-05-01,5.75
2015-05-02,0.1670000000000016
2015-05-03,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.5420000000000016
2015-05-09,2.2079999999999984
2015-05-10,0.8329999999999984
2015-05-11,1.3340000000000032
2015-05-12,11.624999999999972
2015-05-13,23.333000000000027
2015-05-14,8.208000000000027
2015-05-15,11.958999999999946
2015-05-16,42.70800000000003
2015-05-17,11.25
2015-05-18,0.0
2015-05-19,3.708000000000027
2015-05-20,19.083999999999943
2015-05-21,15.708000000000029
2015-05-22,21.583000000000027
2015-05-23,3.916999999999973
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,4.208000000000027
2015-05-28,18.5
2015-05-29,13.458999999999946
2015-05-30,6.833000000000027
2015-05-31,0.0
2015-06-01,6.458000000000027
2015-06-02,9.625
2015-06-03,11.25
2015-06-04,6.958999999999946
2015-06-05,21.125000000000057
2015-06-06,6.08299999999997
2015-06-07,1.5
