Fecha,Temperatura_C
2015-01-01,18.167
2015-01-02,19.252
2015-01-03,20.481
2015-01-04,21.838
2015-01-05,20.973
2015-01-06,20.263
2015-01-07,18.224
2015-01-08,19.915
2015-01-09,22.083
2015-01-10,21.346
2015-01-11,21.403
2015-01-12,20.06
2015-01-13,18.91
2015-01-14,20.461
2015-01-15,20.207
2015-01-16,21.0
2015-01-17,20.658
2015-01-18,18.302
2015-01-19,15.225
2015-01-20,16.999
2015-01-21,18.107
2015-01-22,19.275
2015-01-23,19.925
2015-01-24,20.223
2015-01-25,20.566
2015-01-26,20.543
2015-01-27,20.478
2015-01-28,19.843
2015-01-29,20.52
2015-01-30,20.301
2015-01-31,20.626
2015-02-01,20.854
2015-02-02,20.75
2015-02-03,19.767
2015-02-04,20.226
2015-02-05,19.885
2015-02-06,19.848
2015-02-07,20.342
2015-02-08,18.694
2015-02-09,16.565
2015-02-10,19.076
2015-02-11,21.034
2015-02-12,21.942
2015-02-13,23.177
2015-02-14,21.274
2015-02-15,19.282
2015-02-16,19.352
2015-02-17,19.47
2015-02-18,17.099
2015-02-19,15.57
2015-02-20,13.562
2015-02-21,15.958
2015-02-22,18.858
2015-02-23,19.444
2015-02-24,14.767
2015-02-25,16.187
2015-02-26,16.231
2015-02-27,15.607
2015-02-28,15.237
2015-03-01,16.952
2015-03-02,16.864
2015-03-03,16.764
2015-03-04,17.536
2015-03-05,17.93
2015-03-06,18.54
2015-03-07,17.283
2015-03-08,18.303
2015-03-09,20.683
2015-03-10,21.721
2015-03-11,21.851
2015-03-12,19.978
2015-03-13,18.671
2015-03-14,18.403
2015-03-15,19.493
2015-03-16,19.961
2015-03-17,19.481
2015-03-18,19.91
2015-03-19,19.907
2015-03-20,21.688
2015-03-21,21.184
2015-03-22,16.918
2015-03-23,16.422
2015-03-24,14.404
2015-03-25,15.208
2015-03-26,14.559
2015-03-27,15.626
2015-03-28,17.286
2015-03-29,17.183
2015-03-30,15.076
2015-03-31,15.148
2015-04-01,16.649
2015-04-02,16.808
2015-04-03,15.221
2015-04-04,14.689
2015-04-05,17.008
2015-04-06,17.058
2015-04-07,13.179
2015-04-08,13.791
2015-04-09,15.342
2015-04-10,17.402
2015-04-11,18.074
2015-04-12,16.866
2015-04-13,15.673
2015-04-14,14.425
2015-04-15,12.725
2015-04-16,11.654
2015-04-17,12.01
2015-04-18,15.665
2015-04-19,11.166
2015-04-20,12.055
2015-04-21,11.843
2015-04-22,14.636
2015-04-23,15.761
2015-04-24,15.942
2015-04-25,14.318
2015-04-26,11.705
2015-04-27,14.145
2015-04-28,15.03
2015-04-29,15.161
2015-04-30,15.231
2015-05-01,12.985
2015-05-02,11.009
2015-05-03,9.641
2015-05-04,11.978
2015-05-05,11.818
2015-05-06,14.129
2015-05-07,14.498
2015-05-08,11.52
2015-05-09,9.853
2015-05-10,12.01
2015-05-11,15.213
2015-05-12,12.282
2015-05-13,11.204
2015-05-14,11.94
2015-05-15,11.352
2015-05-16,12.923
2015-05-17,12.631
2015-05-18,15.208
2015-05-19,18.76
2015-05-20,12.065
2015-05-21,10.346
2015-05-22,8.941
2015-05-23,7.306
2015-05-24,6.037
2015-05-25,7.574
2015-05-26,8.842
2015-05-27,12.724
2015-05-28,13.261
2015-05-29,10.639
2015-05-30,7.682
2015-05-31,8.67
2015-06-01,11.662
2015-06-02,14.595
2015-06-03,13.409
2015-06-04,14.902
2015-06-05,12.669
2015-06-06,11.29
2015-06-07,9.855
2015-06-08,9.969
2015-06-09,8.757
2015-06-10,8.457
2015-06-11,6.45
2015-06-12,7.144
2015-06-13,4.508
2015-06-14,3.755
2015-06-15,6.297
2015-06-16,6.857
2015-06-17,5.463
2015-06-18,10.306
2015-06-19,14.157
2015-06-20,12.552
2015-06-21,14.495
2015-06-22,13.022
2015-06-23,12.562
2015-06-24,8.018
2015-06-25,9.126
2015-06-26,10.02
2015-06-27,12.145
2015-06-28,10.673
2015-06-29,9.019
2015-06-30,10.395
2015-07-01,11.448
2015-07-02,10.062
2015-07-03,8.941
2015-07-04,10.69
2015-07-05,7.988
2015-07-06,7.595
2015-07-07,9.395
2015-07-08,10.295
2015-07-09,10.786
2015-07-10,10.08
2015-07-11,8.578
2015-07-12,6.667
2015-07-13,3.401
2015-07-14,2.497
2015-07-15,5.45
2015-07-16,6.426
2015-07-17,9.535
2015-07-18,7.455
2015-07-19,4.835
2015-07-20,3.539
2015-07-21,6.686
2015-07-22,6.636
2015-07-23,8.245
2015-07-24,12.824
2015-07-25,14.959
2015-07-26,13.013
2015-07-27,8.722
2015-07-28,8.324
2015-07-29,12.45
2015-07-30,9.101
2015-07-31,7.288
2015-08-01,8.822
2015-08-02,7.552
2015-08-03,10.106
2015-08-04,15.716
2015-08-05,11.566
2015-08-06,7.582
2015-08-07,7.245
2015-08-08,7.675
2015-08-09,6.11
2015-08-10,5.06
2015-08-11,5.582
2015-08-12,4.657
2015-08-13,5.119
2015-08-14,6.376
2015-08-15,5.698
2015-08-16,6.208
2015-08-17,6.879
2015-08-18,7.505
2015-08-19,13.911
2015-08-20,14.135
2015-08-21,9.154
2015-08-22,7.578
2015-08-23,11.518
2015-08-24,14.667
2015-08-25,9.33
2015-08-26,8.978
2015-08-27,13.185
2015-08-28,14.126
2015-08-29,13.817
2015-08-30,15.376
2015-08-31,13.857
2015-09-01,14.988
2015-09-02,14.98
2015-09-03,14.759
2015-09-04,15.931
2015-09-05,16.057
2015-09-06,8.95
2015-09-07,7.927
2015-09-08,6.383
2015-09-09,7.335
2015-09-10,6.95
2015-09-11,7.408
2015-09-12,10.403
2015-09-13,14.074
2015-09-14,13.354
2015-09-15,8.298
2015-09-16,8.175
2015-09-17,9.164
2015-09-18,9.165
2015-09-19,9.807
2015-09-20,14.703
2015-09-21,9.228
2015-09-22,9.8
2015-09-23,10.173
2015-09-24,4.805
2015-09-25,5.517
2015-09-26,8.387
2015-09-27,10.029
2015-09-28,13.17
2015-09-29,13.503
2015-09-30,15.166
2015-10-01,10.173
2015-10-02,11.982
2015-10-03,13.991
2015-10-04,9.416
2015-10-05,8.432
2015-10-06,7.244
2015-10-07,6.889
2015-10-08,5.759
2015-10-09,7.61
2015-10-10,9.404
2015-10-11,10.986
2015-10-12,12.777
2015-10-13,10.907
2015-10-14,5.529
2015-10-15,6.404
2015-10-16,7.913
2015-10-17,11.493
2015-10-18,14.825
2015-10-19,8.646
2015-10-20,8.669
2015-10-21,10.807
2015-10-22,12.687
2015-10-23,12.723
2015-10-24,10.628
2015-10-25,12.087
2015-10-26,12.917
2015-10-27,15.218
2015-10-28,12.972
2015-10-29,13.386
2015-10-30,13.17
2015-10-31,13.506
2015-11-01,12.682
2015-11-02,9.317
2015-11-03,11.128
2015-11-04,12.753
2015-11-05,14.627
2015-11-06,14.775
2015-11-07,13.066
2015-11-08,12.252
2015-11-09,11.885
2015-11-10,13.007
2015-11-11,12.563
2015-11-12,12.143
2015-11-13,15.79
2015-11-14,17.08
2015-11-15,16.204
2015-11-16,13.911
2015-11-17,13.867
2015-11-18,11.249
2015-11-19,9.803
2015-11-20,13.6
2015-11-21,14.41
2015-11-22,14.127
2015-11-23,13.984
2015-11-24,12.584
2015-11-25,13.266
2015-11-26,12.854
2015-11-27,12.747
2015-11-28,15.055
2015-11-29,17.65
2015-11-30,17.308
2015-12-01,16.178
2015-12-02,14.514
2015-12-03,15.359
2015-12-04,16.988
2015-12-05,18.325
2015-12-06,17.941
2015-12-07,18.531
2015-12-08,17.41
2015-12-09,17.785
2015-12-10,18.513
2015-12-11,19.055
2015-12-12,16.973
2015-12-13,14.016
2015-12-14,15.315
2015-12-15,18.505
2015-12-16,16.142
2015-12-17,15.51
2015-12-18,16.828
2015-12-19,18.068
2015-12-20,16.422
2015-12-21,15.101
2015-12-22,15.96
2015-12-23,16.693
2015-12-24,20.458
2015-12-25,21.445
2015-12-26,21.272
2015-12-27,21.401
2015-12-28,20.895
2015-12-29,18.999
2015-12-30,18.168
2015-12-31,19.131
2016-01-01,19.281
2016-01-02,18.025
2016-01-03,16.796
2016-01-04,18.063
2016-01-05,19.716
2016-01-06,20.438
2016-01-07,18.368
2016-01-08,15.948
2016-01-09,18.476
2016-01-10,19.111
2016-01-11,17.053
2016-01-12,14.244
2016-01-13,18.583
2016-01-14,17.702
2016-01-15,19.197
2016-01-16,20.564
2016-01-17,21.816
2016-01-18,21.56
2016-01-19,19.361
2016-01-20,22.007
2016-01-21,20.243
2016-01-22,19.675
2016-01-23,17.545
2016-01-24,13.639
2016-01-25,14.672
2016-01-26,16.535
2016-01-27,17.101
2016-01-28,19.135
2016-01-29,16.771
2016-01-30,19.654
2016-01-31,20.39
2016-02-01,19.784
2016-02-02,18.713
2016-02-03,19.221
2016-02-04,18.54
2016-02-05,19.074
2016-02-06,19.429
2016-02-07,18.335
2016-02-08,18.157
2016-02-09,20.333
2016-02-10,19.019
2016-02-11,18.888
2016-02-12,18.243
2016-02-13,18.737
2016-02-14,19.376
2016-02-15,21.21
2016-02-16,17.505
2016-02-17,17.93
2016-02-18,18.238
2016-02-19,19.595
2016-02-20,21.161
2016-02-21,21.064
2016-02-22,20.849
2016-02-23,21.476
2016-02-24,21.096
2016-02-25,20.265
2016-02-26,16.955
2016-02-27,18.391
2016-02-28,19.94
2016-02-29,19.566
