Fecha,Precipitacion_mm
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.1449999999999818
2017-07-05,0.0850000000000079
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.1380000000000052
2017-08-11,1.2099999999999795
2017-08-12,6.353000000000009
2017-08-13,0.88900000000001
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.1020000000000038
2017-09-10,4.4809999999999945
2017-09-11,1.3050000000000068
2017-09-12,0.0019999999999811
2017-09-13,0.3710000000000093
2017-09-14,0.0989999999999895
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0310000000000059
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.2659999999999911
2017-09-29,1.1170000000000186
2017-09-30,0.0269999999999868
2017-10-01,0.0999999999999943
2017-10-02,0.0
2017-10-03,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.1430000000000006
2017-10-12,0.375
2017-10-13,0.0620000000000118
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.103999999999985
2017-10-17,0.1160000000000138
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.039999999999992
2017-10-27,0.0099999999999909
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.1060000000000229
2017-11-01,0.0439999999999827
2017-11-02,0.0229999999999961
2017-11-03,0.3720000000000141
2017-11-04,3.6119999999999943
2017-11-05,5.650000000000006
2017-11-06,0.2870000000000061
2017-11-07,0.2719999999999913
2017-11-08,0.4550000000000125
2017-11-09,0.1089999999999804
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0310000000000059
2017-11-14,0.0190000000000054
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-18,0.039999999999992
2017-11-19,0.2040000000000077
2017-11-20,0.2270000000000038
